{-566767,775556}
{-666918,-919956}
{-990943,-547338}
{219658,-211177}
{-861179,-471875}
{493496,-862946}
{-649592,-582642}
{471524,490514}
{274042,-905204}
{815675,157104}
{-271305,583666}
{-758786,421482}
{574602,756504}
{353368,-351213}
{-653337,-164848}
{220865,-371355}
{-137573,-954367}
{138716,-796865}
{852911,-419484}
{-212372,-750159}
{-289821,892070}
{-644611,-683147}
{-695637,941308}
{-58855,-929909}
{-626221,-186675}
{32743,-211957}
{401069,534348}
{509405,-437413}
{309668,-479413}
{91263,770726}
{47553,221902}
{61695,821336}
{554585,489851}
{-510050,28480}
{-851748,561558}
{-365834,-715877}
{-846952,666779}
{394848,725116}
{186537,585808}
{617327,-973147}
{-933655,-796239}
{-201804,391822}
{-906046,-970203}
{-470850,-502879}
{399869,-256016}
{125662,-274117}
{965148,78930}
{-304067,-791385}
{-33572,718425}
{-930841,-325927}
{582125,145764}
{500708,-889276}
{-336801,732293}
{163422,293161}
{903333,-748043}
{-942667,-963621}
{-164049,248614}
{-829290,-968776}
{-389169,-501388}
{800182,-308953}
{-54454,117944}
{-566154,901944}
{301695,195386}
{226413,739100}
{-359551,3851}
{-599253,637254}
{-605666,-396798}
{-47804,61329}
{-265496,-875633}
{108878,-338136}
{946063,173434}
{-211027,562937}
{937246,796418}
{57914,-43418}
{-609312,587927}
{664468,-314873}
{-347028,-317112}
{-486582,384979}
{707269,605119}
{989446,525873}
{-253343,-981688}
{311460,-493337}
{983822,-614887}
{249018,-615252}
{638766,88951}
{-106111,76490}
{550842,-768675}
{-368163,503976}
{-172336,451264}
{-29268,-923068}
{544364,-698378}
{504713,426427}
{-245992,-787325}
{507808,683983}
{-63922,635936}
{784204,572092}
{-662574,-440336}
{-486455,-741931}
{938357,379699}
{272436,105047}
{-358503,-389031}
{274686,961961}
{562669,289193}
{774807,821913}
{921639,647722}
{-144151,475911}
{348459,-44075}
{-698735,-657823}
{559994,442048}
{156865,691787}
{-520404,103405}
{879264,-251090}
{-187566,-727496}
{-325463,451223}
{-96015,331816}
{-162920,851987}
{73490,-76092}
{-216542,-505388}
{-785858,-550656}
{-534111,-503023}
{737557,-90392}
{-470923,-773942}
{73911,-361687}
{613896,996744}
{-544708,-473240}
{-877714,-16695}
{-587420,884191}
{406095,-880206}
{-136230,725172}
{-549211,-692591}
{604870,896953}
{-304951,461650}
{3530,-129407}
{-432016,-581814}
{-231952,177965}
{371717,-300199}
{-547268,633600}
{42982,-756600}
{898969,903617}
{584248,90576}
{818655,506021}
{884586,788605}
{590837,273084}
{-543240,507500}
{-635652,223984}
{467290,-844986}
{-671136,125675}
{150866,398659}
{436235,-738690}
{29512,955857}
{-530863,619902}
{357722,201608}
{268501,-672008}
{-443175,657548}
{821093,-406692}
{-999475,459978}
{228530,275028}
{281460,-915392}
{-15323,923424}
{-662695,-366420}
{-587622,703985}
{592420,182106}
{663255,903971}
{-431149,135436}
{599615,954721}
{-678347,730396}
{405405,66716}
{-815849,-36293}
{508562,-471266}
{-138809,551493}
{-760671,-501791}
{-856410,369997}
{-566190,-855598}
{194829,-456706}
{-276810,705332}
{-993557,-14628}
{402,-640099}
{657766,978274}
{684053,128754}
{117290,514986}
{-341969,-965015}
{-512075,-174031}
{-982142,400043}
{139487,-33315}
{937565,316099}
{-902005,532266}
{-774436,163518}
{-196770,612204}
{604587,112536}
{517438,905547}
{202928,-30776}
{-238760,-519303}
{256004,290154}
{-166772,-781065}
{-1938,-869932}
{-660086,-255947}
{-577853,381334}
{692049,631869}
{110969,-274391}
{-763735,44553}
{-184594,214746}
{675626,811074}
{977393,-913273}
{681640,-902151}
{-574702,-391782}
{-607363,-198726}
{723295,586562}
{303811,-25267}
{-2821,-358271}
{272823,393010}
{850351,406193}
{31000,309982}
{-628826,-909451}
{-762413,-473020}
{99794,-491236}
{209196,-929009}
{275016,927463}
{-456625,316554}
{663754,-875964}
{-549589,-337454}
{-924708,933103}
{873582,-691327}
{-465704,413979}
{-699066,-923916}
{-148766,40420}
{208849,-949365}
{598221,604356}
{-48272,-844724}
{-707215,178600}
{-183948,591170}
{570989,361550}
{866635,-281134}
{173841,-139291}
{-715529,292293}
{-950984,-461559}
{356958,490735}
{602608,-163467}
{-576261,954707}
{796784,-935803}
{-157219,715819}
{-575490,750751}
{980765,604768}
{-458191,-449503}
{-409608,397821}
{-646572,317271}
{-352924,-370081}
{143732,331626}
{41318,-669012}
{-421053,426326}
{-462805,852065}
{652919,-254644}
{760305,111741}
{-250753,-629708}
{-737990,271884}
{-824171,-701173}
{-687953,-519296}
{-308445,-547823}
{532214,-210745}
{219954,-284658}
{636354,-905634}
{343911,527783}
{-53628,482122}
{-958676,-780286}
{-590478,274133}
{-800703,-188672}
{-740343,518049}
{-383305,459054}
{717605,-943765}
{-900028,-661916}
{308213,868453}
{-364331,913516}
{503818,853731}
{46603,637437}
{-960319,-265741}
{-995191,881783}
{-89481,774311}
{-334093,980163}
{-98763,-909194}
{-52851,-936402}
{-565856,861190}
{351034,-917905}
{691110,-173476}
{908441,-399094}
{917804,-24429}
{646631,894202}
{408705,245487}
{663103,18225}
{972021,-359917}
{415039,-152907}
{-461468,310947}
{900141,-404829}
{-920445,-69840}
{470850,830969}
{-804436,859611}
{258343,-733495}
{794249,590418}
{-889734,-352434}
{106706,758108}
{-891921,343289}
{-629195,-379440}
{-895671,-16597}
{805363,-686143}
{-272542,-849569}
{-31548,313076}
{-220309,-309481}
{-328890,-333861}
{786025,-551676}
{-608779,-552262}
{178523,-241553}
{-445067,-84590}
{384331,821399}
{-892644,-892660}
{799985,-439967}
{-306729,868185}
{487977,-544971}
{869476,638203}
{-666091,-550383}
{-844450,384265}
{-87631,-681659}
{858637,93227}
{294959,-305995}
{862521,731440}
{112539,484251}
{373642,-67011}
{520708,706389}
{-770867,-112437}
{814816,838774}
{-886914,-332073}
{20693,-302059}
{-849246,-752211}
{828408,-499297}
{877415,278781}
{183702,281779}
{75822,-331566}
{225311,-82588}
{-657839,812597}
{89727,-80245}
{185153,456256}
{-587418,215610}
{40360,381454}
{998060,-215630}
{612948,1517}
{-273034,987483}
{535766,127903}
{-951733,-119964}
{-77604,-150446}
{-50273,166852}
{897446,-351695}
{-248539,-6384}
{-633020,736745}
{129005,-355425}
{561304,327263}
{-728477,649922}
{-541947,-508101}
{-203422,719853}
{741759,33370}
{638872,-888784}
{-603154,214944}
{386753,-915430}
{-90696,979592}
{-726918,662252}
{-985379,-898084}
{-363805,-326666}
{689483,-132860}
{-955289,155744}
{684170,290601}
{978056,-574477}
{485721,924924}
{220580,-2}
{-276027,-913259}
{-34521,-263895}
{-155459,89357}
{936898,187689}
{-134288,-247487}
{-721319,-699596}
{894531,-456676}
{-730194,-358068}
{391764,-164552}
{-548249,668789}
{343701,851455}
{-521747,-457163}
{35932,286879}
{-45112,-1288}
{129492,610252}
{951642,-865908}
{758145,769691}
{977407,-565600}
{233624,638705}
{-456197,-448406}
{837517,-286378}
{240258,-377770}
{-782630,-747936}
{474841,77676}
{681302,94878}
{-322844,-16813}
{77532,348839}
{788385,-62857}
{-51028,-545528}
{-673901,-698035}
{948320,-190800}
{-578313,174645}
{-152841,436821}
{-448501,-69153}
{-146151,-96760}
{215236,-597435}
{-545852,594549}
{-103260,-194781}
{738554,993239}
{-691057,94980}
{474406,356582}
{-22435,-485938}
{-362226,-140121}
{-297814,880725}
{917518,-581917}
{767857,-109355}
{680779,-860276}
{307477,-252731}
{524057,-741789}
{-72047,-752077}
{365923,-48734}
{148253,-507403}
{-923232,-605048}
{384517,-234497}
{-335496,-955630}
{87027,-461855}
{336174,713074}
{-468368,-360994}
{-875848,16528}
{-857688,89871}
{650250,509006}
{-927821,-618562}
{-393773,-943289}
{819552,-647383}
{-127285,-82445}
{825608,-466944}
{-890168,-244055}
{-525902,-565772}
{65843,-729419}
{-855279,293979}
{959171,-766852}
{160910,-452946}
{-774691,-920849}
{-534330,-338752}
{389763,-690851}
{953732,-610316}
{368399,531737}
{243213,-509728}
{-618483,-499605}
{-209313,104587}
{524941,621301}
{450226,520766}
{61358,274153}
{505238,553163}
{779702,134312}
{-466114,743797}
{439119,-382489}
{-714452,-150935}
{549511,-335662}
{250787,358225}
{-586544,-364233}
{553845,483917}
{-39293,-874960}
{-780769,108503}
{380657,386819}
{496568,371500}
{-309989,-82813}
{-600588,-909920}
{-628914,315911}
{-191547,553304}
{455056,254748}
{565520,-974212}
{372743,-559785}
{-417284,-952388}
{675445,806549}
{31737,-500163}
{-509120,880409}
{-652901,450008}
{380476,-380779}
{-586506,929171}
{-753021,-347058}
{-457238,-934577}
{-371645,445714}
{-494593,-101031}
{-317448,222879}
{-933653,115303}
{-896142,-815622}
{-406572,478895}
{-752247,848396}
{-162397,-897666}
{561097,974423}
{-326254,-59401}
{-93893,132550}
{473667,-378672}
{-780935,889456}
{457584,-865598}
{-712803,-974814}
{52464,-927742}
{734357,-669250}
{-14617,222811}
{529431,654555}
{158713,409906}
{-746019,164153}
{-704710,968932}
{780743,-329712}
{816223,-965267}
{196616,129688}
{-400166,838243}
{263359,969694}
{563022,880219}
{-234458,549642}
{-592622,-393680}
{-980817,243570}
{-17843,-866117}
{-880352,-462692}
{903802,-247112}
{-830731,589232}
{-633404,739792}
{513822,325530}
{845005,-516807}
{479600,-141358}
{-487712,-230402}
{-40277,167079}
{-31028,-111239}
{-149497,-774011}
{688422,687762}
{840235,345686}
{-769500,511060}
{-141368,783542}
{178392,515643}
{-225537,681249}
{615413,-636824}
{-529958,-103309}
{961636,-939123}
{-322862,-5609}
{147300,896960}
{-687587,954747}
{-212943,640148}
{190110,-213545}
{-150882,-607432}
{298202,899220}
{-20310,98706}
{641649,-991033}
{-139484,596116}
{-568492,-248548}
{-539751,-738415}
{-728591,-572383}
{357827,-78813}
{409054,-952866}
{-853374,-809536}
{674387,802471}
{207058,-159440}
{-986448,-75483}
{-815184,-774559}
{321357,941748}
{-45254,-372212}
{-35591,-439171}
{-895148,902487}
{567773,-901904}
{-622042,-68879}
{506332,-653188}
{-995260,383789}
{-811687,514300}
{-383095,866748}
{-730088,-826151}
{73123,-231768}
{433593,934226}
{750514,182624}
{184465,615360}
{-300556,14840}
{361684,487683}
{-452650,200464}
{660348,326472}
{-755252,-411365}
{-247409,-281479}
{867194,291767}
{-336913,-749883}
{-943275,749712}
{330862,-86735}
{110323,-484749}
{-832315,541140}
{-924959,813410}
{816594,688791}
{-77490,-253944}
{-406184,570372}
{805550,172915}
{-594476,956923}
{-583849,-993969}
{-808391,-522229}
{6111,905718}
{-949027,-24990}
{93564,-477919}
{319760,367705}
{886873,-817220}
{837270,704646}
{252812,874281}
{270720,794553}
{-769146,-618035}
{331776,-781688}
{-958958,962088}
{-826396,-441026}
{-907412,231614}
{550887,-202797}
{-153372,-383401}
{-992086,219422}
{-915222,-516402}
{517480,-709337}
{-76194,-792154}
{38214,-171355}
{491425,-208805}
{-339228,364510}
{7179,-435191}
{444364,797496}
{47567,-643582}
{130486,78483}
{-61340,-664769}
{103816,45180}
{-239093,674552}
{-702587,107920}
{-823972,746031}
{-234723,-664919}
{-894422,-884337}
{216916,-787087}
{-351955,-896311}
{806478,88012}
{232474,660891}
{357124,-163327}
{830421,-486429}
{-8381,-384433}
{-15346,483209}
{-268587,-510519}
{240649,594813}
{385318,129696}
{-887,589852}
{-559397,-57605}
{-218034,-10459}
{-250879,-647718}
{700660,498488}
{-438220,108287}
{452834,-762994}
{-422924,11441}
{-201775,-781822}
{391471,706488}
{938959,354420}
{-630338,-456063}
{-170062,337242}
{-555,805650}
{-667129,-328539}
{979833,513864}
{-459774,-979779}
{690611,979250}
{921712,-819408}
{854307,-920045}
{-267020,632651}
{-702816,-239464}
{-43943,459997}
{426483,242382}
{306546,774501}
{-426926,626726}
{605919,-419186}
{-277102,-3094}
{596517,-330196}
{-111044,-187776}
{-174662,-697263}
{-658633,42900}
{-680305,999335}
{89649,-974369}
{-109192,-674294}
{-769784,-967415}
{-350131,-184132}
{422769,653162}
{575180,235574}
{327068,235990}
{614374,633103}
{898383,-918092}
{-556524,430867}
{788272,211107}
{732891,-636577}
{804147,-790089}
{677162,650138}
{-341136,530102}
{158450,-659533}
{807675,582907}
{-688508,-209004}
{930555,133681}
{-333851,856103}
{-96995,554323}
{708852,296886}
{127586,5497}
{-508692,861368}
{279653,717563}
{976548,-481939}
{-383677,-126044}
{-422876,411024}
{665336,331028}
{-206805,942675}
{-454902,138926}
{168699,316958}
{481567,453512}
{998086,-402214}
{69569,136289}
{28903,-49315}
{-31158,-586925}
{526757,-90853}
{514769,982251}
{-785572,-650320}
{-370727,-725252}
{-557781,-787574}
{-174222,156794}
{508175,-934363}
{623452,814296}
{87885,-168865}
{171927,-804622}
{-968823,743136}
{595772,263859}
{-632851,817902}
{-12295,-528697}
{736304,-96802}
{-21345,28462}
{-334747,711884}
{-866942,501172}
{489947,212311}
{231194,276270}
{-564602,-189617}
{-105866,-134366}
{218372,-720424}
{179265,-348947}
{-464712,-57685}
{-614335,-685916}
{803164,226999}
{-929896,-416902}
{115940,-589894}
{361831,-582476}
{510926,-819920}
{-570285,204203}
{-266696,885150}
{339244,-22311}
{24790,-213764}
{-271078,-449183}
{755684,-127325}
{318834,-216217}
{-49699,519951}
{242002,173481}
{-23041,908229}
{-148195,541693}
{179849,-646171}
{904623,874945}
{689928,-814820}
{749070,357021}
{585674,-418753}
{-638125,854874}
{-169364,60451}
{-693641,46043}
{357600,361415}
{-824567,959528}
{-757129,-560255}
{-323883,823467}
{312747,-255732}
{871453,649037}
{392206,913874}
{-311631,477835}
{-652132,968453}
{-112608,-28191}
{-702327,-894435}
{-24221,-454266}
{997120,-324839}
{339102,-427887}
{201863,335653}
{-820177,-219724}
{-689736,986006}
{-634656,190581}
{-121142,-881692}
{321416,831}
{-564454,705606}
{-818046,671862}
{-512251,-570401}
{339501,323235}
{496802,-868580}
{360436,986940}
{662676,145441}
{723087,339625}
{990443,-228094}
{-697222,-346895}
{425969,578899}
{-225921,-831705}
{-248373,891179}
{-277944,127386}
{-265247,-961710}
{-937600,-312872}
{-865064,-255029}
{477920,808757}
{-37720,187857}
{-326788,-23362}
{-756846,220969}
{311158,-12408}
{139682,601738}
{-793952,42322}
{-492575,258299}
{-936276,874384}
{-973210,756136}
{-118801,-393659}
{-212537,-947436}
{-999983,-137099}
{-452460,-772444}
{690445,460925}
{149117,-153514}
{-304778,577887}
{645636,-614984}
{-150518,158583}
{660270,-923750}
{102860,-318415}
{-836684,838731}
{424124,710148}
{-537378,695632}
{-928558,-638643}
{-126039,857130}
{-780769,676612}
{158730,-619789}
{-179708,335411}
{-66060,543519}
{510796,-100424}
{-154326,-408829}
{588074,694076}
{819597,-27669}
{603917,78401}
{823141,-61237}
{673392,537739}
{-126287,266636}
{853424,-722256}
{681616,127632}
{697055,-20802}
{-891413,154015}
{-789752,-294975}
{-449106,-134240}
{-271359,380449}
{-271736,71728}
{-51144,688409}
{-443567,39448}
{-156248,694272}
{664221,579988}
{-117701,585363}
{-749675,-207804}
{428581,455680}
{-272337,-380975}
{321392,93239}
{-403924,424080}
{748437,-644831}
{3636,385128}
{-618281,-206644}
{-727093,-425989}
{-39699,-411489}
{-409076,672516}
{-380347,532426}
{-935443,-899941}
{-111855,96536}
{806588,755328}
{489154,-311324}
{-376419,-408919}
{-618981,246654}
{-131371,-314023}
{-203425,-332987}
{321453,341245}
{-814697,67298}
{-956445,-46152}
{-784598,-180344}
{613288,614134}
{-928171,-815824}
{816958,-608258}
{494794,677749}
{-692671,768054}
{-493774,647151}
{-176476,-414315}
{-569279,640590}
{702423,970334}
{-152510,727134}
{434502,508349}
{795136,-264041}
{242090,32172}
{904445,223080}
{891125,41994}
{-750554,-679969}
{-492805,-120568}
{473457,133282}
{-220091,355753}
{864728,-540032}
{207386,398179}
{770026,192750}
{258654,-640053}
{472826,-980684}
{-7321,129446}
{504451,907236}
{-422859,-258268}
{-438280,949903}
{889003,-757496}
{-969341,-320177}
{-740489,274201}
{317249,-697445}
{393134,-842347}
{89619,140625}
{-49568,837064}
{715692,-652013}
{-653548,-263721}
{915253,-887882}
{-581127,-869055}
{935466,259945}
{393390,263182}
{370373,32486}
{-321200,-426289}
{693515,-641586}
{-43308,-488450}
{526204,-614301}
{-56912,42706}
{-86854,357975}
{404943,252}
{61962,713758}
{939287,-938554}
{-773847,979864}
{522444,-294215}
{-400142,-192978}
{-428871,486430}
{538335,32967}
{502560,755594}
{621456,466184}
{-646396,712044}
{-21874,-237398}
{-197219,111466}
{958629,-572915}
{-58627,-940223}
{459248,-577239}
{-43408,-44829}
{-320682,-744107}
{952750,-905821}
{-666556,-518943}
{193330,-498135}
{971852,576457}
{167392,664439}
{526869,106947}
{-611509,272140}
{699789,-936269}
{990896,627163}
{503806,558225}
{-332012,886094}
{645908,371340}
{-497730,-476939}
{832955,631874}
{772662,-413654}
{-438760,-643488}
{229009,-124106}
{-972254,-948450}
{-257190,-126627}
{-815594,271896}
{89244,-374920}
{369720,885162}
{-429307,-133331}
{-204235,-334722}
{602968,684558}
{-659658,-397986}
{504550,-338445}
{59579,-670465}
{-396175,-589521}
{-570677,-908277}
{810497,386551}
{373925,-966476}
{698600,-70612}
{-802541,-275105}
{-511711,-145732}
{260889,757112}
{380080,-422960}
{-858314,950741}
{928343,-720542}
{95562,-797659}
{856550,152419}
{-855369,-3178}
{78072,493867}
{-2105,33024}
{116109,-332942}
{-342719,161733}
{657973,91827}
{-87790,-547697}
{-794755,-640429}
{164638,54200}
{-829517,-618670}
{317544,-213807}
{626178,-926577}
{-867431,-758457}
{-7582,797437}
{-295267,-76711}
{563748,258644}
{-397747,489595}
{-379411,577385}
{278459,-649109}
{856441,873534}
{-219492,767773}
{-519273,359445}
{-428842,423061}
{-190296,-239475}
{-513050,852305}
{-874335,-626415}
{739382,57429}
{-369707,-356692}
{599952,334772}
{208173,-452263}
{-167373,148105}
{75529,-464211}
{-153649,518038}
{264704,-180776}
{938476,118407}
{-206167,415881}
{118062,443842}
{481870,-963252}
{-289929,525411}
{-17435,-472536}
{343135,-717568}
{653526,130424}
{-655050,-418684}
{242429,185835}
{-103717,205227}
{562781,-753329}
{-316833,-218167}
{-305359,-60851}
{-199776,-774834}
{195263,445303}
{191088,748528}
{217051,831008}
{601039,-943355}
{-760211,-16529}
{12421,966811}
{443899,3273}
{806081,-15475}
{-720364,-888655}
{-843265,-381967}
{-90044,418083}
{-286208,854903}
{-576619,-160461}
{-624627,943820}
{154933,230699}
{-243699,999357}
{-225453,-394013}
{-43692,166032}
{-25953,343319}
{-464051,395580}
{106651,666709}
{201812,-836803}
{-76119,873257}
{832177,320879}
{279123,681845}
{-527871,-493551}
{468990,384485}
{72090,10709}
{-373105,465519}
{-324944,487160}
{-888323,-757881}
{-233029,333626}
{-312151,871966}
{-381847,912345}
{239386,302377}
{-113893,527217}
{27502,580414}
{813557,790509}
{946490,-977877}
{-145647,728669}
{-845473,-816319}
{-3149,-596657}
{543993,591011}
{730620,-663384}
{629463,-147567}
{348370,181896}
{-4963,-992877}
{-989775,-126908}
{-877677,99565}
{-708889,641861}
{-113755,947767}
{-388098,157994}
{-373446,-497578}
{762136,535174}
{-876246,436209}
{-286593,-738265}
{-61841,563596}
{52551,542111}
{475327,566179}
{619526,917984}
{-548234,-233287}
{132033,595968}
{333510,-429796}
{-632292,-821373}
{-42890,-983364}
{627423,-298747}
{-52350,-3172}
{-626098,-183347}
{373715,-3201}
{-222095,551026}
{668345,212707}
{-667383,31768}
{-937547,324213}
{96104,-704718}
{-524885,338829}
{-666045,843814}
{-975811,64008}
{-1682,790509}
{114355,526161}
{555795,-10509}
{-610060,95310}
{994682,-373117}
{-544917,-189048}
{752623,-769222}
{-435375,963337}
{485262,144082}
{794060,418354}
{746672,-880196}
{282086,-99894}
{-812532,-314833}
{-221957,-86910}
{92240,-740011}
{-726360,483171}
{494190,329738}
{815996,156604}
{-695456,956398}
{-530804,-291307}
{47803,700784}
{-665519,-281338}
{-680824,-285374}
{243194,-137304}
{914298,544133}
{-252133,-811460}
{737536,-480628}
{-342648,-130174}
{-415074,178710}
{655651,356852}
{-999896,780657}
{-447770,17472}
{422001,-610860}
{780842,-177221}
{-708676,-823716}
{466784,960275}
{821846,-999450}
{-636032,332470}
{35526,434515}
{-549586,-363863}
{-50590,201219}
{915542,-905308}
{-73289,194040}
{-719911,-458929}
{-330297,-537752}
{-851679,-639255}
{-20346,-370501}
{562755,-97016}
{-227586,481776}
{713676,-804344}
{634605,364036}
{708196,-933270}
{-318342,-41820}
{-378241,-94224}
{791843,487018}
{-236088,-4941}
{400770,643801}
{-392299,-419909}
{-2026,-418417}
{643908,-267215}
{341207,169270}
{27109,636535}
{-246719,210548}
{744586,-464980}
{-220705,296799}
{-593925,676906}
{-537651,824673}
{-484007,-662309}
{-437922,-581661}
{-613572,320981}
{-860247,380096}
{-265517,-787187}
{-990857,654724}
{-837693,-217730}
{-463950,-75402}
{652790,810170}
{-606288,592741}
{-128524,117149}
{963751,-149102}
{-379320,752489}
{538774,991956}
{257341,-270310}
{770589,224747}
{-120421,69588}
{463746,465067}
{576051,-136539}
{116460,287569}
{740430,902956}
{484269,-692669}
{-141595,499901}
{-345689,372561}
{-796563,-711318}
{622977,889578}
{-795600,257329}
{-830258,-444839}
{-621954,368389}
{-279703,-884833}
{-61035,851982}
{-146379,909834}
{-703690,-240249}
{353035,525695}
{-674442,-97693}
{364920,593885}
{927325,611596}
{60331,146825}
{-918160,-83589}
{-778848,44479}
{651574,809205}
{-933054,671742}
{-154921,149193}
{348965,25213}
{-223851,-38815}
{170236,442548}
{-221446,-671434}
{556559,1331}
{-519140,-731240}
{-182433,96687}
{-727915,894194}
{25956,390168}
{593215,570989}
{651623,-370347}
{-58173,391862}
{-794693,341364}
{722228,803025}
{-31083,279013}
{182590,354378}
{-611113,976854}
{-210528,-967779}
{-79878,-253718}
{416905,-271283}
{557273,43928}
{722249,-221160}
{783663,-30830}
{191879,-211798}
{-166752,7319}
{-773493,-757930}
{-868722,28421}
{694228,15722}
{-949350,-568000}
{943603,461930}
{-807834,-249016}
{-396467,-802705}
{686464,-458999}
{340619,-831828}
{265575,-13465}
{-196952,-729803}
{-125837,-854899}
{-86962,352202}
{-328087,-413008}
{99030,-324772}
{-62734,763951}
{-37697,-131193}
{974526,-263075}
{-210845,-836279}
{-290680,-443120}
{-45004,-790938}
{915040,-134644}
{456656,-799564}
{-280185,-441242}
{-196290,-621155}
{754093,860793}
{-395607,-820119}
{-943747,-100928}
{577059,-880341}
{132809,24667}
{-511399,-627354}
{-424744,-627966}
{196529,-310349}
{-170349,-952558}
{423711,-807742}
{554413,-356207}
{-837534,660569}
{-288531,596806}
{-546465,-628513}
{-848254,110742}
{-542598,-32402}
{147731,-315902}
{276134,-457399}
{-550813,999017}
{87153,-395688}
{-863320,-212613}
{253652,899493}
{134603,183686}
{-986825,908648}
{-719547,-224497}
{866693,-863226}
{14002,-842852}
{558826,513838}
{-268032,-350430}
{-604577,-660589}
{815656,416381}
{-97362,-455534}
{-68076,-331089}
{361928,389274}
{93556,-514084}
{989164,593027}
{272872,-815880}
{-748878,-616629}
{357742,-885512}
{-395036,790514}
{-539576,434880}
{352916,314432}
{574778,-617354}
{856438,-858137}
{190836,525258}
{-187482,-22745}
{211894,-518829}
{-767801,107040}
{467943,-727380}
{403073,785831}
{870328,97291}
{650564,-374574}
{147942,781113}
{-78716,-399148}
{230613,-934539}
{745818,824290}
{-620498,553120}
{111981,38421}
{779134,-746073}
{91139,-789596}
{57476,611504}
{-411564,945302}
{447128,-677589}
{958417,925207}
{90547,-120985}
{-335775,-703336}
{-295118,-581604}
{-88553,180836}
{978906,-800721}
{321491,-69644}
{181359,998565}
{-286111,237190}
{-402096,97685}
{-36080,408278}
{287428,-272953}
{-879581,-559010}
{-764628,767455}
{-661251,-891738}
{-102831,500885}
{814072,284099}
{614749,509536}
{219804,-19025}
{426195,920212}
{264266,682760}
{-357451,152012}
{805813,379810}
{452550,-334585}
{-618770,-38286}
{-518968,-439846}
{984136,-764503}
{-787849,716105}
{682435,-599509}
{-886078,95585}
{-832269,-637532}
{-356090,-588438}
{-109300,763878}
{693045,885539}
{-181094,-606009}
{853254,539558}
{-757977,612572}
{-927586,854443}
{-702052,81670}
{-982591,-70000}
{815331,-238657}
{-556101,-222554}
{292735,224637}
{706175,-718676}
{458759,-145203}
{557904,183196}
{-528618,836596}
{-934974,640097}
{-777473,295678}
{521448,-107767}
{902293,997171}
{-652098,591117}
{565592,-15700}
{772964,-901950}
{-982263,-849789}
{200640,-704539}
{-887139,348685}
{555447,259768}
{-344354,584706}
{-491283,-625808}
{-949142,217369}
{-358903,60685}
{894864,776901}
{-400360,592115}
{-518654,-214584}
{952750,-50338}
{-249790,-812055}
{-329366,-353447}
{-597869,37610}
{727134,334936}
{8770,235999}
{630274,-215127}
{-324412,741527}
{-422564,92765}
{-945409,-450426}
{-861182,-590280}
{-893189,452821}
{-244686,-760819}
{-418093,699585}
{-861931,-197294}
{-899922,-982005}
{-249186,-31838}
{-498088,987869}
{804637,336819}
{-724538,836646}
{-577397,-778178}
{112781,562357}
{429473,198053}
{735471,688879}
{-291825,179251}
{-721480,-667682}
{-782266,260939}
{-312640,513026}
{-213548,922526}
{287465,-338040}
{-763033,-83331}
{271649,-1659}
{11425,390386}
{385028,777521}
{-99567,-192596}
{654544,339243}
{33825,712921}
{-746651,593727}
{-624053,45184}
{-486266,977675}
{-783252,749095}
{463128,854073}
{-602074,-11901}
{307789,-643209}
{612912,699904}
{444089,424743}
{-7686,841}
{553770,-510142}
{383576,-23800}
{822851,-446397}
{-480040,718540}
{-809442,-647943}
{754878,-818915}
{678475,-822607}
{750585,-698612}
{320463,678375}
{504988,587741}
{617047,-789761}
{-492436,403415}
{907049,761231}
{-436202,-897891}
{-860802,319336}
{62444,952740}
{-263699,642445}
{370288,-133524}
{-264323,-121420}
{-468584,95636}
{-613191,74556}
{474010,-201067}
{-729943,-983197}
{575349,-212293}
{604049,-644734}
{-603422,-998671}
{257040,661504}
{-163425,-619756}
{132505,344508}
{-185259,-978326}
{-102977,-744588}
{-934457,-554373}
{-330117,-549841}
{-532862,319783}
{187101,-34026}
{256925,645643}
{866594,-551444}
{572725,-4053}
{528290,-872529}
{224020,-38250}
{-181506,-524674}
{655102,-22769}
{-344243,192729}
{229077,546097}
{865522,-703022}
{-145809,632448}
{974215,-655345}
{968877,-789370}
{-281686,901749}
{-677000,-297490}
{-499813,-659411}
{-365590,380059}
{-340047,187856}
{308654,-159954}
{843780,999602}
{27394,36}
{103013,282867}
{-344803,319756}
{-626074,610505}
{740172,741274}
{-73643,-566074}
{-267934,-665165}
{-96826,442869}
{-972236,470299}
{-863190,892261}
{370521,-571108}
{-746681,506758}
{-172175,567071}
{-214161,-146614}
{414672,112307}
{513543,154217}
{-35080,-598025}
{414681,624762}
{-739301,818796}
{377481,-972835}
{-610585,832473}
{-228548,-825340}
{827864,-191716}
{11322,864183}
{488949,981671}
{-989492,725830}
{-320800,214774}
{-907179,-284935}
{-283011,-861008}
{614993,673279}
{142492,821261}
{729428,237215}
{-666150,677504}
{343817,421432}
{984959,-881398}
{860813,-928399}
{-320739,173883}
{994252,415587}
{749156,809058}
{440790,252458}
{302157,-799580}
{851796,-829092}
{375717,247389}
{913821,417352}
{-483692,-688792}
{-993896,133185}
{-859726,-258633}
{25514,444454}
{-959554,492145}
{-983545,166601}
{550225,632789}
{-626776,-735604}
{-678375,106909}
{-565773,933821}
{700837,-763013}
{-222044,572521}
{-451500,-511445}
{-904402,312804}
{-129034,-955671}
{-32733,384776}
{-152668,-383378}
{-250279,-180937}
{-28150,-714465}
{-151417,-950292}
{388650,74960}
{-658282,784677}
