{-117490,593747}
{912236,-308544}
{782670,-772249}
{612569,-682167}
{464803,-502673}
{62592,875283}
{306678,253319}
{924934,15744}
{441573,-219633}
{954581,-89839}
{619075,47112}
{-237920,135414}
{-206146,556222}
{610002,550340}
{-51788,911340}
{487310,947744}
{-356228,319689}
{-214053,85058}
{-790115,101770}
{-861449,-249257}
{-912271,-854834}
{-755483,994451}
{-208832,-339490}
{-832874,-662023}
{491610,536910}
{-909739,-94289}
{754138,-246388}
{470242,720180}
{-301124,-941784}
{980187,419376}
{-360523,440659}
{564600,900999}
{-602893,798871}
{578375,249483}
{-126217,466597}
{-991517,534470}
{-280289,386246}
{930987,486493}
{-601488,3405}
{548332,259295}
{379310,700855}
{988325,808696}
{-964709,266499}
{-980570,767364}
{795722,-39833}
{514731,536717}
{490476,800805}
{-24,708532}
{636764,855519}
{396722,-295128}
{939507,-836154}
{362596,-699434}
{-312626,-922025}
{302591,943575}
{554362,-350373}
{-804478,933720}
{23788,-621828}
{971952,300440}
{-478582,-868533}
{777111,36495}
{-344231,-917093}
{-454260,476887}
{605045,-81506}
{-441663,-887762}
{-322963,-404461}
{-945044,-243370}
{359995,-301803}
{-716867,745341}
{-333816,744918}
{41598,833696}
{604563,93163}
{-448927,-30175}
{9013,-103802}
{-658038,896182}
{-977575,192136}
{573281,-792538}
{-118408,-732172}
{796259,-325148}
{-999569,965546}
{917735,-257383}
{-948857,917804}
{-226857,-180424}
{48968,-417371}
{-828536,-47845}
{784363,-625449}
{382884,-18440}
{405906,867947}
{16704,287387}
{-5014,-609454}
{-56174,436302}
{680938,245890}
{-100580,-493416}
{629252,-984063}
{-106460,913087}
{-504987,-354507}
{424862,-5751}
{884084,-661747}
{-923584,-82398}
{-988720,-150993}
{177522,-492741}
{-281774,-337408}
{-997805,-419100}
{550027,542982}
{-452500,-923264}
{200937,-832339}
{720057,-247541}
{-280023,-835075}
{561443,-782819}
{-323118,-749951}
{-889222,860713}
{-461157,-451136}
{989427,-287238}
{996409,833384}
{552812,462240}
{516457,327379}
{-143630,-921117}
{748925,824670}
{-358617,595893}
{-607576,770429}
{-939928,305865}
{177242,171299}
{775671,-599887}
{967854,370027}
{-555964,-133729}
{999210,461533}
{-162281,696099}
{141453,885359}
{42692,-54714}
{-885970,-986987}
{896552,-472266}
{32639,-12886}
{-170436,411990}
{623515,-45971}
{-486446,-74151}
{-245596,746278}
{-706231,545222}
{-64004,-772339}
{-156080,-861960}
{605398,814321}
{-58460,-982478}
{-655331,986270}
{-807518,-288175}
{-56929,-378400}
{872444,392359}
{11328,415503}
{-927803,-393127}
{189306,864532}
{-470757,-448241}
{-393957,267864}
{-13431,291586}
{-627492,-870520}
{-630607,954883}
{-946077,-327842}
{684846,-444077}
{446916,158917}
{-674116,-43759}
{560169,306545}
{-904663,680959}
{786617,-69087}
{-814358,577657}
{431353,-152811}
{144967,-545849}
{942495,-28054}
{-311924,203182}
{420436,482691}
{-626358,-894251}
{715129,867196}
{505807,289919}
{-387349,-608857}
{-76616,-161197}
{377971,-154219}
{779565,598987}
{-385628,-43598}
{-245327,-461958}
{-419686,-8440}
{-774005,418152}
{-778088,730669}
{218713,-873814}
{81117,-805078}
{903934,97680}
{-4241,-338545}
{-597627,247023}
{-129655,-979805}
{-590822,-102012}
{461964,-223613}
{-724546,277360}
{643959,703343}
{42000,-874453}
{979301,-332808}
{13500,-631239}
{872294,-83814}
{45998,-350523}
{18506,188638}
{708562,-585714}
{-103933,937412}
{-127079,710674}
{543362,201806}
{-660312,218517}
{-962587,32718}
{-6657,-35045}
{-994377,-286716}
{-245179,92457}
{-679986,-13545}
{878732,-913445}
{-804701,-15954}
{-466794,-34616}
{-55302,-474964}
{969076,-605624}
{-770692,-184889}
{283268,883483}
{-862714,-807318}
{139747,-200537}
{873011,446458}
{487961,-324683}
{66908,642223}
{346654,517935}
{-658685,-651716}
{-535669,460705}
{950726,-176826}
{507284,71918}
{112353,-757098}
{517950,-180576}
{399926,-139341}
{70644,-382425}
{-915599,226780}
{-606338,886649}
{-474007,-684535}
{-959337,-398585}
{793329,709003}
{274462,414636}
{230877,939468}
{248252,-586349}
{-874533,652117}
{-19112,-74932}
{-120739,511410}
{-34418,707264}
{-102675,-657526}
{-342844,570025}
{-663138,-393741}
{349884,112238}
{-311717,-742286}
{340120,860949}
{-95183,577934}
{-319351,-475849}
{-219963,317663}
{-242534,655027}
{434178,-335560}
{-28857,-45478}
{-249153,-189904}
{-123481,-568631}
{-941710,866766}
{950263,-720085}
{994488,-251532}
{-962434,-661193}
{473826,-699174}
{-963052,880258}
{-532415,319976}
{158012,-393060}
{-553671,-916280}
{-120939,-192658}
{-192611,-389447}
{-387747,-70155}
{565893,-919756}
{-513980,778147}
{907173,-739290}
{505228,-720404}
{-429174,-599831}
{-273046,-184038}
{273677,657701}
{142625,78496}
{534184,755961}
{316763,131557}
{-150728,326118}
{40195,-751854}
{-201703,-537981}
{-662673,495905}
{332504,-634774}
{918460,-220645}
{230020,19306}
{29211,289217}
{577209,-354394}
{-698855,-123772}
{-457933,412305}
{-420772,-575455}
{-580314,265403}
{-960497,469916}
{-981153,-255798}
{-677085,-190302}
{-715848,390197}
{-650944,833759}
{694223,747982}
{-191272,905269}
{-89163,825859}
{-175218,758676}
{-821996,-166733}
{-114987,271872}
{420230,764037}
{-213038,-217049}
{-399357,540754}
{325466,-399215}
{-135192,982788}
{39346,985280}
{-311435,878921}
{546046,775756}
{-849862,-74448}
{-174586,-488659}
{-775028,-683072}
{-512433,-515122}
{825859,995034}
{-276371,245046}
{-687823,532727}
{-793260,-237142}
{-366774,224519}
{121588,-633803}
{-779589,997110}
{-917661,976645}
{47139,127223}
{507488,-429816}
{-496237,947678}
{789526,-451116}
{533409,734659}
{-907312,551613}
{203834,-15919}
{-97951,-902013}
{-1239,987102}
{401505,-222536}
{-897960,224236}
{-910531,-880784}
{869486,98936}
{-20901,-982196}
{-236269,-901729}
{-27676,997812}
{832976,56141}
{-438828,687721}
{4388,-61271}
{-105808,358859}
{-594495,-270590}
{-145343,-395630}
{287899,-715833}
{101098,862991}
{735555,724053}
{-753308,-511171}
{842231,-191115}
{-551496,-960332}
{-44767,798386}
{39206,-90222}
{528372,-679680}
{556698,600542}
{-498802,-466635}
{-254868,46804}
{-587247,-82135}
{-824892,803232}
{310388,96768}
{351130,713698}
{30044,545970}
{-454548,878994}
{-508106,242457}
{360433,-897071}
{-45680,604921}
{58671,258731}
{-46768,-755652}
{-60989,-795900}
{-862728,-677775}
{525381,-307623}
{-939396,314959}
{-357841,-766008}
{-228233,792594}
{-816081,174463}
{-925323,-297746}
{917965,-114343}
{472515,134965}
{385885,31381}
{29666,-662108}
{-76868,-309529}
{836044,110505}
{190445,-551971}
{252083,-139078}
{-461863,-469238}
{-564039,450772}
{-83789,-830702}
{-865492,19462}
{-957925,-284459}
{-949613,483090}
{716933,-292824}
{403277,-657562}
{-203822,-836516}
{-768001,273282}
{806439,-483744}
{115293,-132788}
{-350697,422683}
{-330712,958867}
{977832,-535159}
{-202091,283247}
{875018,210773}
{-962549,-13306}
{-106539,-440917}
{518756,332048}
{509453,688263}
{-697502,-406308}
{935819,574941}
{171185,-580822}
{533450,-207719}
{794151,-264985}
{-755074,159520}
{316607,-180282}
{-764798,666224}
{71171,656131}
{-532497,-181898}
{-644759,-268383}
{72814,-192705}
{-734126,-804653}
{-719092,318527}
{974240,861758}
{-404352,238334}
{-119011,-519512}
{-162536,-392188}
{-464130,504002}
{692171,440908}
{709896,-470993}
{-728233,464685}
{325328,-960009}
{372922,242203}
{611307,180439}
{463125,618136}
{270196,-501197}
{855844,-425661}
{224664,-513226}
{686175,655368}
{822853,-259682}
{332218,724707}
{782100,-754367}
{514772,-727977}
{-531639,-784334}
{208277,-471720}
{-625148,-385837}
{999856,359824}
{-693580,55480}
{-158390,-6320}
{-722332,-222712}
{170188,59069}
{-698361,607808}
{-571897,858078}
{-101472,545366}
{-803619,442534}
{43194,41494}
{315200,-179072}
{845501,-793134}
{-870972,717515}
{214105,994470}
{441848,-20044}
{-614961,163146}
{-989099,-434276}
{140693,-752377}
{-560584,-11923}
{-851733,421772}
{-657259,-810537}
{501607,-694364}
{176052,-523774}
{-798318,-728092}
{-329599,-338209}
{193636,963184}
{540534,-678803}
{-298662,633471}
{276859,382783}
{-767512,240420}
{-310054,-253077}
{488112,-414288}
{699035,-325001}
{361581,683890}
{818789,-331381}
{-981767,110370}
{445857,555591}
{88798,193931}
{-597203,25724}
{-983676,-421525}
{-711008,-612380}
{590209,-11702}
{658963,44947}
{344933,417854}
{-685469,-41157}
{806455,210119}
{200596,-525972}
{712854,-385480}
{-731022,533448}
{-294130,-248728}
{925233,-112320}
{-967493,579455}
{-540619,-945728}
{-374200,-787730}
{428688,-277566}
{-779698,83901}
{697905,-350449}
{199499,-982126}
{411352,913397}
{180119,-550304}
{150462,586310}
{-688877,136456}
{-724740,259106}
{-114067,533656}
{997357,841006}
{520281,840086}
{954576,-828976}
{-801833,373931}
{-912310,513956}
{-371280,-718752}
{582934,-118956}
{357864,-27471}
{-573715,70574}
{728607,-62626}
{701142,-854876}
{-789381,973768}
{-707547,302876}
{-656635,-211845}
{-36484,-455068}
{-501912,268068}
{388015,-206621}
{-767802,836802}
{-679349,490416}
{-438983,170418}
{988906,780855}
{-531921,-885108}
{-323500,481253}
{-859714,-938037}
{-606462,-401348}
{450904,361706}
{-448326,-117480}
{-353305,-70836}
{798192,506250}
{362889,-417017}
{250032,-548799}
{166089,875973}
{668492,665315}
{33968,286646}
{916142,406601}
{-210524,130156}
{366127,-857328}
{-64761,-933905}
{-691114,943038}
{488039,-148254}
{133328,-312925}
{-359088,-205089}
{522197,63175}
{-126127,778435}
{-866736,-258269}
{-947107,-764790}
{-674878,-532422}
{82335,356445}
{-531243,419960}
{305940,202560}
{-755239,597856}
{-496066,410619}
{-567551,812798}
{379561,189876}
{-803915,254353}
{439973,-620413}
{-317167,898546}
{183921,969743}
{885341,857525}
{-499387,262706}
{-455530,100094}
{-171591,-926529}
{530767,-380254}
{-310180,-978955}
{78038,-768954}
{-15604,-238118}
{861793,-800850}
{400784,428116}
{176058,728404}
{-336679,-841654}
{835815,-875185}
{-741075,-810340}
{768638,-118071}
{354988,-203685}
{488830,96458}
{623588,264426}
{89783,-147295}
{-166262,330907}
{-729357,185069}
{578730,326542}
{-611701,-650108}
{319301,220467}
{-895326,-216243}
{878498,-318560}
{-510499,431742}
{-973304,-715836}
{487240,-210089}
{414812,931837}
{499744,511700}
{-435737,-664175}
{86090,-849977}
{-398087,-969868}
{-671390,622345}
{-201257,-384352}
{239084,-272966}
{649573,-717408}
{-786748,5360}
{998274,590546}
{-586953,-567451}
{646057,412124}
{-457427,999140}
{-372648,865681}
{977933,-821126}
{-861949,813821}
{286140,908180}
{7215,887276}
{976247,-97706}
{-510545,458249}
{581297,-663655}
{359379,-602675}
{704980,1815}
{480833,252623}
{153315,88384}
{178027,-791698}
{948887,295075}
{436233,-982901}
{729212,-8473}
{-212888,462901}
{71948,-3296}
{-798851,-356753}
{935222,-149695}
{939297,304520}
{-386296,903112}
{-389918,-877058}
{-51066,-244719}
{533679,-181823}
{172335,-195406}
{478037,960351}
{-515796,563505}
{-606937,898774}
{-504619,-334261}
{-206396,-532166}
{133848,521418}
{484505,-791653}
{-925359,-183524}
{-57717,-853653}
{290919,-65604}
{-322181,409588}
{284761,-721336}
{-992166,-748621}
{548887,312040}
{-10277,727231}
{609252,-376029}
{-573129,-758982}
{-683838,-798903}
{307462,-832818}
{-989338,601880}
{-844654,626016}
{-657537,-945432}
{41749,640448}
{-101916,-836469}
{-283157,-576092}
{938535,491512}
{101983,-356719}
{915482,-591323}
{346098,672175}
{-673894,708448}
{-808767,-885143}
{-402371,622728}
{835561,-171022}
{-92313,538591}
{23862,804117}
{890908,217978}
{-649776,277638}
{-26257,-557812}
{-371980,264206}
{201565,-496878}
{604253,848220}
{367434,409361}
{800620,849140}
{-645915,-965531}
{475769,619361}
{266253,855549}
{-657126,-449583}
{-43687,-932816}
{169859,863005}
{686345,447089}
{4342,-215490}
{881845,-464448}
{942690,896638}
{-297979,365675}
{908940,850795}
{-798717,119066}
{83144,-24368}
{772937,774953}
{804684,-464535}
{689964,-599639}
{49789,-360094}
{-248462,-339873}
{59525,-628528}
{492777,345318}
{766665,-863909}
{-396642,353878}
{184803,-443352}
{265895,25918}
{-539267,181953}
{-111781,982129}
{230992,548048}
{876751,-336688}
{818551,701515}
{876458,-935017}
{910805,454526}
{421359,-529384}
{384955,785353}
{751662,-186542}
{415136,224922}
{183454,972300}
{799206,217196}
{-766206,-255422}
{-567580,890709}
{227390,-986563}
{649928,627581}
{576394,902743}
{585712,-801916}
{726273,289669}
{-485028,-719641}
{-696076,-446743}
{-240509,-771093}
{276043,80245}
{-566568,-846060}
{-558948,652992}
{913465,950824}
{-266121,-202214}
{265856,520882}
{-933918,-744087}
{-342075,-642326}
{-309833,62587}
{-467396,-537862}
{-175947,208001}
{-682760,766148}
{436315,737029}
{408716,-701101}
{262534,-35559}
{997366,741226}
{437455,-702098}
{230959,-968193}
{-949313,-14817}
{-890516,617952}
{-786326,-65999}
{649890,-56174}
{249286,35532}
{-288117,-590848}
{99071,-667421}
{-51404,736937}
{-367304,669788}
{-88217,-103148}
{679719,69584}
{454747,-760532}
{735991,987683}
{91322,-268179}
{871475,38922}
{608212,-960596}
{-564613,751835}
{955122,527373}
{542630,-1446}
{759714,256907}
{595042,38310}
{341618,395256}
{760589,172970}
{-247036,862815}
{-282448,501478}
{988132,427907}
{-662806,-565136}
{228330,436722}
{585131,-546734}
{300021,-658340}
{413167,947909}
{483375,508851}
{425372,-40390}
{-557678,-462763}
{-934650,161501}
{-886940,541850}
{-591754,-398818}
{549073,470883}
{925467,659441}
{229514,-211663}
{-178619,105387}
{275849,-993779}
{-114547,-410477}
{790501,992056}
{559409,-311028}
{-485029,589220}
{-719202,-374836}
{935452,640600}
{875552,887367}
{-832636,-880399}
{-73423,985668}
{-761701,-283178}
{-887095,948091}
{-413116,-338118}
{822971,118032}
{-817952,-909492}
{541618,-363404}
{196503,358435}
{-571677,652350}
{840325,172986}
{-566733,-655042}
{695387,-630666}
{-224612,795278}
{544330,-773066}
{-20127,497200}
{-898772,5055}
{-236737,840824}
{111432,841480}
{653387,658014}
{526679,904129}
{-555877,830854}
{441174,-223153}
{258888,196430}
{94487,-665106}
{-858892,-926786}
{38238,166988}
{-820285,-77396}
{-150679,-135253}
{-717930,843762}
{88524,138904}
{305767,-542070}
{536820,249978}
{231604,-403034}
{500526,-998467}
{-432022,667774}
{94386,-326256}
{-806132,971419}
{-273931,-279067}
{964157,-498452}
{65311,452186}
{-480691,-603756}
{-462240,302027}
{-715084,-32460}
{809826,140284}
{47234,-29111}
{-259024,419363}
{-166314,761155}
{-221742,-565539}
{105558,683649}
{-808516,-499058}
{-992475,-370067}
{-408735,-455255}
{140552,814133}
{829544,141255}
{-188308,745982}
{-634250,-630982}
{-517814,826106}
{855805,886927}
{-893682,-687578}
{-285843,-795384}
{-664199,-344471}
{880011,526599}
{-388136,-515368}
{-621100,-280694}
{497979,-502241}
{468962,239062}
{-683159,183558}
{106471,913896}
{-106957,301411}
{-744093,-573785}
{137588,673114}
{272501,934600}
{97606,-161262}
{863006,447711}
{-363963,-33664}
{-128710,278103}
{-205926,741134}
{444522,-119246}
{441070,-859298}
{-783167,2549}
{-749237,-965840}
{601135,676906}
{-44819,472531}
{-658130,-927696}
{367146,-851074}
{-502246,912277}
{-799679,-656886}
{-602470,-982117}
{-860247,482447}
{361506,426479}
{388422,98353}
{168142,947607}
{-213376,383954}
{805999,177437}
{-104803,-188521}
{-530757,-95977}
{-118593,852385}
{774776,-923423}
{-214871,728248}
{-566323,-955300}
{511534,-532319}
{672482,-441709}
{581078,-521556}
{319367,21337}
{714457,-955058}
{-708083,-170928}
{418754,342965}
{612029,801774}
{-674516,-478094}
{-562348,-642782}
{-68531,773759}
{300370,862857}
{-224315,-22557}
{733392,-892350}
{611160,174220}
{570577,-383750}
{347085,592090}
{-300145,-571357}
{-917708,275074}
{-177210,-751403}
{-474344,-370922}
{4443,-396880}
{-17085,875792}
{-65593,-832755}
{-158384,-840610}
{696714,-827206}
{794081,869498}
{758711,-409814}
{913360,477789}
{562507,51905}
{-964270,-685753}
{224237,-961041}
{980350,-841150}
{-250615,-809984}
{807635,-52984}
{-818880,836398}
{280533,-687041}
{707356,-459630}
{703642,738486}
{-182389,-828999}
{-538175,358301}
{-375502,870484}
{-366264,786480}
{423264,-954382}
{974064,-65335}
{417366,390042}
{707347,-567385}
{346553,-570973}
{-103530,-710516}
{616057,217667}
{-22965,-204463}
{-664023,668526}
{-837265,-356503}
{295825,894138}
{393572,-411406}
{413404,661851}
{911653,551464}
{990364,-547029}
{-291777,-978057}
{465834,-630885}
{-898943,594727}
{770932,-716438}
{505885,-941627}
{-628721,954722}
{531341,105081}
{-793816,53531}
{959100,-559891}
{-678170,-765030}
{-215162,808878}
{885620,187595}
{690157,-310792}
{-288196,-377750}
{290197,859740}
{171939,688104}
{944858,74470}
{-994269,755637}
{236254,714023}
{-126827,-31876}
{586337,-654361}
{645180,-212568}
{-33440,56388}
{504077,-854917}
{-29486,108960}
{-324384,751685}
{-466110,-201011}
{922824,-446920}
{94055,-902193}
{651890,711611}
{187068,927708}
{549491,-658579}
{-267508,-639730}
{187635,-671030}
{412620,283681}
{-623427,363102}
{-350381,-493716}
{-380055,724600}
{528824,-295266}
{990430,-694290}
{-758384,-368329}
{762433,118262}
{429898,28994}
{-132545,807806}
{657391,-522196}
{543847,641567}
{-936103,669485}
{927678,221468}
{216293,150578}
{-666155,-672278}
{189283,667878}
{611869,360253}
{295704,-862204}
{-647744,430720}
{-477602,-65876}
{982479,609839}
{395641,-695997}
{584756,676349}
{-106546,132866}
{-856908,24672}
{-894067,-29160}
{427645,681155}
{-115583,829026}
{34375,-815333}
{236280,-528811}
{-916603,-113573}
{586384,-260062}
{-776557,632902}
{208609,730934}
{677442,60000}
{677619,-409586}
{-364888,-179008}
{773246,-459202}
{-949978,-231496}
{-856214,16652}
{-813293,-821894}
{867115,695155}
{483414,374580}
{681179,-391525}
{527583,684234}
{-315352,-990677}
{234710,-838690}
{232231,242194}
{541895,-104423}
{653913,472065}
{110230,-816859}
{149309,-874475}
{-334415,-977720}
{-702143,433596}
{227568,546277}
{-646127,23821}
{371057,115529}
{-483321,680795}
{952738,-903460}
{261535,-297437}
{-336641,-764217}
{-280552,494136}
{-25595,486418}
{347382,378242}
{675482,780407}
{118364,752354}
{-995854,-210147}
{-433746,890338}
{-301241,-846169}
{-407864,-608412}
{899217,-623681}
{-123567,520536}
{532693,476351}
{799144,-759159}
{403016,-89384}
{-995390,644147}
{-671274,-433921}
{-349119,-512596}
{-655661,-50433}
{656699,615276}
{-390411,-877448}
{-838830,-503051}
{-124411,-634105}
{-90655,-453430}
{-287065,359565}
{448183,921520}
{-526937,401571}
{-61420,928525}
{626972,-641386}
{442578,263144}
{255370,205289}
{-693999,626453}
{64568,-654247}
{-376678,135094}
{-66217,642748}
{590510,-579470}
{377244,720281}
{402291,905311}
{-399172,-522186}
{287817,111232}
{-134656,902136}
{-859745,451947}
{129392,-572100}
{-665966,-974382}
{409423,381532}
{-715085,-469375}
{-915942,-244425}
{-658698,-593143}
{121137,341686}
{88006,425343}
{406826,-974300}
{-667511,634502}
{-680342,407147}
{821375,546682}
{-905081,978074}
{146765,394131}
{-103493,-767283}
{84948,-445898}
{708568,601566}
{887378,-971513}
{289099,145}
{-292180,366289}
{-337934,-279538}
{952577,-789600}
{-446486,284569}
{268008,541708}
{187662,389653}
{416339,679759}
{-258324,-334411}
{-745230,-266263}
{-563561,-604862}
{737971,609206}
{-469844,-752889}
{142740,-751426}
{-474869,442442}
{20743,596646}
{802104,-348070}
{-668755,-148996}
{-678635,-785452}
{-185319,156559}
{806932,430013}
{241043,-317073}
{841017,-125620}
{-881715,177826}
{-690322,268150}
{-658730,109891}
{208003,790968}
{-808499,566984}
{-375473,83601}
{-696935,369428}
{160189,918211}
{254312,762721}
{-140433,822210}
{966516,-692025}
{-864442,86340}
{949018,-806870}
{-168820,-496505}
{809644,922206}
{879480,-567235}
{973452,596925}
{879325,-468545}
{-388233,-538858}
{162060,444114}
{315522,991067}
{-178452,-868597}
{-353504,994928}
{-186715,885275}
{410616,311050}
{-419833,135779}
{-458664,579240}
{336835,-768801}
{311335,-655198}
{-765938,996383}
{351594,389423}
{-553471,216976}
{-275397,254026}
{826121,-540295}
{-101441,424009}
{661388,609132}
{989676,-981010}
{306623,-430552}
{-968701,715027}
{131671,523256}
{-978528,139297}
{722586,607933}
{317626,-780803}
{-261749,988737}
{654264,-44035}
{947138,-137604}
{-331561,993508}
{-303132,907300}
{-331044,604807}
{763187,-877656}
{763180,578327}
{-566892,-313352}
{-536808,-700542}
{868974,-436782}
{-209275,-700766}
{465551,-349565}
{-691660,850224}
{204110,-54158}
{-423336,29217}
{-718047,-729883}
{-736957,-294298}
{-787070,843464}
{-198367,-64250}
{189292,-979013}
{886686,372796}
{594115,576585}
{-96438,-526178}
{-466871,-624839}
{-204983,846757}
{168716,-25396}
{-271447,-549501}
{-503461,378689}
{394749,999442}
{733938,561812}
{700327,-681861}
{-862549,408024}
{744335,96583}
{463499,-317133}
{730125,714184}
{-432146,-179230}
{-881357,371256}
{-273196,482669}
{539557,-177719}
{-989728,-25136}
{-359023,684112}
{280698,75967}
{-904878,-281407}
{920023,719417}
{-157807,935173}
{-60739,-441524}
{-100870,39401}
{-241986,380158}
{-223255,-942031}
{-102513,-33275}
{-845149,-381413}
{-812318,-85049}
{228500,-438126}
{-956562,-926536}
{535892,-703528}
{-67472,-897387}
{147955,-313180}
{-894414,294858}
{-698136,-23232}
{-814099,-999077}
{-647002,-887338}
{-835351,-697994}
{-298308,-667620}
{485206,175006}
{441422,-439129}
{-353140,112396}
{-928758,-561728}
{-243909,340953}
{-35004,-531472}
{-560662,-760098}
{-667985,-743249}
{29722,-823352}
{-443440,325478}
{-514966,847856}
{-92001,223578}
{525886,263819}
{-311321,-949746}
{-61755,-249452}
{174558,-401431}
{-947955,-193923}
{5761,187975}
{475775,482950}
{-912,422186}
{308057,606189}
{-999797,528360}
{302775,-791292}
{289011,-200113}
{936004,-628361}
{950437,980992}
{-407664,993989}
{207467,453875}
{-620679,171901}
{652996,-200526}
{996572,951603}
{-221539,-41047}
{-101250,617807}
{-522742,477898}
{99737,-857483}
{-925060,-859727}
{-408419,684713}
{250387,535684}
{914055,-51040}
{-194500,811636}
{-279995,347436}
{65238,770142}
{-815720,-990679}
{975980,-805017}
{919032,-482811}
{411966,-453376}
{542780,498613}
{-115002,33029}
{776689,-234733}
{-724299,525401}
{669498,-317796}
{-403482,-66874}
{-649540,-528931}
{86679,424525}
{-486722,885238}
{-270384,-33720}
{-335730,888999}
{-310326,-637047}
{-448977,662300}
{-114654,693472}
{-797358,344199}
{-723208,31994}
{-728860,-330152}
{-353997,-564815}
{669324,-786756}
{-386711,-996473}
{-415643,725145}
{906445,294491}
{-678017,-587839}
{-444412,611153}
{55564,691014}
{-342176,617789}
{709641,-509650}
{865345,969038}
{683394,811285}
{149797,293640}
{781464,-229038}
{-538312,-917646}
{-336994,-521937}
{382986,209170}
{-581268,225976}
{743441,-727600}
{407694,-16672}
{-200157,-903805}
{-747290,-244494}
{528531,397977}
{-289297,-544696}
{-578139,283408}
{991185,124518}
{-741396,-679959}
{-428000,743580}
{43941,128276}
{-817225,595332}
{53408,211280}
{431722,-51986}
{-546840,206265}
{400276,-309648}
{701400,-809260}
{-204736,-276055}
{-718722,-558408}
{-295600,-400201}
{665548,728712}
{404456,625629}
{671590,526319}
{-162677,213536}
{-862572,511976}
{-612634,-352983}
{710862,385801}
{-102130,392469}
{-915983,-383447}
{938878,308732}
{-359469,200832}
{-708016,-423223}
{474164,-156393}
{-760229,-936653}
{976267,996053}
{-145454,-364573}
{28201,-418873}
{-275595,614546}
{-81155,-194209}
{266745,-878258}
{589630,-864706}
{581027,857948}
{160810,154188}
{279520,886201}
{-303780,311799}
{-551179,-251437}
{-778722,940005}
{100077,-823375}
{-889913,76564}
{-7936,-65230}
{307011,-512011}
{-775178,-412751}
{740284,695331}
{169394,-442296}
{-429414,512082}
{-719062,737698}
{542035,116911}
{-267272,-755717}
{920059,679313}
{-702938,-292693}
{853614,253183}
{-971792,489623}
{-596278,449195}
{-374159,961313}
{-519653,984664}
{-778865,-398207}
{-45106,912660}
{688084,709765}
{-230375,-83203}
{695425,121870}
{130028,-162540}
{-276457,938880}
{-239076,620035}
{700923,235363}
{-614261,12572}
{871875,362540}
{722283,-822916}
{-55568,-746408}
{-34350,208283}
{-551301,143917}
{-589206,-326816}
{300692,554656}
{-228701,735797}
{326563,721325}
{62580,-503551}
{-526024,340744}
{677407,389682}
{-214690,537583}
{-816050,612523}
{-945078,-550194}
{252906,-274354}
{-902828,665314}
{-95416,120554}
{-937323,218814}
{-528826,-880435}
{-660594,-65910}
{-319415,630383}
{-364110,438271}
{985068,-233484}
{-263802,-890301}
{586161,-499159}
{-509152,-175211}
{844968,781493}
{510662,537702}
{44334,613069}
{-867161,62459}
{282464,295620}
{713240,423985}
{233774,859884}
{678115,299403}
{127739,-584141}
{-965298,986978}
{-808426,455075}
{169885,-83312}
{-813478,-517115}
{83352,344618}
{419741,97051}
{758095,-657936}
{32847,-561235}
{-400917,-44775}
{-666758,921929}
{17384,325990}
{902673,876080}
{339703,-340150}
{462197,375799}
{389153,624625}
{-312810,938645}
{252571,960070}
{-483270,-311469}
{-405737,-368515}
{517563,812935}
{-20789,-616711}
{-627285,703278}
{63243,-956938}
{-550761,-126780}
{-397501,-759659}
{-487346,418424}
{227085,-719992}
{68532,-601915}
{723010,-90807}
{248133,-885231}
{-158985,-724430}
{-256250,31576}
{975058,-571521}
{899361,873985}
{813882,871095}
{645402,8734}
{-210133,237204}
{-412125,-806642}
{1602,-317855}
{-419279,-948602}
{-177665,375238}
{-28565,-203471}
{-361699,243360}
{-66073,-375512}
{870135,-771472}
{-253650,-890369}
{-627684,-31603}
{-76153,-959799}
{18826,-849344}
{-102758,408339}
{164379,990058}
{940793,543658}
{496784,611686}
{-411741,-42685}
{-710277,86387}
{-91493,-77247}
{-899721,-676211}
{16403,-985436}
{-773248,-448234}
{-859561,43465}
{344019,662278}
{157204,795185}
{334750,690910}
{964756,-55062}
{731746,-903954}
{852822,965931}
{901881,-340108}
{443054,-154785}
{557224,61331}
{559024,-618908}
{293585,838517}
{-114972,-159815}
{143351,-113365}
{-990157,-622241}
{530458,-171978}
{382920,-279083}
{-180824,173071}
{233929,152121}
{138794,822854}
{402716,618983}
{-83436,-60738}
{330143,484129}
{200825,-352612}
{-538368,560888}
{527608,-977540}
{-562936,326051}
{638798,-992495}
{-650073,-624580}
{-862325,844100}
{-923796,-90066}
{-21334,-745366}
{629872,-797394}
{-558712,956016}
{-423093,341877}
{949471,-140403}
{-982848,-370050}
{-487301,74637}
{60877,572716}
{-162880,160414}
{-142834,987230}
{251240,341692}
{-262310,291721}
{-54939,848322}
{234107,-401457}
{-469520,169502}
{677796,168107}
{-578799,-188925}
{-804829,941678}
{156399,767400}
{-485438,-148989}
{-9744,578163}
{-771181,-2257}
{-974213,-808096}
{-950978,48182}
{823224,288408}
{931763,721119}
{-31954,506870}
{584638,57769}
{690169,356733}
{134051,-739048}
{567749,-797272}
{560345,85501}
{601061,48619}
{-640993,139483}
{295255,190340}
{-339211,992775}
{402541,-46226}
{-745496,163356}
{850917,-868970}
{806081,313329}
{-365378,458464}
{168686,197818}
{-281300,-862334}
{-154766,686890}
{-723114,-612400}
{36889,300353}
{-736383,817566}
