{841479,768147}
{-56308,541126}
{-605616,246949}
{693395,575868}
{64210,-896598}
{372774,75346}
{948959,253441}
{-115164,-434458}
{980662,-856394}
{-826385,388402}
{968016,-268725}
{784277,826340}
{-133564,-165966}
{167036,762717}
{671575,977688}
{-764308,-696585}
{691067,818938}
{-468998,467952}
{-879689,135422}
{618268,-30950}
{203199,258170}
{956729,523228}
{555544,933543}
{-950060,-583320}
{-220104,195577}
{646595,163114}
{-437204,708748}
{-778798,807303}
{455115,-389230}
{-604859,-558646}
{-450372,-517253}
{159314,-78556}
{-539829,105519}
{-974661,-231207}
{-85668,467335}
{716652,-364962}
{-858610,102109}
{-703649,-660870}
{189942,591451}
{-797195,-765673}
{981140,-41947}
{-139824,886164}
{-250107,126958}
{665135,657025}
{-283111,-24211}
{-456888,177779}
{-381703,-514585}
{-476236,-515921}
{669949,-450173}
{349521,-72264}
{-726834,-603387}
{728142,-952712}
{-56544,-35011}
{-180503,-678761}
{-19019,-259603}
{992102,-471129}
{851892,-508822}
{-294637,-356539}
{-817308,931939}
{257336,75200}
{380072,-345811}
{841503,159780}
{-736416,-874277}
{713407,-427566}
{-303706,-322208}
{554472,138313}
{638673,435727}
{-473401,-728388}
{-658139,-969547}
{-135768,878662}
{-67209,-156199}
{-616843,382912}
{557151,37391}
{902368,-520401}
{-764456,474048}
{-504054,-646828}
{313633,-180332}
{-782700,-877084}
{330431,667524}
{135546,-904822}
{274056,322818}
{636417,235962}
{317846,-194227}
{-430945,-502592}
{-494428,230977}
{-260417,645536}
{-659842,575121}
{-881996,-488084}
{-940655,-332474}
{654121,-533442}
{-796946,-312366}
{-87223,9466}
{16380,-377278}
{-385503,904646}
{-854373,840733}
{478208,-892419}
{-658218,-514432}
{-830328,-321304}
{-294043,892162}
{-485626,-481417}
{179069,-815804}
{-400007,609917}
{-718714,-509247}
{-816464,134282}
{182056,-824020}
{-215088,676655}
{-297493,-408896}
{507442,-322124}
{267506,769583}
{-376875,-958893}
{385646,329509}
{388304,-195291}
{-631006,101243}
{-683133,392223}
{383713,-282244}
{-209931,614666}
{260795,-700449}
{319246,770258}
{127480,-907002}
{82058,-123143}
{-640102,-77656}
{-39284,-822360}
{-789497,-351151}
{745971,32363}
{387064,-681434}
{910653,929701}
{69958,590915}
{457494,-383579}
{975445,420831}
{449613,-956225}
{866294,-794036}
{310191,-137528}
{77709,-922064}
{-789153,63492}
{-206966,-529626}
{405465,-280555}
{-892939,914137}
{-981576,-618660}
{733235,497131}
{-276092,-259180}
{972120,-379162}
{-70007,138882}
{134060,-978432}
{100212,438933}
{-997372,-854202}
{-778929,-345314}
{922555,74088}
{-995603,589447}
{-70011,-765994}
{-929762,-453990}
{610383,121846}
{728407,-740746}
{950848,223224}
{104807,278938}
{447982,-263007}
{-723294,-448306}
{-339561,-970322}
{156173,333144}
{375232,32650}
{534270,347916}
{886842,-770392}
{-658179,-56009}
{920855,-68244}
{-689969,474452}
{-767848,298851}
{-387584,-246076}
{123985,384954}
{-52121,180370}
{-304010,-967611}
{-90,105348}
{342635,602093}
{727142,580632}
{-558317,-456009}
{548477,227216}
{499310,849216}
{-345040,45892}
{-498847,-648238}
{-37121,456882}
{-445677,-449358}
{691017,-186307}
{-946471,-713735}
{381400,204408}
{-71620,-987640}
{-601710,-584209}
{-47033,636493}
{504531,500909}
{707847,-641526}
{17254,-166697}
{-507148,-495671}
{858381,-287756}
{-753704,-346660}
{308926,11467}
{-200314,-958613}
{778334,-692053}
{928287,-922044}
{-679911,427765}
{-6170,-594105}
{-623515,-794552}
{-675756,769630}
{627579,377640}
{947558,569738}
{-314273,-249070}
{-113867,706600}
{296852,-17834}
{57799,-686073}
{12299,577032}
{-658834,709735}
{646259,151305}
{460626,-875205}
{19831,535957}
{-813888,-964476}
{376920,932262}
{594249,-634534}
{135956,331601}
{-76726,-118202}
{-647210,872299}
{509049,401233}
{390278,699577}
{-698246,833405}
{-646362,-546884}
{420999,884157}
{-911483,870246}
{257092,266692}
{776454,49135}
{404993,-851381}
{-387558,517936}
{-733509,-197967}
{-672505,-657479}
{963268,168959}
{-275891,418457}
{546151,-474284}
{-861138,645105}
{-492287,579901}
{-84440,2646}
{4675,-716318}
{-982464,-807683}
{-433930,-857480}
{534345,-761304}
{479584,-958598}
{-796005,-125352}
{137185,-686635}
{-840089,39574}
{-926894,558942}
{-648188,-373587}
{343266,310438}
{-25502,513605}
{-344327,845809}
{594404,-947123}
{713412,-471715}
{-841538,-916763}
{785681,677788}
{842330,-552986}
{319440,-618705}
{453665,368529}
{641512,975323}
{222496,4503}
{556203,7907}
{-506007,-684671}
{918874,-762555}
{-450831,-502297}
{-178964,152213}
{290310,-986119}
{-772078,204736}
{-883887,-448980}
{203957,874828}
{-900057,520150}
{958955,-617132}
{-598245,-217056}
{758929,965336}
{-408510,18059}
{-912896,-693660}
{-469034,792369}
{118026,-382954}
{263693,-355511}
{704308,-669432}
{610570,116760}
{-774256,974237}
{552050,-881852}
{-770590,298725}
{-236650,912614}
{-795288,-372758}
{235669,800128}
{737911,-761030}
{-393046,-273477}
{-996885,-387066}
{277008,532378}
{-362928,287220}
{-959195,472753}
{-532399,331962}
{129277,-226544}
{-638648,-734168}
{420862,717494}
{-292357,485180}
{410476,135461}
{-885660,891481}
{659513,-117835}
{765242,996978}
{618886,761707}
{-248094,807726}
{-540517,123701}
{-666778,920738}
{663437,-369156}
{997379,430949}
{180367,-367301}
{-35580,840128}
{106300,-430499}
{134706,60349}
{318943,545096}
{-829930,99973}
{-40531,79461}
{766765,213300}
{-614692,411240}
{981879,341738}
{-371700,479572}
{-47460,-700128}
{-760970,389123}
{748056,602764}
{476724,344995}
{748133,227619}
{-175895,50096}
{890226,764452}
{682570,-286830}
{820943,-133432}
{787680,-691310}
{530150,842821}
{-531797,-287361}
{783110,679753}
{672338,-153776}
{-121682,-861487}
{-199249,-571282}
{-172273,-120602}
{745769,14186}
{-142984,-319791}
{-563321,-473209}
{-640632,342433}
{-401310,-431031}
{932937,-364244}
{959334,-670877}
{677238,128557}
{121890,-735924}
{518249,-976654}
{181366,464999}
{-121324,690467}
{303642,-82625}
{414015,368764}
{900894,-60453}
{-349620,38136}
{368753,291883}
{-348274,-5571}
{-236898,-388637}
{796502,-917856}
{-200601,336722}
{965850,-24963}
{-782126,963374}
{829927,-640255}
{294069,-122680}
{200673,-690483}
{-635821,-832793}
{-676723,-532466}
{-269628,10438}
{130171,-620719}
{-676318,-562542}
{141101,-704923}
{653433,-596013}
{992854,328677}
{402613,-579496}
{-949117,475158}
{18147,-491220}
{557998,579115}
{251529,740559}
{381452,-827801}
{-310083,-407491}
{265806,-968610}
{-416136,-266254}
{178565,620995}
{745508,-382030}
{261152,-56319}
{139800,-905312}
{760859,-556138}
{712423,-410877}
{699796,165146}
{-446091,-518183}
{691312,-339868}
{769892,258824}
{201542,62223}
{630521,862595}
{737645,499319}
{900860,946795}
{326682,-753586}
{580340,-915929}
{-929445,226970}
{14693,248878}
{-800937,76077}
{-797136,-341335}
{-875904,-21846}
{787850,-932917}
{117581,405803}
{-476769,488072}
{96028,624049}
{-200835,845457}
{-221027,470228}
{378704,-589943}
{689216,-68369}
{617429,-110095}
{-206286,951431}
{-356130,-607767}
{-673043,-81378}
{660241,912648}
{-366867,-417930}
{-231437,-518678}
{138161,-434717}
{625331,527599}
{579210,33170}
{-437030,905997}
{-428251,20948}
{951209,-488259}
{353470,582147}
{-432561,-24058}
{724871,-363310}
{522087,-700318}
{-369937,-36636}
{-411424,954038}
{967007,446666}
{427081,-236291}
{359613,883957}
{-437761,-881395}
{-403789,549832}
{135613,545671}
{502136,-868016}
{561939,-271735}
{-834038,-447160}
{-171825,560168}
{538887,-323611}
{-389137,-176278}
{486708,-755800}
{494758,-164870}
{920777,428954}
{-891937,-530160}
{937589,-24090}
{216269,-159350}
{-65380,768803}
{724965,284442}
{708190,352493}
{860213,718342}
{105746,-300703}
{-366483,760656}
{-845181,413485}
{887504,-853605}
{-574296,-962901}
{604487,29432}
{324583,552624}
{454787,-2783}
{455259,76716}
{-171347,-125812}
{659117,-114976}
{149131,536504}
{627986,-59685}
{783745,582149}
{-508043,-811623}
{-442736,-41862}
{-154890,-238235}
{992950,-342765}
{-940344,-717186}
{-463320,-331400}
{-790092,842278}
{-998703,682165}
{-114696,506574}
{345192,-492425}
{222513,826320}
{-613207,-386027}
{182323,-643024}
{912401,-255447}
{365508,794829}
{-559150,907955}
{-526278,749778}
{-999964,890052}
{491362,956438}
{-440953,658118}
{1175,-268918}
{-794064,653068}
{-140589,-79281}
{961888,-892086}
{920264,-396634}
{-921065,-661202}
{-40054,-35494}
{-997102,-104282}
{550252,948853}
{934564,-540887}
{568315,811892}
{125902,55365}
{382838,-3390}
{738684,-753329}
{319229,778244}
{-37933,-351607}
{-774225,-451001}
{-902379,-302441}
{-130554,519394}
{-855308,339621}
{545258,579047}
{-526103,581179}
{-158197,198661}
{-760448,821315}
{369226,280459}
{782702,-260796}
{-734231,-206711}
{391948,346183}
{-889343,739646}
{-294604,-816276}
{-717246,685930}
{-602204,49363}
{-298059,761534}
{-468221,31015}
{839519,310489}
{-302557,687171}
{618901,-644344}
{-784640,-403304}
{512555,-16576}
{633477,-86187}
{-951261,49296}
{388550,-140433}
{355037,-978034}
{-144593,886493}
{129018,713997}
{-28454,452541}
{243532,-655767}
{572056,-327045}
{-626674,461297}
{-12150,761791}
{89651,-61780}
{-442026,34736}
{997609,-484702}
{-903032,567072}
{-924860,-542072}
{-1792,-57230}
{282456,-162189}
{638757,698793}
{-182303,-999651}
{227345,195373}
{-820118,-769516}
{-654318,-906711}
{-77926,-113091}
{-836399,-226683}
{-207347,450461}
{-831352,93010}
{465325,-156482}
{-645546,436122}
{-587430,225810}
{-60725,376422}
{581304,255368}
{696833,-573556}
{-907923,-268783}
{728769,271427}
{-972954,-405262}
{335263,-121161}
{-565521,-682939}
{-997993,801896}
{-585873,-33996}
{-94813,186886}
{187067,-260508}
{335962,-628428}
{996843,964415}
{-912073,254798}
{469546,140838}
{-552597,602332}
{-36996,-421175}
{280880,-134544}
{-582230,-420782}
{-963986,782606}
{-119898,292933}
{869595,28062}
{-40967,-843678}
{-630134,732033}
{-119336,317438}
{-279768,905163}
{-884033,817189}
{412152,-327344}
{865314,-82519}
{723508,629546}
{316481,-395037}
{956232,650743}
{317276,-994284}
{-457161,496041}
{-743889,226209}
{-950023,725090}
{-692331,-587242}
{-955190,-217311}
{208510,-736785}
{257916,-758808}
{-392707,-209236}
{-171035,-228060}
{55505,-107963}
{-526323,-339362}
{-159160,671490}
{-180389,904521}
{-538147,590639}
{-65831,-408254}
{-102537,-826907}
{-841267,-225495}
{546235,420798}
{166510,809710}
{-723762,958521}
{406998,330049}
{22844,259707}
{-788634,-65714}
{-803951,-201743}
{-984586,578987}
{279196,-121877}
{-278443,-808376}
{449785,-943354}
{-148435,-838927}
{-231089,778456}
{803594,-947893}
{773789,289759}
{-613873,-326193}
{-387029,-857274}
{898158,704675}
{951045,-241724}
{476929,789260}
{697784,764739}
{-448883,-627420}
{899266,-18043}
{-822923,924706}
{-310807,393922}
{484628,75405}
{783624,-572151}
{916281,487069}
{484623,-152440}
{1437,193175}
{-734038,-932341}
{-73955,285411}
{-194524,-112225}
{-814929,670322}
{-23259,-896103}
{-640882,590603}
{-671977,-96009}
{-559901,-92617}
{537403,-369398}
{919003,514619}
{371140,-829677}
{332973,821619}
{260971,-851271}
{-137890,582856}
{221914,-1781}
{5049,75753}
{-637855,-153809}
{136958,-707383}
{813771,-212666}
{555558,-58474}
{-789005,-273879}
{-870118,255262}
{54100,-873848}
{869941,-601601}
{-431751,-583152}
{-979336,-595307}
{-346094,-976848}
{360758,-755179}
{-945068,595157}
{922792,425716}
{144460,-73039}
{-767664,40695}
{-467048,-805122}
{432881,-757988}
{-208402,717625}
{-288657,-755921}
{538860,567408}
{-238495,475542}
{-811187,-434355}
{-260220,333762}
{617397,210650}
{-539313,-347752}
{740472,-872373}
{-575179,781352}
{16369,-612688}
{378883,674820}
{-673810,805919}
{-102724,179796}
{797064,-770398}
{877584,-602590}
{-739025,165683}
{-621755,-465240}
{332793,-929988}
{721656,938745}
{-750981,847994}
{-402842,573825}
{455235,-54781}
{17870,469372}
{-169332,-589597}
{100589,466210}
{651263,663558}
{38003,286882}
{-865464,642688}
{-199664,505210}
{597733,-987717}
{-254362,372497}
{610643,-733281}
{535429,-663113}
{632686,596609}
{-447471,-496671}
{-536866,-618239}
{-392869,-909928}
{201939,124704}
{391731,-879996}
{496294,-232104}
{-849765,-255414}
{258886,190138}
{-254013,-537791}
{863167,-564408}
{-797977,246637}
{890479,974717}
{387043,803082}
{504986,-433559}
{485901,-392699}
{540996,969643}
{306644,-622887}
{-700461,-425846}
{661631,-535353}
{562324,-871318}
{-883281,351203}
{265083,298515}
{992235,-14269}
{-792550,846738}
{-528344,-787504}
{-175419,-764241}
{922831,426157}
{-809663,471520}
{-8872,-636707}
{644484,-543438}
{-626435,-688447}
{60117,73676}
{41807,854265}
{111527,572775}
{436598,556511}
{814906,-976202}
{887753,-616232}
{-66629,-687453}
{717376,-149047}
{-948083,402953}
{120901,725616}
{394222,303784}
{-297322,-595579}
{406826,-454505}
{-221686,863814}
{748906,499879}
{-964165,-280774}
{-908648,939135}
{459444,-780476}
{-481640,-202984}
{-463054,928189}
{-925841,-201457}
{490430,-954342}
{-653535,-224116}
{621645,-85443}
{188617,78339}
{726327,-538725}
{461573,505428}
{577270,831506}
{853309,-169135}
{-616732,101573}
{-577696,924965}
{830580,248131}
{-553486,-704256}
{222283,-6278}
{503188,126983}
{463821,102066}
{-509951,-179367}
{-913178,433948}
{606630,-208713}
{887821,11903}
{820314,-758117}
{-996138,244952}
{313099,616781}
{367423,-612550}
{508547,522555}
{-591357,-949597}
{-833916,190693}
{652152,-681541}
{-955754,-552061}
{-241051,-488214}
{-205947,849570}
{342340,-450743}
{291035,309610}
{448300,-635876}
{936015,-522450}
{66163,-616130}
{-680647,10805}
{2201,994347}
{122512,300017}
{343034,-352737}
{761057,-553459}
{440052,528571}
{534402,1231}
{773511,659480}
{304050,412853}
{206302,32899}
{-769615,312165}
{-602176,-265217}
{-364248,-128086}
{526510,-217365}
{226177,698476}
{-354456,-490843}
{-546740,483257}
{-310894,600356}
{367571,-711658}
{-614423,-888477}
{-795551,-819970}
{-673220,-901473}
{-774431,936083}
{-476403,824392}
{330620,-813185}
{342303,277522}
{-363060,716620}
{966054,993153}
{-621660,120664}
{887456,231275}
{659083,-309273}
{-594283,714128}
{-959813,-121915}
{459351,48988}
{907116,-836893}
{-370705,-671773}
{-680166,-324242}
{333072,229507}
{241374,164639}
{-709444,-316057}
{924578,-8369}
{-355909,-243339}
{-822967,654694}
{428776,-223034}
{-637402,-676562}
{139792,-999627}
{-347,-253821}
{-80031,-416045}
{526350,-907038}
{-272,-182283}
{-749107,-53908}
{681942,-805323}
{-379716,845315}
{-943453,937673}
{-46205,-690590}
{-279871,-649346}
{568048,-725479}
{-743758,428557}
{263237,189246}
{796406,-301520}
{-994953,-732629}
{-28774,919204}
{380294,-238215}
{-234926,-503385}
{962443,889794}
{-655125,-717564}
{-319315,382040}
{901378,847342}
{867394,871734}
{-768771,-8145}
{-919229,846229}
{652421,-475629}
{-578477,839563}
{720772,-670462}
{982435,192807}
{291560,817142}
{138617,92119}
{516811,-574953}
{-865125,108693}
{289294,650909}
{-505243,138370}
{-84596,-784601}
{898333,469342}
{54554,-867345}
{530857,137559}
{-578227,2205}
{170691,-479397}
{-250719,846255}
{-657775,500476}
{-311956,-327901}
{-299483,-400180}
{-120725,584208}
{263986,217748}
{952778,804064}
{886351,-583454}
{450764,-411531}
{-932833,-850910}
{715583,-973576}
{494553,-406101}
{-196777,785359}
{230575,-821476}
{778558,825322}
{945999,838978}
{875483,505301}
{681015,-90102}
{53520,-967161}
{474432,200349}
{-882070,-650472}
{25812,-814498}
{-97486,-987779}
{-567093,440246}
{595763,769391}
{-820258,-228872}
{960170,458850}
{87793,-142810}
{163406,-601007}
{265229,-30587}
{55322,-443198}
{-882120,-64991}
{-865990,791659}
{-730873,-597024}
{-253562,162643}
{-233571,-311218}
{-98734,-623195}
{846229,245177}
{190647,523966}
{608818,-587648}
{460337,-679554}
{436837,-919252}
{369449,-31754}
{-387347,-518497}
{-292195,887044}
{795473,-558474}
{-857595,-95885}
{-708396,459718}
{-581339,396941}
{934348,-227074}
{-435085,425316}
{-638799,-345512}
{604003,106416}
{883275,-422594}
{265828,-725780}
{720511,661456}
{843269,838525}
{-411588,118411}
{-842926,187604}
{6038,-968217}
{-284170,-528016}
{-258021,-426813}
{-987588,16572}
{856590,-528447}
{254923,995975}
{951070,31683}
{176612,312718}
{-270902,792692}
{-874066,759515}
{308315,-174435}
{375919,-40998}
{-387534,450866}
{454917,-345967}
{-598225,718481}
{115436,-957487}
{830633,-978409}
{626383,355284}
{-442750,-749099}
{-757725,-569676}
{-878043,-824715}
{504381,257444}
{-585330,877442}
{-525624,124102}
{-140604,-579454}
{877432,-220184}
{19955,657349}
{277880,-959938}
{-284566,7380}
{-992332,-928552}
{-759249,-796926}
{-677920,159628}
{60536,-104011}
{192319,776649}
{811978,-508455}
{698022,282778}
{-771544,-327032}
{591982,860036}
{-580076,-154602}
{614988,-113518}
{571811,-131991}
{60224,13404}
{-379637,-999059}
{508750,615744}
{-608994,599667}
{716859,-589204}
{153661,-110427}
{-95034,962673}
{478474,-467975}
{40302,-447899}
{-40236,-534596}
{765792,-384778}
{130114,-131258}
{962646,-180905}
{-501267,-884956}
{33777,300146}
{979290,-87948}
{286498,-476530}
{-19802,912719}
{-198464,715878}
{281940,-694050}
{604598,-360892}
{-684787,739165}
{-130473,267814}
{362929,-166353}
{410109,-13159}
{172509,734006}
{-223374,-736551}
{-815519,-786899}
{-342554,44480}
{-430636,-782903}
{-859955,-707871}
{924980,-909310}
{-517107,-283499}
{848347,-616088}
{-504387,-132534}
{301737,777021}
{104222,190130}
{642144,-132966}
{60749,-761981}
{-233559,-357815}
{593758,-995781}
{-177318,-69324}
{964506,-38609}
{639790,429033}
{-155629,-797370}
{629196,-818371}
{-289671,-712672}
{-251640,-310895}
{-711801,-324501}
{918544,-607823}
{114182,667792}
{-980561,-16483}
{-752987,-452462}
{-781187,109125}
{-369682,-631087}
{892284,-503718}
{767157,-48701}
{740544,605749}
{821456,-645698}
{407363,456705}
{513033,579531}
{-698498,-883577}
{28952,-208000}
{975144,-80818}
{58437,465000}
{-304543,-690706}
{381287,-965015}
{-35583,985999}
{-330886,361334}
{772686,616063}
{278072,759873}
{-54280,-514016}
{970210,948698}
{-568263,437751}
{12805,256698}
{-342983,115503}
{845226,-221752}
{240247,-938048}
{698876,290034}
{57109,-902873}
{820064,-339071}
{-527972,-374874}
{-698086,626164}
{911269,-233437}
{-737003,-892904}
{-330002,14068}
{565870,300533}
{-663651,687297}
{573475,-909040}
{321688,679222}
{952485,579342}
{-565551,-138745}
{-304966,798303}
{-418098,-182344}
{-671972,-643945}
{-204783,-337835}
{-876109,916704}
{49287,254569}
{938310,384024}
{-202187,-843413}
{109916,660620}
{491085,548980}
{362841,17177}
{-561165,382880}
{-601887,-672070}
{932508,171445}
{316048,411675}
{-115236,-543888}
{933803,271665}
{-84470,624943}
{532069,51933}
{-997133,-49006}
{252896,287192}
{-684714,574719}
{-532605,37495}
{-278481,-872994}
{-304390,-155669}
{-483803,-873171}
{-941232,109105}
{-359917,574382}
{-916187,-316716}
{-320211,-638660}
{-914829,-19157}
{-776038,924092}
{555309,-506286}
{378872,573483}
{304560,-776966}
{-877699,314289}
{731422,431783}
{-559440,941448}
{-783596,-186076}
{-371255,-677059}
{708427,2674}
{81300,-444400}
{295744,-87336}
{-91213,-4325}
{-551130,-911266}
{-543549,103336}
{813318,-923777}
{918079,666635}
{302680,232303}
{-282465,806840}
{-935069,-788651}
{-295800,-367415}
{-747584,-475999}
{-649893,655277}
{387247,-684782}
{-216887,968831}
{57724,940547}
{-914836,-436898}
{641561,394684}
{-537025,821290}
{559279,612740}
{395124,-709381}
{884069,124695}
{-782578,-657522}
{813159,-217490}
{-863953,-96397}
{-916936,998372}
{-771680,257068}
{635450,577128}
{-693323,849943}
{199171,715345}
{-586663,340550}
{7932,-164814}
{249426,-932896}
{-270791,-138821}
{-750929,-410427}
{302696,-935451}
{-274064,-610408}
{278530,-973483}
{735618,302013}
{909071,-652434}
{-765037,-324859}
{-516596,-596798}
{378069,-690901}
{994781,232281}
{448743,-260578}
{686940,110965}
{-66592,203106}
{-398305,134159}
{-959368,-717670}
{-959698,-780487}
{-840192,-574029}
{-616238,-140814}
{648998,310753}
{-153952,313993}
{-353196,714706}
{-891138,951843}
{344882,-844968}
{-502478,197843}
{615342,733140}
{-578181,815060}
{793846,118614}
{584529,205340}
{468205,-726226}
{-287411,728346}
{-866079,973872}
{717268,748225}
{462086,-82687}
{-873819,304444}
{60557,-652461}
{892664,-101311}
{777847,757209}
{24103,-734550}
{95866,777237}
{917134,664242}
{525326,-456485}
{-163175,-585307}
{-220985,-905819}
{614068,511515}
{353165,494171}
{-791276,267449}
{974140,218775}
{-88646,307491}
{148446,-50114}
{-43403,572353}
{-910188,415035}
{-3799,434669}
{-713772,252731}
{194558,429188}
{-601865,578469}
{49480,-341482}
{649935,-28046}
{-545517,-476225}
{115569,498459}
{-336308,513332}
{-417465,592126}
{-841742,-780720}
{187776,171116}
{763648,-435182}
{-422693,-143919}
{-100627,460914}
{548403,-372564}
{447999,-971790}
{-207458,477487}
{103728,11305}
{654394,-528761}
{-213518,350124}
{-464170,-641420}
{151186,817993}
{-98705,-102800}
{-113451,-412167}
{157004,888609}
{-184859,-552236}
{119333,-775794}
{-81938,6060}
{656960,147904}
{786813,-26234}
{-674952,-950721}
{722124,146311}
{771041,658359}
{453332,-313652}
{847090,-942515}
{252362,-993635}
{-633055,235966}
{625934,823885}
{-428234,-126288}
{-655992,66483}
{-826019,-901432}
{-490935,-370515}
{-341528,267051}
{780104,503211}
{-920724,-351525}
{-38376,-884542}
{468513,135467}
{-801929,70037}
{-445292,425796}
{-223551,-792750}
{146339,677468}
{838986,376600}
{-956854,-343364}
{422033,461841}
{-275734,15050}
{317758,-224108}
{-575056,-736276}
{-483214,400684}
{-107325,74495}
{777329,-743018}
{697719,-247911}
{-351287,-10296}
{344059,223183}
{-147433,-461866}
{615695,558094}
{764167,-246961}
{-36928,336302}
{291050,66938}
{721200,108519}
{-543101,-218007}
{-181162,67475}
{-925480,88083}
{-282982,158583}
{-123454,-437139}
{764000,-11638}
{889760,-562318}
{911925,-201945}
{826652,-860684}
{898141,-373408}
{-494500,-883294}
{626167,824630}
{484420,947003}
{-72208,-821968}
{-555716,-609925}
{573622,922666}
{268820,-445086}
{-230007,509080}
{798484,20487}
{-471249,211270}
{143884,241086}
{635412,-696559}
{965839,-177266}
{-636853,458232}
{920280,-72633}
{-240310,911793}
{-11084,-500443}
{295896,475000}
{906984,174371}
{297639,770521}
{177412,-321436}
{84717,-238437}
{-201485,192281}
{-929782,-480589}
{-554853,-941699}
{729743,-327527}
{169783,-216119}
{-372827,-767898}
{-452925,-920003}
{-906000,579637}
{988009,549280}
{-394491,377154}
{-47898,-837091}
{-772550,932866}
{666515,446753}
{-654123,-145079}
{340982,681689}
{-742020,-354466}
{-551743,-166316}
{970613,-932577}
{-899322,314650}
{-934285,651202}
{-914999,-195639}
{349603,713167}
{-924299,-937566}
{-174680,-914845}
{-232775,-228155}
{661630,221897}
{-930400,269820}
{-821061,502482}
{-55974,823679}
{557339,-614661}
{968700,666455}
{881257,-906802}
{-699459,317419}
{295688,440538}
{-112862,646270}
{668378,188481}
{365372,648428}
{586004,441348}
{-333814,216582}
{726101,329101}
{-295339,305147}
{222835,854114}
{-11541,788119}
{167633,922771}
{544258,492716}
{-352786,-203464}
{597364,-420169}
{580429,-786024}
{-432789,-985295}
{-873855,-28319}
{-858290,-83815}
{830037,595927}
{-614783,-23055}
{578204,172668}
{-683565,17532}
{860608,-176760}
{-413225,986020}
{-38460,209475}
{-349276,959672}
{336874,-590606}
{681240,-956226}
{395679,-953511}
{240230,-380236}
{-811597,-431233}
{756050,-548901}
{431590,209759}
{88664,515678}
{-243528,414194}
{756944,221209}
{-17812,-750365}
{182761,-395879}
{206097,256179}
{762863,275156}
{-600454,-12317}
{-172845,151654}
{671278,-378139}
{973267,580843}
{811068,-286120}
{498807,543685}
{-27609,-704050}
{641942,-21922}
{982621,487011}
{-599234,-608838}
{241513,-217231}
{623325,724358}
{-166280,-465219}
{-210975,-888491}
{327267,584554}
{-90244,767103}
{-159215,746831}
{411279,65959}
{861145,386070}
{-81264,955860}
{-639404,-431131}
{-466982,-125961}
{-430660,800457}
{-835491,-112268}
{340173,-790154}
{-733267,922743}
{139304,115879}
{-937740,-505112}
{-529816,-946022}
{-292862,-309546}
{300997,762925}
{714561,-168191}
{-771291,843184}
{-851458,135967}
{-111737,-248328}
{-879083,145118}
{726681,405696}
{200121,-261563}
{-862244,-674604}
{936681,668537}
{-319639,-249527}
{-314645,680357}
{674339,994358}
{237623,480819}
{-267614,-20845}
{157255,-487352}
{-343896,-114802}
{-523249,-507046}
{-332057,50983}
{-660566,591583}
{697025,-925325}
{-280914,935951}
{848157,-534762}
{-757705,543410}
{-702568,-382176}
{-478549,-105703}
{164294,975808}
{-406527,715263}
{-190329,75197}
{83728,538270}
{-967945,-937298}
{613644,-827249}
{-657419,579027}
{654144,465073}
{359916,-680297}
{-45270,-388493}
{-554645,743842}
{993339,-88757}
{873643,205430}
{-25261,840497}
{797601,-855646}
{622752,788682}
{-798599,267610}
{-383036,116466}
{-156793,-94552}
{-142419,148412}
{-209364,540346}
{-942019,954304}
{-837364,-709862}
{167667,-961284}
{-486020,847133}
{-440495,-325235}
{-342406,-784418}
{-603098,537885}
{323670,-84086}
{-977573,5306}
{885338,-793551}
{-732211,574768}
{-539226,-124285}
{903999,614008}
{-869309,-249728}
{-849755,-321866}
{-384342,439113}
{-481341,213849}
{-196586,-975182}
{-799233,702527}
{490349,-355177}
{276332,-159250}
{-367610,655045}
{715090,-909288}
{419862,-498345}
{-348318,-823380}
{238092,-510700}
{-867009,412781}
{558538,-751704}
{737143,536009}
{356930,-359115}
{204963,-208450}
{-653802,563027}
{-418988,65523}
{703466,731404}
{826449,927832}
{430642,256854}
{-627488,-309536}
{502416,-574937}
{974054,850704}
{-8680,-148474}
{318636,121747}
{308719,111076}
{515834,-557152}
{-273941,151260}
{-125368,404347}
{-684946,853663}
{281170,805354}
{155095,236018}
{167824,-14333}
{-247914,-648710}
{719815,-747223}
{-538367,413685}
{914778,328518}
{-315814,777222}
{923546,-923834}
{-54901,-70871}
{554615,736267}
{766112,84775}
{-627837,-479683}
{285979,-866938}
{-229898,-800480}
{933135,179695}
{-678775,-972320}
{-300378,-993400}
{-165394,-176020}
{151641,417432}
{-129792,464180}
{308981,-135027}
{-82072,-121590}
{550206,390386}
{-923313,999655}
{924395,597182}
{759719,-21294}
{-552496,-209336}
{372840,135059}
{41632,257699}
{761092,-657411}
{199073,577277}
{-929001,-864575}
{606984,-461683}
{-753457,-796561}
{477201,-25239}
{-197911,-50361}
{985884,-400247}
{-205848,576771}
{142452,45805}
{-767978,-961847}
{-890635,260162}
{-462004,-468542}
{62618,-307745}
{691079,-55571}
{-703165,942436}
{-550475,-313933}
{673254,-801379}
{307116,334691}
{-742252,841841}
{170074,180459}
{841163,530221}
{-883309,727703}
{560110,495485}
{707845,-840512}
{-206154,859329}
{-960614,229519}
{307372,-944120}
{-418740,-228638}
{649781,829144}
{-863150,119561}
{745484,-52344}
{979962,-352926}
{-571744,-736384}
{-443272,-753722}
{-555761,265089}
{859418,271402}
{-771085,560786}
