{752762,579382}
{266624,207179}
{792623,501213}
{567312,104844}
{915375,183468}
{-234138,-968467}
{-30751,-172889}
{180270,128828}
{741561,746137}
{-536029,-5447}
{503303,644332}
{795123,429455}
{839319,222077}
{-803041,-307889}
{366473,741763}
{688992,975902}
{-469938,-6652}
{-730915,-186923}
{-251358,-446983}
{-192756,-983012}
{-502588,-486314}
{-287657,-799937}
{-798406,-639255}
{-328866,-960795}
{-964171,-327268}
{301443,534759}
{607181,4696}
{-604308,-735612}
{-248761,-505469}
{-639352,-698226}
{553889,719313}
{112757,525470}
{619581,323875}
{-866981,-171240}
{-422269,-653910}
{719320,955353}
{-510772,-81033}
{308876,685341}
{-330902,-934102}
{-281411,-91953}
{-733432,-645842}
{671767,277099}
{410037,896680}
{306062,282159}
{681381,704428}
{383967,942247}
{621312,453018}
{381852,280393}
{396504,611295}
{-916625,-411206}
{653470,144637}
{-109627,-334903}
{-91255,-744941}
{433756,569502}
{947498,250882}
{-596649,-634849}
{-238151,-774660}
{442188,156511}
{850064,553015}
{-710541,-988139}
{-662971,-641608}
{-261243,-751236}
{-655113,-360990}
{945663,794746}
{36869,742243}
{-832505,-857391}
{88885,95542}
{-798284,-537730}
{788076,906293}
{907663,616834}
{-956954,-798304}
{-150882,-59546}
{-679715,-233159}
{990486,697321}
{352259,734190}
{-483413,-85193}
{767916,692578}
{-827077,-490862}
{561249,278937}
{366936,705099}
{642262,180552}
{-77694,-331434}
{782863,529648}
{-330520,-520134}
{-191423,-390892}
{313069,392804}
{-292105,-160719}
{366683,506296}
{-15989,-586044}
{-571588,-952980}
{262520,113740}
{-233256,-709935}
{300537,492797}
{-600978,-341816}
{598738,51739}
{-849188,-364808}
{184831,656913}
{731552,542095}
{250634,558084}
{-85652,-129671}
{144269,392191}
{-864939,-143946}
{435542,962984}
{-54292,-82460}
{193176,681198}
{-722952,-530386}
{-645531,-233716}
{-765829,-965268}
{-392422,-734401}
{123559,338552}
{-807676,-482822}
{-642531,-347760}
{668822,301801}
{-224907,-874593}
{604310,67768}
{553951,309219}
{-868400,-954751}
{358260,239078}
{390215,631501}
{-498753,-755060}
{-255462,-81234}
{404362,723765}
{734207,911086}
{-27035,-135993}
{-402323,-258802}
{-977309,-812754}
{-601179,-199652}
{-458765,-557913}
{800118,948128}
{394370,446881}
{-845675,-702343}
{261300,625204}
{61685,359410}
{-163872,-904945}
{-659151,-307268}
{-222197,-803076}
{94463,404255}
{921480,863020}
{24573,181637}
{240667,94506}
{248820,940181}
{-819707,-719981}
{-632858,-781666}
{-357095,-464037}
{-735824,-123187}
{-373355,-345385}
{823640,439848}
{-992077,-879828}
{-718425,-904401}
{392901,663567}
{551257,912387}
{-411955,-250593}
{-416356,-883451}
{-298667,-759045}
{-85922,-13368}
{-217444,-386723}
{-633542,-210363}
{-972395,-720939}
{174266,439363}
{594774,350764}
{109787,902021}
{83481,313976}
{295655,248831}
{-289495,-547498}
{-265871,-151919}
{-883934,-369363}
{-328882,-521405}
{-250677,-493799}
{52299,186564}
{276821,781338}
{-164909,-409624}
{965385,11605}
{534952,307260}
{-987971,-115254}
{718533,381125}
{-462463,-265059}
{111615,112440}
{971132,881617}
{-70084,-933916}
{-608401,-729236}
{-497481,-894145}
{-807082,-859530}
{430657,394481}
{303064,900951}
{-241469,-619483}
{-850293,-600445}
{309979,712061}
{809571,201691}
{-321459,-790275}
{501413,398676}
{499702,414656}
{-907616,-740237}
{-327134,-170894}
{-53913,-992458}
{-414446,-233926}
{-674603,-84218}
{-718319,-912698}
{392973,240767}
{-949245,-80725}
{-957930,-100637}
{695851,600340}
{327916,507955}
{-338010,-835090}
{261084,407502}
{-85109,-340447}
{47117,533549}
{-128069,-251867}
{439581,644841}
{-952784,-594085}
{774760,552014}
{-513912,-247864}
{-186219,-94279}
{80263,432289}
{182201,693374}
{276596,296982}
{604917,862599}
{-54455,-990668}
{-416691,-948748}
{-538193,-901531}
{-740421,-194790}
{-561785,-227201}
{-983489,-413420}
{-913147,-12182}
{-714894,-194383}
{-924142,-470979}
{-992337,-594396}
{112579,648851}
{484689,65542}
{501640,122234}
{631174,381154}
{-312722,-942939}
{-279134,-444926}
{-821326,-876573}
{-314305,-591466}
{19158,34106}
{20993,544942}
{885427,657521}
{259027,142210}
{581376,162349}
{323754,793523}
{-779422,-624745}
{-462290,-903879}
{558578,243703}
{667048,76507}
{-969902,-95665}
{262234,116658}
{148961,520585}
{-203039,-779612}
{-841159,-879487}
{601513,721740}
{-261520,-501161}
{-382965,-481950}
{-949337,-40527}
{-392280,-707576}
{-945189,-195976}
{-532204,-458210}
{-664161,-125671}
{490637,847210}
{-459324,-688369}
{108858,289881}
{551916,69900}
{-619718,-452865}
{-109897,-402202}
{362279,312981}
{172669,258170}
{597224,790374}
{138436,973034}
{-718734,-463670}
{597142,441493}
{-355036,-550352}
{834671,620767}
{-852466,-240485}
{833711,868882}
{-892482,-231161}
{-658829,-403830}
{-621152,-519553}
{-560184,-657989}
{624888,895222}
{55300,492363}
{-655582,-847400}
{-582743,-200569}
{579804,53034}
{-29729,-405244}
{400357,297726}
{83965,956555}
{25743,577706}
{757895,137889}
{981579,281276}
{-187431,-336576}
{-834778,-510657}
{-550975,-93399}
{887940,673203}
{-983888,-221432}
{467217,621789}
{-663208,-705754}
{300027,731497}
{456399,7890}
{789260,507968}
{17341,695399}
{-256285,-530177}
{-342629,-599651}
{-148041,-6089}
{-6487,-508477}
{-270178,-975694}
{831595,157401}
{349565,975928}
{-963741,-432327}
{-234305,-221586}
{-267646,-757427}
{674562,13711}
{-73635,-874840}
{84608,22880}
{-805783,-29368}
{229889,818046}
{312783,649641}
{-582931,-517705}
{621574,999946}
{-186606,-234250}
{-741107,-20395}
{509505,694957}
{-808081,-768593}
{-224806,-371700}
{-647621,-695982}
{97412,444370}
{-522897,-757153}
{-105782,-858583}
{-664595,-480156}
{-174234,-666762}
{-423958,-926368}
{431109,435872}
{970471,762452}
{384671,987258}
{821753,153378}
{325201,250790}
{128196,773687}
{-99330,-397968}
{588170,581062}
{-595454,-273795}
{318488,697754}
{-98916,-647362}
{55802,617832}
{818279,521002}
{952456,861255}
{-782613,-186455}
{-575640,-314651}
{-607319,-932482}
{-16080,-520651}
{423496,116105}
{16173,953093}
{535217,52009}
{8632,626311}
{244500,444589}
{467625,397044}
{-881127,-698157}
{545418,273796}
{501895,399614}
{-374839,-934194}
{-310345,-876190}
{-38146,-892363}
{-982201,-946079}
{-573616,-954712}
{782863,199211}
{31611,185335}
{-141613,-66461}
{956571,130378}
{86179,632273}
{148268,7111}
{249508,835956}
{466853,392602}
{-155790,-374802}
{415235,466918}
{-819491,-768280}
{668335,799891}
{951222,460004}
{-413766,-416574}
{-187104,-21252}
{360057,169521}
{985704,419029}
{487538,404382}
{400235,78671}
{-259010,-12405}
{-72496,-831896}
{-603693,-18729}
{320224,969952}
{-621716,-902217}
{-53585,-89320}
{-636227,-967878}
{225979,953581}
{170186,441118}
{25495,841353}
{774106,100362}
{-989634,-172858}
{-454941,-295050}
{-757139,-133773}
{37839,755489}
{735115,327573}
{972142,963800}
{378689,708278}
{-722765,-396964}
{-471223,-940959}
{-298351,-715064}
{656385,704697}
{364814,678137}
{91972,953776}
{-307581,-991615}
{-943906,-726729}
{669550,698870}
{-363072,-596058}
{-528673,-318823}
{-616893,-790046}
{64965,606896}
{131899,263281}
{-371691,-628095}
{425033,238566}
{-612149,-546147}
{554753,8551}
{-861929,-678101}
{132904,559672}
{630658,88345}
{-525374,-223737}
{-879549,-807202}
{-948786,-939101}
{722720,829292}
{693290,254324}
{-136134,-866473}
{52093,939725}
{213281,801654}
{-73339,-453057}
{-566454,-83714}
{859892,609089}
{461874,488637}
{189251,437422}
{-698410,-678641}
{-354161,-890430}
{-248479,-26563}
{-688943,-78657}
{-656458,-810438}
{820573,402276}
{25859,968730}
{356491,828621}
{910860,808994}
{-790929,-516745}
{-610099,-215154}
{-777060,-569315}
{716845,817794}
{4602,25236}
{269083,200193}
{335218,20765}
{854410,565124}
{-457315,-440114}
{-706309,-350973}
{443938,141902}
{-137489,-270500}
{28181,566060}
{327802,282904}
{-653986,-806006}
{-95826,-75088}
{829605,410306}
{965659,264715}
{-588942,-240530}
{40846,465338}
{820244,909276}
{116385,565265}
{146180,111945}
{-745290,-439747}
{680693,612232}
{-159831,-708058}
{839163,537662}
{57758,21820}
{359978,610762}
{-102311,-170107}
{714117,990351}
{467825,625235}
{10532,771415}
{-600800,-35204}
{510970,715897}
{708646,394228}
{981410,751890}
{-182979,-328148}
{167764,688126}
{-393078,-308936}
{-602230,-23052}
{-720657,-490877}
{-922848,-501409}
{718484,620708}
{990866,131677}
{-356979,-358822}
{949651,340232}
{598484,41710}
{-269136,-209474}
{69050,121052}
{39072,723282}
{517944,962438}
{-140549,-885285}
{534570,122267}
{-482294,-113132}
{-664415,-470111}
{722263,938262}
{569000,536745}
{225385,324380}
{-606895,-393431}
{297340,951003}
{-10838,-468946}
{-252212,-127994}
{-994995,-181064}
{-395484,-663358}
{927652,327772}
{-337140,-568535}
{86860,656034}
{-396790,-881420}
{916195,488314}
{75150,785655}
{957388,314992}
{320561,85703}
{569019,80697}
{458243,994682}
{-942100,-440832}
{414567,777972}
{343794,383331}
{328266,780121}
{-118618,-214815}
{820901,808465}
{-474185,-765853}
{-114914,-604913}
{402137,692432}
{870425,150674}
{2069,92774}
{-498485,-25840}
{81935,888134}
{321419,216399}
{960822,335017}
{-88537,-674417}
{38907,148601}
{822768,782015}
{-173832,-184152}
{124093,54576}
{-587535,-575145}
{491808,73629}
{692552,674064}
{276626,995483}
{159320,474803}
{-256830,-81840}
{681304,120747}
{390129,943515}
{703867,635846}
{710037,278438}
{385380,865973}
{671997,876280}
{-984454,-568831}
{185043,845457}
{120532,4777}
{-391039,-780107}
{-854462,-979910}
{-466485,-370038}
{-379023,-73904}
{475713,302440}
{-626979,-206319}
{-871889,-878316}
{190428,862769}
{-220030,-566312}
{-245114,-686844}
{-745002,-77882}
{-326729,-450843}
{66202,917329}
{-749191,-814851}
{-68024,-290564}
{665296,436042}
{647040,307931}
{23563,16858}
{-450418,-236888}
{-241228,-482002}
{-555316,-745504}
{-649509,-72232}
{242111,138435}
{-686251,-887626}
{-241294,-474149}
{98778,657944}
{-162581,-304984}
{623199,328547}
{-465085,-297464}
{-873283,-57191}
{968325,612507}
{-659748,-780516}
{283514,22626}
{861609,227376}
{-736054,-468671}
{419562,567449}
{57611,248529}
{3592,390227}
{966431,373812}
{684657,247094}
{403384,215418}
{867615,875166}
{-922577,-677180}
{-634474,-538788}
{233995,793341}
{-826166,-731402}
{-76279,-789013}
{-149876,-792605}
{-70519,-277535}
{288626,480691}
{82423,402574}
{-488728,-788688}
{-194047,-711264}
{-921993,-864237}
{-877315,-616732}
{-819806,-442897}
{329746,37675}
{-606714,-187551}
{273909,776570}
{-833416,-583695}
{158516,666118}
{699035,673346}
{-633218,-867393}
{-763081,-307885}
{950230,703699}
{930720,523504}
{161109,853250}
{-180512,-978464}
{29519,770872}
{156060,122787}
{763293,281303}
{291597,498837}
{608590,132054}
{155345,413634}
{-566337,-363864}
{112560,813083}
{101679,974192}
{646974,673204}
{379818,702723}
{407732,858783}
{19339,622075}
{815565,432172}
{766636,40761}
{622099,196106}
{303945,280942}
{-689491,-393502}
{598540,13681}
{397837,660655}
{175598,558972}
{-724231,-966704}
{395650,504543}
{-866872,-320107}
{-836930,-605243}
{457541,745841}
{491787,49785}
{-408396,-739276}
{-656587,-856315}
{-360470,-254152}
{-256055,-429750}
{-854364,-672480}
{-311454,-68129}
{909119,935001}
{-938956,-290429}
{528052,747970}
{-313255,-758257}
{897900,685152}
{913045,341739}
{423372,702209}
{-112852,-958264}
{361305,331126}
{94961,642580}
{851659,70198}
{-928464,-527653}
{610511,55704}
{-556898,-887459}
{71570,303857}
{-325518,-216902}
{472779,640274}
{874193,271625}
{-223854,-632931}
{245996,246391}
{336266,616549}
{398536,545013}
{-232734,-674023}
{814903,749421}
{673827,820991}
{-217903,-665008}
{-103717,-137786}
{691741,530478}
{-756527,-754333}
{-670938,-328}
{-746429,-855094}
{373618,253629}
{-565459,-486364}
{-294505,-819766}
{-429509,-12092}
{-868370,-229995}
{524133,333712}
{-820169,-25452}
{906330,300478}
{-143920,-489916}
{146401,236344}
{765432,128462}
{-929474,-693921}
{-286038,-988426}
{392023,936434}
{318998,804804}
{-947980,-328936}
{-714748,-149104}
{11993,573934}
{63571,236353}
{-633977,-382755}
{59475,148186}
{-257103,-77659}
{941095,363698}
{-963352,-274220}
{-479200,-593219}
{-743544,-59697}
{860099,774445}
{-2105,-786438}
{-963091,-368508}
{932491,2484}
{-619736,-580460}
{953942,837563}
{-982069,-778658}
{-517121,-260508}
{988607,258207}
{-264895,-520250}
{-870120,-380348}
{142947,900954}
{-989710,-864044}
{72824,796535}
{57193,934770}
{189748,407210}
{918462,389279}
{-529373,-424899}
{-414504,-413505}
{-411353,-678400}
{-467899,-67018}
{-298890,-209965}
{434819,718174}
{-939256,-790998}
{-446176,-366690}
{52056,74937}
{495499,993400}
{-236098,-41271}
{-755705,-455775}
{15018,867128}
{313082,335026}
{991495,152416}
{-570859,-587235}
{51266,526490}
{328208,491165}
{-539919,-543221}
{677340,557219}
{204038,311816}
{155636,67520}
{-39237,-601039}
{-601239,-914121}
{748757,424114}
{106240,513473}
{-700398,-564739}
{85552,892948}
{-355896,-951366}
{701178,628705}
{558358,351243}
{-975309,-506879}
{-848034,-64615}
{-587886,-184353}
{-699764,-933111}
{-964057,-557850}
{-815585,-258247}
{-712101,-862299}
{618282,218195}
{-67684,-919373}
{592805,996231}
{-948241,-971539}
{371197,819573}
{-395192,-925958}
{370307,625721}
{251036,108277}
{-682237,-442361}
{-159676,-154461}
{-567063,-291243}
{925815,358927}
{-913271,-470231}
{251970,418471}
{134546,789669}
{563239,703360}
{694785,73666}
{-277939,-843202}
{-937444,-525438}
{-855196,-203614}
{153745,289176}
{-670490,-214990}
{-625106,-128260}
{-575953,-898730}
{498338,33276}
{-758795,-115014}
{426709,328298}
{-757344,-124737}
{677756,62180}
{-559028,-435875}
{-113261,-108119}
{958737,297108}
{163139,922215}
{874771,16666}
{4873,33503}
{924645,792298}
{584775,219006}
{-318571,-494850}
{-414068,-691105}
{553503,250133}
{896552,881894}
{-47275,-840630}
{931489,3768}
{943963,878540}
{-855166,-883413}
{318144,326557}
{414636,429831}
{839427,748402}
{-907454,-680969}
{-556161,-234472}
{-640743,-649523}
{-351943,-215298}
{-360252,-146786}
{-809275,-90748}
{274963,464413}
{-292654,-782557}
{-584143,-197193}
{-131637,-555119}
{-655481,-981073}
{-388929,-537233}
{372510,177975}
{237984,529918}
{-462588,-408670}
{690960,217944}
{-316370,-11407}
{-825193,-304061}
{-697572,-406704}
{481281,56840}
{531892,712321}
{263471,619750}
{748022,992260}
{-363595,-748744}
{-712967,-211331}
{209124,902291}
{-314529,-218660}
{-884348,-562352}
{-236723,-778423}
{-823290,-259704}
{964976,310095}
{-87733,-92065}
{-747724,-840087}
{104188,722181}
{-509071,-953647}
{322622,162770}
{-872618,-995800}
{-434020,-880147}
{-336483,-635369}
{645649,977159}
{530155,942134}
{-126981,-29867}
{-343557,-296090}
{-70891,-400279}
{-65469,-427849}
{271377,750471}
{-898076,-141588}
{-261932,-575608}
{188141,430590}
{411273,594739}
{-894108,-124893}
{724037,251874}
{-127530,-113930}
{-408110,-703321}
{-410870,-768790}
{367276,558667}
{-4952,-456742}
{-156927,-718674}
{189049,425315}
{-893539,-836588}
{56686,249194}
{680467,973231}
{-334115,-619261}
{-283853,-27370}
{670869,956740}
{-967234,-324015}
{-532568,-847468}
{720992,4394}
{-522022,-711943}
{-753642,-123980}
{98500,699166}
{-49751,-379633}
{771377,232247}
{125430,34599}
{182805,705468}
{527470,672701}
{-430800,-205268}
{790873,444759}
{-388118,-485280}
{410678,757422}
{269825,855922}
{-896666,-905673}
{496737,195548}
{-716069,-839479}
{481270,22283}
{-203210,-68252}
{-286165,-499053}
{-216586,-289925}
{669902,196542}
{-835161,-607220}
{-161398,-395544}
{668302,292209}
{-73338,-788947}
{710621,505015}
{382503,504785}
{759852,226494}
{328401,512659}
{-620718,-729246}
{-839294,-399147}
{61649,752807}
{41426,914205}
{877125,101006}
{136995,174344}
{592414,884965}
{-405810,-785967}
{-241489,-64318}
{-663921,-911219}
{-66905,-531936}
{-796814,-889729}
{-723264,-951379}
{775433,511304}
{-223145,-388429}
{963068,525424}
{10434,636337}
{562817,42146}
{619984,802135}
{422145,466056}
{736965,51460}
{781030,848275}
{261240,90037}
{-494258,-865471}
{-159980,-607115}
{926708,570182}
{386279,580617}
{249314,143433}
{-416815,-281917}
{-130135,-704062}
{273172,959526}
{948146,259054}
{31346,520294}
{-65925,-14552}
{-611808,-693032}
{-546120,-138238}
{42853,43016}
{175924,810830}
{-351140,-227645}
{846991,357780}
{-327396,-149451}
{340763,616096}
{-239402,-647442}
{-709580,-713367}
{563727,325175}
{-24989,-389794}
{-574933,-432647}
{-705493,-608571}
{497985,478211}
{-90894,-843701}
{-906364,-171097}
{681359,30359}
{715407,269761}
{788249,497841}
{875643,61567}
{174567,605056}
{-611731,-179988}
{-610410,-403980}
{419918,420465}
{938573,29858}
{-852005,-936222}
{-914889,-136079}
{112368,369986}
{-957290,-158234}
{-515577,-552377}
{917540,245443}
{-709295,-857174}
{-970697,-986083}
{-840670,-406001}
{-707352,-863073}
{417735,715077}
{-336214,-148465}
{285052,779333}
{-22151,-736622}
{775590,770698}
{-590596,-206736}
{529158,916032}
{-166207,-405227}
{207236,245896}
{668731,953249}
{-160082,-889483}
{106155,225697}
{-706808,-510749}
{677445,51399}
{324816,345489}
{43063,936085}
{-488255,-983742}
{827619,668448}
{-153064,-875685}
{-884512,-62914}
{997530,222996}
{825625,847652}
{839184,72958}
{-632075,-268902}
{680087,112218}
{-498797,-155281}
{-524243,-162035}
{-984220,-989654}
{-367922,-142718}
{479022,545729}
{-61869,-543258}
{-534200,-887383}
{-232226,-245065}
{478001,877141}
{-775176,-557227}
{417838,56023}
{-515085,-98765}
{-114573,-601484}
{382509,969407}
{-526129,-448428}
{-251162,-28797}
{-199191,-562997}
{-31871,-313722}
{-937509,-791724}
{-112048,-566899}
{917306,503236}
{877845,18321}
{-418,-651394}
{112645,33902}
{-404590,-560031}
{242262,329692}
{-141692,-47382}
{447004,79253}
{478882,16762}
{906399,647310}
{-891143,-564616}
{450410,960960}
{108442,961378}
{886458,592522}
{115380,997112}
{-829730,-239374}
{-54376,-899566}
{879019,346570}
{17382,343951}
{-465970,-250349}
{-999955,-659992}
{37175,628901}
{611217,737343}
{-355151,-623800}
{-614488,-257679}
{-952355,-87408}
{-138412,-660284}
{-853354,-539302}
{166047,75184}
{-14002,-59653}
{27766,59607}
{-606147,-615283}
{-663985,-744999}
{164701,100150}
{776439,714638}
{385287,185492}
{-752010,-323904}
{-536797,-695757}
{-668154,-861804}
{-143461,-394305}
{-869118,-422072}
{-773266,-546718}
{-824813,-210702}
{95203,893903}
{26392,188840}
{733760,92627}
{-528536,-363136}
{-502096,-899933}
{533457,568086}
{-640002,-230046}
{806200,99163}
{-550504,-390928}
{-910092,-215741}
{14677,829444}
{-219413,-374335}
{657286,626594}
{280651,673630}
{227920,175725}
{870946,709182}
{-412774,-349183}
{-348908,-673882}
{-707113,-224385}
{-130535,-134476}
{764660,667653}
{811186,887066}
{565052,544352}
{-893046,-825003}
{102674,571422}
{-212235,-960867}
{408381,373641}
{-834573,-722549}
{359928,429661}
{313210,78695}
{732,843355}
{-517698,-173040}
{927498,738092}
{482390,149637}
{-192413,-252311}
{-596660,-983047}
{228588,391427}
{-209698,-226000}
{864691,104427}
{-262567,-417637}
{313419,936869}
{31924,454566}
{-637496,-900563}
{305917,382952}
{-317841,-93864}
{-901186,-209024}
{926898,437612}
{844750,165809}
{3649,548999}
{-592211,-811566}
{-259467,-643485}
{-288577,-675409}
{490728,831404}
{-467969,-137321}
{594847,973662}
{11034,874847}
{891770,320244}
{682431,164993}
{217591,687143}
{-857179,-279353}
{432902,538820}
{426994,827397}
{-912651,-836624}
{-298869,-823092}
{-586539,-936438}
{-968074,-947473}
{77131,357741}
{142300,558671}
{-373279,-776262}
{-671756,-633440}
{781798,66341}
{-535325,-11834}
{1259,442984}
{298597,741853}
{733257,846891}
{660076,333464}
{461742,410595}
{-583652,-71395}
{389055,963174}
{881600,634929}
{-653498,-416726}
{-964215,-470550}
{139327,471809}
{-151064,-288906}
{504392,22162}
{-794157,-200737}
{31394,662480}
{663371,246131}
{-335519,-153685}
{302427,35285}
{-421275,-688783}
{606463,171496}
{-840485,-310824}
{998990,980388}
{417847,484779}
{202094,278935}
{801306,828829}
{329611,492200}
{-447812,-346218}
{47684,648645}
{-282486,-588419}
{-452513,-713382}
{-611589,-553866}
{-760974,-71354}
{-680765,-7700}
{659717,209794}
{-320907,-11099}
{-681575,-859211}
{-288374,-825522}
{-48859,-391705}
{363128,674191}
{366180,645203}
{540728,256792}
{544599,17765}
{528857,217030}
{-997894,-876747}
{-264364,-716153}
{-878164,-397728}
{-984163,-686102}
{436379,253460}
{-55740,-616589}
{782020,982769}
{703181,523496}
{-178207,-586594}
{243087,115450}
{-797169,-113343}
{-79544,-377707}
{-891519,-774371}
{-562703,-758533}
{-96407,-713412}
{21816,287651}
{-621417,-69670}
{-903220,-772851}
{441813,469557}
{35171,712644}
{-845560,-28312}
{532695,107856}
{-972982,-999375}
{-810996,-80576}
{853611,695483}
{-149686,-717299}
{580850,857216}
{513281,760435}
{487707,720747}
{-48726,-755919}
{725196,601478}
{515008,652672}
{-719527,-625653}
{-179915,-436648}
{917337,290259}
{-886669,-958445}
{-625152,-539295}
{433305,571075}
{532808,577282}
{-101867,-626008}
{-902071,-869704}
{730585,903211}
{-666956,-622737}
{121199,321152}
{-174519,-756988}
{404821,643657}
{870922,268808}
{194237,220613}
{796487,271920}
{119483,892288}
{-716897,-794358}
{915789,43441}
{767353,710397}
{-244569,-350096}
{676933,524615}
{399556,447935}
{599123,837357}
{-337984,-550093}
{-166419,-865080}
{-90636,-503062}
{640861,219958}
{-579288,-135747}
{902426,903100}
{885300,147668}
{-189325,-343100}
{250339,742656}
{473508,341778}
{483985,198261}
{-233574,-883181}
{-736585,-973817}
{650381,133176}
{-877035,-712464}
{147129,133388}
{646120,537188}
{495207,726513}
{905907,495351}
{-246042,-487359}
{460533,489843}
{225117,723418}
{-373279,-978502}
{-506004,-628882}
{377186,24415}
{-384115,-690044}
{-812643,-336164}
{-388838,-349870}
{826633,255776}
{7083,20318}
{47812,999351}
{805302,224467}
{-445971,-597747}
{578956,622250}
{363616,999436}
{-860740,-902050}
{9750,714692}
{695950,622029}
{-108661,-967161}
{-535223,-974245}
{449144,540556}
{-371407,-864357}
{17087,310327}
{641269,407782}
{-412831,-771398}
{-208809,-150636}
{-213331,-160386}
{554016,856336}
{-763071,-964997}
{-227901,-18719}
{-231549,-467863}
{234547,357769}
{-980513,-374856}
{842724,534624}
{-327184,-947455}
{-329579,-674764}
{234023,888095}
{-371658,-960610}
{-131321,-723680}
{-376645,-470080}
{-596212,-220128}
{-874835,-973176}
{536312,472187}
{508117,314911}
{406202,160594}
{-594185,-490174}
{414303,724197}
{913308,95855}
{-268648,-745676}
{107484,122320}
{-965040,-237032}
{-808957,-630366}
{529142,166677}
{-105683,-193293}
{735348,117995}
{-830966,-712180}
{-601348,-644982}
{778323,558290}
{915908,345437}
{-814172,-971421}
{-182515,-936460}
{-289486,-263915}
{-851134,-793057}
{-921967,-417239}
{789211,671086}
{-335548,-502051}
{-372060,-621898}
{-651268,-400221}
{26330,834628}
{147068,648799}
{-908627,-349813}
{-907217,-639300}
{54671,8932}
{-850305,-930899}
{-876230,-720109}
{-501650,-574156}
{357749,946216}
{377329,597483}
{955200,623813}
{878506,289381}
{291732,716507}
{159916,142223}
{-292016,-196894}
{-254170,-565698}
{633564,441927}
{-684042,-462076}
{755071,338324}
{-966498,-715654}
{-59644,-670853}
{-505919,-67857}
{600993,878089}
{45879,38005}
{648565,848521}
{741683,102690}
{-284198,-736254}
{546822,938796}
{-383601,-212365}
{685096,178862}
{102573,238507}
{-143863,-262925}
{993034,863918}
{-77209,-428296}
{-822109,-76860}
{245402,337042}
{752893,621240}
{-220810,-168061}
{150804,70162}
{419122,755258}
{921593,857831}
{94915,520193}
{-854595,-31725}
{973864,627435}
{168136,449543}
{-210929,-694945}
{-356413,-966337}
{-275149,-705647}
{-132680,-856451}
{721076,794072}
{488334,715664}
{494099,329078}
{799789,183672}
{-969396,-676036}
{567298,844172}
{279060,55101}
{846365,930014}
{-516409,-723662}
{-391513,-856342}
{-336780,-577417}
{555804,65751}
{-632658,-78349}
{748205,878138}
{895478,847533}
{670184,933331}
{894434,730890}
{850626,577254}
{773155,612162}
{401330,522175}
{-404455,-858955}
{201651,414758}
{-233010,-565915}
{-111946,-314120}
{-174555,-728097}
{913199,916780}
{533013,329712}
{-207928,-180338}
{-331356,-953493}
{178445,354823}
{400375,277777}
{718222,479429}
{-620318,-230938}
{-119263,-342885}
{496347,35939}
{-757962,-949138}
{-471406,-482151}
{-915740,-208578}
{-937328,-539935}
{-608077,-718380}
{282500,637255}
{334378,873976}
{-319512,-494293}
{-870562,-613557}
{254230,628403}
{-884495,-904864}
{431539,376269}
{-826795,-292008}
{-402388,-747836}
{931474,355912}
{-852382,-156911}
{-532567,-491289}
{210680,329301}
{638231,199862}
{927167,972593}
{252040,375586}
{-526052,-325624}
{319213,152418}
{320953,73305}
{862627,4779}
{641180,857161}
{-575487,-908227}
{383769,637406}
{204844,275636}
{-639475,-721302}
{-739508,-973343}
{225903,17893}
{-125567,-337107}
{798740,658060}
{-738247,-39185}
{552165,198865}
{522994,292851}
{503612,676621}
{813531,399964}
{-323312,-557938}
{-842684,-297445}
{737642,41848}
{-958225,-167415}
{-849725,-484654}
{-814530,-741400}
{302614,293564}
{-647858,-335057}
{419828,838670}
{-347702,-652200}
{551213,494011}
{994526,336695}
{411179,74336}
{-845727,-551060}
{-617381,-400784}
{-84093,-215314}
{589992,517928}
{-294754,-684285}
{292368,622612}
{-3601,-970315}
{-114798,-40026}
{-265434,-553051}
{-750514,-964231}
{277441,809957}
{-971784,-945838}
{-150779,-29930}
{-71174,-619922}
{-803633,-433176}
{871148,725544}
{-777333,-247645}
{854217,362443}
{-906612,-146376}
{332701,896890}
{-833127,-174330}
{884612,146113}
{855381,815392}
{-559963,-886566}
{-782473,-208697}
{207767,598345}
{-774173,-375677}
{-310892,-229893}
{-406137,-655004}
{54433,987705}
{-185459,-820831}
{644942,223942}
{-568760,-597822}
{522509,157785}
{133179,458757}
{-658525,-185023}
{-946414,-959196}
{-481947,-788587}
{-379924,-194724}
{-424277,-767657}
{-884019,-471616}
{518091,635057}
{816777,203816}
{-930854,-244825}
{449995,378004}
{-696334,-555028}
{-541017,-501442}
{761377,983389}
{-730129,-363312}
{-353885,-306088}
{-483845,-190107}
{953135,708198}
{-646367,-524974}
{937421,974327}
{904759,942822}
{330853,157654}
{-941972,-698672}
{30785,978548}
{-908186,-708677}
{-498809,-581061}
{-857089,-583405}
{205484,536539}
{-188935,-701405}
{376203,157324}
{326795,62082}
{173890,392936}
{57514,853407}
{-479578,-402691}
{-366531,-310876}
{-653796,-809685}
{-247148,-185273}
{-512108,-390757}
{-522264,-579692}
{-57394,-474395}
{-566852,-319689}
{56128,493580}
{184560,69593}
{-11663,-549171}
{-335814,-434202}
{887140,87997}
{19526,335145}
{-253816,-365752}
{543145,888016}
{533879,463910}
{-681937,-30761}
{410576,86889}
{-532152,-789950}
{544133,320112}
{-958805,-655926}
{-684353,-61565}
{-738086,-81091}
{-458591,-334907}
