{-86962,-655986}
{-232384,24715}
{-300113,360215}
{-942779,-522578}
{676178,-558937}
{-941543,-633994}
{867094,-97721}
{317191,-29644}
{219260,111520}
{-465466,869597}
{-666518,-627409}
{26134,-441858}
{130721,-545872}
{-529074,367976}
{-190101,-334658}
{-31466,-799722}
{-979220,739369}
{565977,-728763}
{875775,-878789}
{-543157,159718}
{839942,-301640}
{403955,802181}
{653813,138347}
{-538141,454504}
{-367811,-480544}
{-839836,-684782}
{-602477,-654517}
{-402716,375009}
{-38324,648671}
{864766,73334}
{624690,-722357}
{668251,-198689}
{407732,-969849}
{925538,176}
{218200,-710646}
{505927,382073}
{-280804,23528}
{-94,-701146}
{-827045,306113}
{637362,-49855}
{702534,329659}
{192833,-193084}
{503028,-550448}
{507885,-71704}
{263,-971257}
{-710595,-662141}
{-614404,-69932}
{-473056,815358}
{139491,840660}
{-993352,261856}
{455974,505333}
{-781824,308045}
{-672269,-300943}
{-470202,957502}
{-449837,-373369}
{147221,135480}
{-370742,137535}
{528384,860472}
{248694,-985215}
{461340,-849603}
{-91059,71970}
{-150628,682866}
{56906,41856}
{-281960,-527839}
{-671976,535294}
{620264,184716}
{-798568,936474}
{-981689,-430514}
{973620,152508}
{-50456,243211}
{447106,348488}
{980904,-900267}
{578700,-371738}
{349824,586420}
{-763384,-926798}
{-827468,817820}
{896796,-962334}
{-361199,573113}
{9111,-55870}
{316427,-679892}
{428696,612589}
{-645083,445411}
{-758900,672037}
{285018,-424452}
{-15681,-647564}
{110829,185185}
{179276,-146953}
{234190,-427828}
{433973,-959906}
{794923,6020}
{-814523,177187}
{204912,318353}
{-25423,-597474}
{-223592,293191}
{579212,935570}
{303987,-476288}
{440812,335514}
{878508,308055}
{-56590,-829570}
{123880,482095}
{-632340,804055}
{-417725,777300}
{55888,-328838}
{594766,-134834}
{278317,789812}
{848882,-368353}
{-620108,685473}
{345846,-411790}
{284135,352616}
{-350088,217296}
{-842785,321349}
{388258,-991627}
{-445031,823399}
{434803,-717883}
{389674,-317397}
{89421,750704}
{-982030,-112415}
{-233235,775092}
{912844,550568}
{71123,967676}
{-879131,-847065}
{-19823,-887343}
{-5300,182016}
{-970925,-505277}
{-554540,-322069}
{984402,-900794}
{712101,716845}
{-30554,817877}
{512592,742118}
{266886,460412}
{352699,885407}
{612148,-795077}
{526874,-472961}
{251305,408519}
{-862115,-265128}
{328382,-357852}
{-784944,-891889}
{-247930,361014}
{31727,442752}
{155603,-329061}
{-391974,193752}
{-212775,-125184}
{764634,523057}
{-510316,489488}
{499378,-902588}
{-770676,384936}
{-510022,-964778}
{-102515,-866603}
{-132859,137768}
{-699625,-457523}
{-690263,-112773}
{898488,-51336}
{502137,182172}
{217524,-593714}
{913295,430171}
{370829,28798}
{875627,-367822}
{-466517,595009}
{-842924,-394357}
{310042,-176275}
{918116,84990}
{-962554,-381686}
{755695,-928657}
{627129,-667211}
{161020,-115005}
{897377,821317}
{417795,-518710}
{-698366,58515}
{-90430,-270620}
{859210,965831}
{982662,778427}
{-370441,-631045}
{-999169,195998}
{-456064,-673845}
{-269986,638695}
{924539,-103332}
{877716,-586452}
{-544758,-388827}
{965268,-174208}
{649889,-904170}
{588301,-582602}
{-635981,-955223}
{-4498,911318}
{-809627,-462505}
{425600,461265}
{-638237,534776}
{-54344,-976212}
{-69734,-390290}
{980548,-220899}
{-784836,559494}
{288537,718371}
{-522459,-304005}
{266830,955416}
{-133862,-27069}
{236173,-410939}
{-402161,-940}
{811119,36235}
{-434959,-385288}
{103538,-858660}
{-321532,-611055}
{446434,-11927}
{575160,287002}
{-560777,-154238}
{-536169,864147}
{414017,-461741}
{533110,-609471}
{-469186,781145}
{-630795,897579}
{477168,-694524}
{467001,-900659}
{716465,27715}
{728574,-118420}
{829242,28565}
{427189,517499}
{106166,724091}
{727841,-851188}
{531174,775835}
{45735,62951}
{-249888,14833}
{-501027,-158051}
{-231913,729619}
{-824652,592475}
{64259,-704777}
{-456733,515607}
{-620175,504581}
{-967934,-946611}
{-176698,714783}
{131696,44992}
{577949,59710}
{-540228,370417}
{5749,-915087}
{-149657,450389}
{-240634,954243}
{41000,-944889}
{380795,-932423}
{569503,-394600}
{270525,587051}
{-624994,-933741}
{-69659,-93225}
{-316519,-989150}
{-535582,-284221}
{-362743,-312780}
{444279,256029}
{-741116,-198232}
{623438,-859394}
{779749,-397674}
{-678959,587224}
{-71511,-71131}
{-556763,702174}
{-139959,-663044}
{-778655,598020}
{88200,86910}
{-618533,478568}
{257936,766188}
{404139,-969372}
{448284,601242}
{951353,-924553}
{-836869,675550}
{-25167,690793}
{106819,862004}
{242505,642132}
{735313,-474334}
{761732,-133601}
{-39706,-252061}
{-556759,600871}
{-801209,-46149}
{586989,976743}
{-551643,-419160}
{-697818,-813088}
{988111,-91081}
{-286626,996857}
{478026,-835891}
{944031,946911}
{-231681,-90115}
{-767001,30976}
{-942603,-631291}
{-29927,-592050}
{768800,-286379}
{-944813,900257}
{-50651,976122}
{691408,776921}
{-471591,-778757}
{-970892,594234}
{296868,553914}
{-188403,863333}
{384593,-12627}
{988445,-789243}
{-167530,70776}
{-725395,-337525}
{233231,954077}
{-963015,-636117}
{292334,-105177}
{-372993,-956439}
{-673719,-123989}
{918949,219757}
{-197095,500915}
{175229,156474}
{-991722,131083}
{-177359,733117}
{994229,468930}
{843802,643306}
{431433,698182}
{-199026,-955360}
{245472,355610}
{-813214,-347661}
{-141133,-278169}
{-282942,-825185}
{886579,162891}
{237983,-803399}
{91992,538297}
{938020,724139}
{-468429,-122691}
{591832,123576}
{467596,-569956}
{450031,27709}
{207755,-103988}
{-515297,152152}
{927468,453806}
{702604,-85976}
{257692,489675}
{-679020,619487}
{-533496,-415654}
{621582,838636}
{670962,312073}
{-887010,830547}
{-154674,-716962}
{980796,-546811}
{-530105,-125009}
{-649736,392739}
{970938,685258}
{288754,940356}
{-503516,-664475}
{235153,242001}
{-816373,284105}
{-280400,554155}
{-385900,575127}
{-942160,255866}
{294758,-505615}
{502016,61728}
{-216898,914557}
{739723,-878878}
{-634019,-871763}
{993898,-280421}
{-105080,-452432}
{-341914,-478835}
{167921,-738684}
{-948920,193968}
{45113,-654868}
{302080,-859431}
{-696728,-406016}
{-675609,107421}
{-541986,-346428}
{-786650,-39070}
{328213,-143008}
{615165,998449}
{-964001,-963615}
{-705560,-239178}
{109736,-129911}
{850132,84533}
{-315684,-794516}
{774725,575404}
{-166838,935568}
{55388,-960782}
{587331,-322467}
{302938,-213677}
{725340,-198019}
{99419,-486087}
{-750513,35936}
{-669686,-665173}
{-848252,-137027}
{53255,-960027}
{59202,970477}
{-362638,-293314}
{46241,181947}
{-810884,597763}
{-985635,123632}
{763538,10344}
{908046,-552427}
{763679,-638886}
{-313446,-222019}
{312015,-282561}
{-43664,540915}
{169541,934445}
{290875,328995}
{-365381,221700}
{5209,-271726}
{286580,628767}
{-38473,-794610}
{884619,227243}
{-97176,301331}
{425335,-458892}
{330850,326121}
{-164225,6656}
{-840449,-975322}
{225993,245554}
{-973374,-133453}
{-672832,-823275}
{165852,555225}
{-397379,-862896}
{-839002,942960}
{-255337,-691161}
{746498,741314}
{-307568,755456}
{-64029,175933}
{-286603,-543867}
{123812,-80641}
{-150206,767919}
{-651053,992435}
{178994,520675}
{387075,-934982}
{285854,-494085}
{-616345,123742}
{669225,873903}
{-285200,-351226}
{-416580,-943114}
{-867022,974023}
{-656142,8506}
{793684,-737861}
{-670923,947920}
{-420462,-708715}
{739270,-401222}
{574160,496875}
{-908591,-58372}
{894036,-340127}
{-564090,111894}
{-810620,437310}
{-118698,-287309}
{-456890,-628846}
{-97140,-776128}
{301014,662040}
{-231490,-503716}
{271306,712702}
{-710976,-193169}
{-711349,521638}
{534208,-887706}
{-323470,-224257}
{-65117,610409}
{791887,612735}
{29860,667401}
{478793,-173561}
{723198,-229864}
{-34209,783093}
{-78947,78014}
{-705849,-341526}
{-821156,-692596}
{261383,673417}
{-940281,-629408}
{757919,608842}
{206699,952663}
{-590207,-327824}
{-925053,590071}
{226609,438867}
{402032,-216304}
{-955293,-991657}
{749038,314645}
{461032,25071}
{762193,427138}
{713489,-58553}
{679301,306441}
{-580221,509173}
{913770,-682666}
{-615198,764634}
{-332385,908190}
{521265,-979648}
{429494,-672857}
{680247,818523}
{898533,783957}
{907271,-498005}
{537105,-208600}
{410491,-553536}
{-571011,573292}
{-431986,412733}
{-996723,522962}
{-335498,555016}
{-984947,749783}
{669100,-750255}
{-465458,877007}
{450587,655824}
{929268,-150873}
{819053,-741232}
{-686194,11243}
{124176,-292720}
{942231,38338}
{808791,336035}
{784447,-705695}
{-162083,-293631}
{109132,-489602}
{45108,-262459}
{495027,-271492}
{-395460,246826}
{-125214,467521}
{110756,-763751}
{535096,648737}
{-349463,-825529}
{-423870,-905280}
{-545965,718779}
{996940,178694}
{-72981,-248589}
{266183,687699}
{-556664,309141}
{-439395,-825939}
{937244,765953}
{-485097,348590}
{875970,590553}
{-94637,-783808}
{750266,402814}
{304005,-430386}
{-60461,470928}
{734404,-288714}
{-466833,-69759}
{762898,501491}
{-522717,-30275}
{416788,303473}
{883479,-220500}
{-833798,-566651}
{-427413,912615}
{-371444,-870463}
{292994,827206}
{-877072,-213258}
{-457738,17142}
{-94615,560079}
{582400,-202575}
{-468464,-347456}
{843805,576193}
{-498398,-572025}
{905377,365782}
{246425,-700736}
{859574,97187}
{75492,450782}
{-474844,-111088}
{-941083,-357684}
{237114,-135}
{-417530,-563902}
{-489889,-623854}
{-545723,958976}
{560967,-359485}
{-231928,-849849}
{-982123,168578}
{937981,-226591}
{497137,-947605}
{835885,-274573}
{478189,-99085}
{260015,-429208}
{151222,-12938}
{635958,126920}
{-823724,59784}
{-858760,-973798}
{-550101,307562}
{469907,-748758}
{-517561,-490507}
{942903,635556}
{745406,995774}
{511280,36441}
{455191,133707}
{419601,-188345}
{65905,874187}
{115041,520907}
{-507787,447176}
{968127,63313}
{249724,131893}
{218779,-133007}
{-783061,506419}
{-411217,-690862}
{227670,-568434}
{224992,12312}
{-137753,183467}
{579219,-856411}
{342866,626947}
{156638,-235614}
{-63666,-660859}
{-955296,-507504}
{-953769,44177}
{202277,-430038}
{-552977,-964409}
{-897285,-998139}
{809123,320294}
{422037,942459}
{-816440,-997585}
{992037,-473200}
{-99525,-680063}
{-129365,-160331}
{-760605,-851537}
{-945559,935038}
{-993259,757441}
{329738,-419497}
{821715,-954911}
{440670,-796555}
{500986,878997}
{105217,-831193}
{-164067,-560709}
{50903,901306}
{-788076,459457}
{-358644,300989}
{-814535,-31109}
{202510,-313899}
{-822781,852347}
{750722,-349318}
{-884767,-542915}
{-442772,-979832}
{-102966,867161}
{836741,-678968}
{-942550,-424979}
{-56240,-367054}
{-968772,-362517}
{421438,152782}
{140362,-278873}
{-658416,-332481}
{-734991,259991}
{-404791,260006}
{167535,10898}
{460862,139794}
{115852,667626}
{-732647,880494}
{34603,974642}
{-936571,-491400}
{543764,-280292}
{-245848,295894}
{-743782,-674157}
{-721743,-671276}
{834762,-411884}
{196308,958916}
{488743,-479429}
{-277679,-615375}
{759219,-769997}
{-954464,-936949}
{409681,458387}
{943556,-487518}
{505562,382724}
{-228777,488280}
{830695,661334}
{457037,-929816}
{-209373,739822}
{321200,899080}
{806375,-899304}
{-524127,-83745}
{323221,768558}
{845107,788018}
{-743046,302674}
{-244558,-934838}
{969301,654766}
{388429,576880}
{-429811,981733}
{-900003,502127}
{-50445,-812221}
{-564521,-608352}
{49589,-26147}
{662016,-785078}
{672644,958816}
{512188,292874}
{-530378,-932937}
{-858583,172103}
{742746,-841579}
{103061,-651831}
{360956,-2295}
{-675963,691287}
{745716,-446677}
{222796,236901}
{-532657,702055}
{641899,-337266}
{-895481,728910}
{-665773,-188190}
{-577219,86699}
{-496358,-120286}
{-946588,18475}
{-306513,441057}
{-425214,-267408}
{572768,970258}
{-820517,-503788}
{598407,550017}
{-400962,-947306}
{933202,657892}
{634554,86171}
{931745,-817236}
{-707339,942571}
{-244815,-266853}
{-167493,-588620}
{981118,460025}
{775353,-316398}
{-993422,-106842}
{-650657,87541}
{238741,457859}
{26419,744685}
{868756,855066}
{819177,320647}
{-582322,-737871}
{-706502,-103227}
{28558,-846397}
{-440082,780116}
{357215,-661901}
{-675402,691868}
{455121,580405}
{509118,630089}
{200223,4612}
{-940728,-125146}
{-354908,167000}
{-423981,992313}
{-703589,-201828}
{-97797,-441647}
{-959130,-864215}
{441603,596686}
{899263,67050}
{227636,327775}
{-682240,377535}
{-478889,405915}
{61059,-598466}
{19938,230275}
{580664,-484314}
{144291,-664093}
{200796,-883544}
{-441840,529476}
{224592,-748799}
{-313857,404457}
{799455,-52272}
{-561535,835460}
{-932536,-164464}
{919272,-638880}
{596700,-585499}
{733741,-199617}
{540485,180312}
{140127,-266256}
{106190,795974}
{-156574,328422}
{-988206,-684436}
{-358443,64543}
{-364237,30680}
{-283516,93308}
{215711,-715341}
{-895388,-332418}
{-337124,706302}
{-315324,619807}
{46109,-248005}
{664556,396693}
{-481090,-163768}
{-176169,625605}
{567695,784717}
{359541,20158}
{801026,227362}
{-798182,-938378}
{-669911,285842}
{-17431,881759}
{-628408,300126}
{821103,-714957}
{-785176,-888879}
{-135308,878380}
{672495,571182}
{471411,-833468}
{732941,-512787}
{838844,-285892}
{958573,790329}
{30247,-686972}
{523458,997138}
{521886,113598}
{18258,665058}
{231338,667989}
{173332,-233150}
{93821,997928}
{142058,-350567}
{293540,-24727}
{168888,-994264}
{934381,885155}
{829641,-479306}
{-604235,62256}
{846571,789744}
{851447,-511284}
{-94425,-684309}
{-936389,-241962}
{249400,-314550}
{-381087,173418}
{786916,-827205}
{318518,-168717}
{-221865,-623979}
{783130,585315}
{-34112,-302519}
{-497159,-594277}
{-780707,485837}
{627030,-409520}
{-830479,323595}
{-644684,-351084}
{-6271,-458359}
{628825,-703955}
{-350295,151936}
{550954,-631011}
{-692038,-530453}
{-294602,-770012}
{213695,-311076}
{-141417,243426}
{-674221,455588}
{782457,2980}
{-166015,-17204}
{-938129,85629}
{-283563,986234}
{593054,-221745}
{886851,183627}
{-231979,-212954}
{165837,246244}
{346584,-118044}
{922641,266567}
{301964,9435}
{486778,163691}
{788912,405079}
{-955256,-741028}
{-571258,-611934}
{141023,722387}
{625901,-555704}
{-494180,-927811}
{211466,-381670}
{-488412,-815074}
{-967797,-990085}
{-845858,628786}
{203593,191208}
{-135895,387721}
{272526,828837}
{-284195,-599848}
{730891,712405}
{563877,15125}
{784631,973225}
{254820,84602}
{-879728,840028}
{-707905,295917}
{689673,302634}
{-399900,-988029}
{-920998,868593}
{264911,535047}
{925926,-717028}
{147279,676158}
{114439,-79627}
{262433,839774}
{-18798,-444473}
{563389,-586488}
{-169933,487760}
{375797,-2884}
{568077,968}
{-558541,779362}
{711811,13823}
{753034,-444849}
{-33002,-227528}
{358822,117776}
{-787597,482099}
{-146842,-502115}
{-241894,467275}
{-180209,991915}
{-142624,-384763}
{-377833,704488}
{755933,-44225}
{-264532,-162009}
{767538,771020}
{647590,666298}
{294717,208419}
{417208,-885446}
{724571,492489}
{655319,-550238}
{-165991,563005}
{756465,38149}
{887621,-475381}
{-82304,-943195}
{830750,-370447}
{351946,844788}
{81598,-215919}
{571252,666669}
{360620,204765}
{-473187,678086}
{570583,-414517}
{-850644,-66907}
{27823,447849}
{730245,-493285}
{-666912,67259}
{-475361,-530904}
{600,-990065}
{15582,871593}
{858616,-757552}
{-680820,-909151}
{780312,125412}
{686635,-359397}
{846401,147207}
{197583,-194740}
{932280,-708969}
{408454,52525}
{-903671,-13327}
{671534,-811633}
{316476,-517899}
{-74241,-393655}
{822453,-760902}
{-737472,-736719}
{695945,-654611}
{63247,889968}
{-554212,588407}
{-344271,-233089}
{374083,-700856}
{-628285,-887465}
{153871,470772}
{641006,79593}
{-171677,959849}
{959841,720342}
{271609,-776797}
{-227286,313626}
{279374,568192}
{145991,-876895}
{-141020,709706}
{592156,637477}
{560502,-35755}
{-965641,-71393}
{-101843,890129}
{376575,-967498}
{255236,-82106}
{-28344,-701090}
{-825167,469891}
{237093,-699654}
{741691,-836437}
{-528505,-463080}
{274518,477977}
{-75462,825542}
{-499664,-250425}
{385148,215872}
{-399309,-146135}
{-348628,952496}
{618197,316149}
{696761,-295548}
{132437,659372}
{737500,-575597}
{911061,802170}
{296035,-62021}
{740804,850245}
{90944,698251}
{-110171,892841}
{-793629,-815211}
{-480414,-170963}
{477994,973576}
{91080,-722263}
{312286,82459}
{510940,-179521}
{253944,-866524}
{410670,208046}
{947754,-685862}
{-16337,164579}
{640384,401886}
{913899,-118580}
{-945431,-316274}
{-170742,613754}
{410565,-825801}
{-239641,-62532}
{-94102,652560}
{642218,123270}
{473792,-532566}
{-686303,-650875}
{-407683,125103}
{18441,40110}
{219133,768740}
{936757,201667}
{616665,-659797}
{708365,578483}
{-826723,-606847}
{-799193,-663259}
{261868,-822301}
{45717,-227814}
{-765321,760624}
{-864825,251434}
{-335018,295869}
{-212797,-744039}
{-503900,-552546}
{645605,-546968}
{41164,-224780}
{750178,-351731}
{-486147,736074}
{593146,387958}
{935738,-8544}
{76678,-188054}
{140467,920671}
{993403,-730544}
{355405,121447}
{-444917,-139580}
{141032,800534}
{900161,217839}
{-872319,984432}
{-15965,48074}
{-950085,979505}
{-473381,15052}
{702371,-452868}
{-165177,596851}
{505100,-77385}
{104375,-759657}
{40106,962690}
{953574,249504}
{-16507,-402643}
{-976055,-837174}
{-591195,-344213}
{-437987,99579}
{856948,385346}
{472188,-975016}
{-407590,-86865}
{466968,-301820}
{602376,-491862}
{-159157,775356}
{-174574,-543722}
{-97630,592647}
{820265,952901}
{122994,-841746}
{865621,447246}
{783480,-334562}
{-490528,482785}
{192458,-918537}
{-933207,-498093}
{-105559,503915}
{-587231,255275}
{384730,-277808}
{-544130,101437}
{511119,231964}
{-299422,-651332}
{-9888,-895911}
{550625,492431}
{-521741,-100507}
{-490159,337696}
{971302,-162238}
{-377557,843041}
{736674,-408822}
{826752,564974}
{667020,-816734}
{-891887,-873829}
{-824010,41098}
{-367116,-707557}
{549797,853849}
{-170470,-853029}
{-808892,980239}
{-359003,27781}
{-43095,762168}
{153678,-904109}
{-647331,810356}
{-361000,-352864}
{424706,-393648}
{940600,20819}
{-545527,-940632}
{-64768,-967552}
{812927,-598345}
{884215,981292}
{966159,-64490}
{-346558,274953}
{-179564,366440}
{433778,-906653}
{-388316,-920833}
{815697,597947}
{-618103,-632228}
{-698744,-70860}
{-923666,510560}
{-108203,-41486}
{-972615,-926431}
{313684,422695}
{-198867,192083}
{750411,-161686}
{-504821,-907830}
{-925933,-905466}
{-151040,638320}
{238538,-65510}
{-606232,173042}
{343524,-140415}
{457763,-556954}
{-159526,-95187}
{68052,-904911}
{500206,-362081}
{263400,428989}
{-198706,-750089}
{4939,243352}
{37366,-890854}
{753264,221803}
{721947,614136}
{357005,-302483}
{-366421,-545456}
{-183464,-168758}
{-505943,705607}
{-878977,896345}
{-369725,-448471}
{-272004,-591277}
{-24262,-302449}
{242958,275478}
{269495,-239200}
{350877,353628}
{-845304,-404700}
{526693,-159122}
{-606742,574904}
{-796367,-909696}
{890094,238895}
{-817076,742431}
{372306,-576529}
{908088,-617001}
{507891,514670}
{841245,486499}
{318383,363730}
{-264582,-972378}
{4068,-287727}
{244145,-463213}
{-530287,-858133}
{6896,-747263}
{533832,104868}
{454223,860061}
{689769,-924355}
{-534215,627526}
{-108004,-396426}
{-982409,-5598}
{-936379,988068}
{375862,495061}
{-997263,803270}
{709796,-779590}
{442619,-390914}
{600676,-552117}
{970691,-97827}
{-326681,984293}
{4154,724834}
{226188,808210}
{338324,-230434}
{-311807,3182}
{713968,-249760}
{449534,60322}
{-268918,-410321}
{-298574,-895658}
{-403971,-201244}
{358885,890609}
{139431,-300827}
{-649565,-724165}
{735104,715176}
{-294300,-160359}
{452147,-195816}
{-2291,-571950}
{230463,73419}
{-782648,842056}
{-122068,891817}
{965391,172165}
{108404,-922130}
{-181337,2921}
{690167,-421205}
{327209,135718}
{-284847,184019}
{728664,-508073}
{-687457,-659365}
{534370,390340}
{-755869,-563978}
{431957,607689}
{802635,333081}
{540547,724514}
{233436,-411388}
{-453108,-849831}
{837850,830411}
{377723,533492}
{570220,-107796}
{-701367,642800}
{-781378,-670843}
{481680,665818}
{822390,195714}
{33665,-453060}
{-73239,762233}
{-22721,621553}
{430193,-113616}
{481833,672560}
{769297,622133}
{-775759,3090}
{402156,-910644}
{244349,-344335}
{-684173,805551}
{920792,818334}
{-193451,-519544}
{-725366,-975493}
{-54005,301136}
{922575,983410}
{-503030,-797551}
{-294755,-620467}
{-766952,-204321}
{-371619,-75727}
{991604,758853}
{305873,-767129}
{850470,745141}
{-372490,134773}
{-141102,178398}
{-111207,-933285}
{-224881,121400}
{678759,-680070}
{-829397,-942830}
{691767,532148}
{296722,-352278}
{5838,-581732}
{974873,582798}
{-558994,-1237}
{172186,417373}
{838265,558307}
{54864,-321430}
{248093,-325865}
{-130866,732528}
{-720693,-802145}
{111387,300144}
{-419524,491254}
{942518,479655}
{-524569,485442}
{576096,-844563}
{178949,-369005}
{-885569,-483518}
{452790,-820326}
{189105,753057}
{-458849,-237338}
{-671436,737647}
{-273453,293936}
{-548459,673739}
{-345924,-74221}
{181274,874753}
{-843403,716740}
{-852546,-678135}
{-751105,-268259}
{150965,-137044}
{-747493,310967}
{-87978,541859}
{-582947,183894}
{692319,-435283}
{272224,-86727}
{-658817,-473163}
{-198835,350960}
{265826,811218}
{-437484,827770}
{-143888,-477863}
{22706,-9554}
{-238904,769246}
{633858,672897}
{139335,-739594}
{924481,206469}
{97057,-203625}
{176870,-97001}
{-919522,-566093}
{-236622,-175753}
{-57483,23652}
{319471,502515}
{879609,-315475}
{-851163,994396}
{58131,38259}
{-266414,-74259}
{-710125,-165163}
{-771499,-940772}
{804414,-38822}
{-697973,101190}
{-820446,-381669}
{-457110,-656826}
{-129584,-268741}
{-830346,100433}
{538852,-524216}
{643511,-176330}
{-466410,608809}
{793490,741963}
{163663,-804042}
{-55195,-654513}
{674452,580777}
{-303254,-82265}
{983806,189454}
{589968,-593741}
{-99436,739260}
{949547,25359}
{-641853,733983}
{808768,881827}
{830250,-543514}
{-180813,-531107}
{-269259,310434}
{-604844,-952603}
{143722,-115705}
{-173084,206479}
{488965,-511985}
{-847457,817950}
{893414,-366707}
{505742,-275844}
{136873,671226}
{527452,482997}
{315690,-764443}
{-776766,822210}
{-429883,-81962}
{283504,-992045}
{779875,-288143}
{775065,97615}
{-668764,690654}
{-392669,867390}
{327851,715632}
{121253,-888847}
{427534,-346974}
{389221,406454}
{-216269,491711}
{258583,-421770}
{358167,642062}
{323073,459194}
{-659783,274040}
{-749665,369170}
{-170694,406735}
{92161,-247510}
{507786,-818263}
{-328546,212216}
{-870956,-956048}
{882229,881952}
{627065,360045}
{-355877,-72427}
{-856,-604986}
{-292352,-919947}
{110215,85006}
{-496741,-643974}
{188499,-117223}
{533762,-131237}
{-192165,56055}
{-257495,593113}
{-126145,869869}
{569093,-255633}
{565023,-155067}
{193360,-984958}
{436061,452586}
{138355,-167647}
{-112103,-915562}
{-389185,-664949}
{-225271,-489325}
{-361630,510670}
{-122596,-25414}
{-983278,-697816}
{-149552,-426159}
{-771224,-136926}
{-336008,289924}
{79660,277521}
{-526688,-617794}
{-30303,851970}
{312700,-468856}
{924756,233814}
{835574,-880714}
{772278,8623}
{588627,-351978}
{-290419,-491718}
{914845,742425}
{-274974,98047}
{508777,402150}
{770574,544838}
{332935,249943}
{480190,-250497}
{-594113,255602}
{-268974,738639}
{412330,-647466}
{-593956,-793477}
{349414,573264}
{-868589,281633}
{580652,-343734}
{827142,648157}
{715207,-342785}
{206577,-686498}
{-562486,-824710}
{-597975,296174}
{-850811,622876}
{-24538,957921}
{954585,-184531}
{414386,-239978}
{291946,-632272}
{182686,-635930}
{171232,-938614}
{597325,-753595}
{-622724,686034}
{-799479,-289452}
{464108,535788}
{343670,-8085}
{877029,-652639}
{477626,323387}
{-749207,936564}
{15286,313166}
{-103627,322271}
{161652,657168}
{-122705,-504254}
{-5720,-620491}
{189695,979463}
{561697,-834678}
{83348,694434}
{-498399,292143}
{-525298,542131}
{263136,-831210}
{-429253,889215}
{-884803,-873220}
{301333,-260318}
{674031,-729432}
{-903236,-411512}
{949964,40659}
{836569,-199209}
{-300587,-4044}
{921382,-720311}
{-921464,399180}
{-964713,-641325}
{791493,433121}
{-313120,-614862}
{-66787,-775343}
{-238310,521559}
{-560469,-305736}
{-937362,806533}
{-138076,-118619}
{902210,-260031}
{649199,-388430}
{-574784,-743901}
{-177311,63426}
{-49293,473017}
{-629088,-610112}
{-323299,462272}
{-140856,82663}
{-377834,773767}
{72844,507851}
{-683987,-807700}
{807994,-795418}
{-974611,-467049}
{84186,-207146}
{-12303,-387360}
{287309,233225}
{-849716,-692176}
{687688,88687}
{970279,269971}
{-286012,-635559}
{889322,-901320}
{216766,-899493}
{296384,-419228}
{793874,248835}
{696444,84648}
{-178037,-792804}
{106721,-926587}
{-683662,-690354}
{220250,-64990}
{-218639,-703085}
{-288334,-617215}
{-811765,-725797}
{-362559,-410838}
{20779,688911}
{821915,-557232}
{733141,-597058}
{357758,427406}
{-663531,128418}
{289802,34072}
{-167181,128273}
{125812,-588836}
{-298250,792591}
{930243,-144239}
{-597408,653774}
{440345,-568562}
{248669,-55739}
{-479612,-158536}
{-405180,-176532}
{-381418,-677584}
{80113,-318332}
{338496,710738}
{-759367,-928068}
{-482690,822086}
{712109,-788329}
{-4636,357012}
{270672,459307}
{335911,-368756}
{-125564,944879}
{-705158,436962}
{538627,182735}
{-380158,271174}
{919645,-320985}
