{-684538,-462257}
{-885548,-207709}
{78596,-683886}
{-239945,-457135}
{-845510,-643218}
{-889363,-478984}
{103896,711325}
{245887,458865}
{-258125,200994}
{863510,-440721}
{146266,-627322}
{-384432,933681}
{182626,95605}
{429232,-313693}
{-79111,-103945}
{504947,572184}
{-215418,425244}
{-218879,-58033}
{-509072,-269856}
{-288310,-641944}
{298933,-61425}
{-349136,-779793}
{918635,-790245}
{-483547,223652}
{-172604,-296393}
{33360,275128}
{-76779,954435}
{-785519,873025}
{-852426,849615}
{828067,666808}
{-550145,-207281}
{-337979,732657}
{598329,-939065}
{-901975,-692621}
{-796175,380842}
{-761933,-703143}
{-706816,852919}
{700665,318582}
{495277,-803000}
{-475296,-380837}
{601705,742313}
{-571093,519432}
{600487,985960}
{672640,-532276}
{-760359,-432836}
{941919,748831}
{-832781,-307449}
{-642986,418700}
{-45185,-785369}
{-114444,20544}
{723574,-114349}
{-695605,775668}
{-550318,-953986}
{-515421,-447930}
{-810146,-174776}
{-480663,-216320}
{754488,179125}
{824990,-102362}
{-206172,-944777}
{-900335,913239}
{-965947,-461387}
{-607040,-348067}
{-701694,870316}
{634819,-745203}
{-606824,-295237}
{642496,-980377}
{-651309,305943}
{682595,39293}
{-604905,166907}
{446995,147628}
{74817,886543}
{141578,617442}
{593072,180215}
{-828778,121234}
{-122742,68728}
{-683358,9376}
{-127201,537206}
{-728258,759884}
{-221277,-31209}
{315171,111256}
{-598330,662310}
{7560,462692}
{-766220,972639}
{157942,774839}
{-195297,-414838}
{-996878,-763628}
{-858148,-99508}
{998988,-600060}
{57734,-61422}
{-601413,-714097}
{92534,335709}
{705749,91117}
{422591,-343100}
{-199177,-674622}
{-938564,-230642}
{21893,-571866}
{-130070,663423}
{194402,-99115}
{-582754,-574411}
{63870,-708047}
{-689983,-942928}
{-194873,464983}
{428678,107986}
{-563326,48698}
{-350139,-424879}
{608140,868476}
{995817,-997895}
{-145413,-101645}
{275587,-761555}
{-699121,-640895}
{-440662,-96868}
{-947233,215882}
{-376187,-878912}
{-720253,693719}
{-227272,331253}
{916054,-245079}
{995971,-180599}
{751671,-341388}
{607374,233318}
{102322,888976}
{-126960,499835}
{552273,-118780}
{403666,-189228}
{401431,-29858}
{-959441,610991}
{-68950,-940442}
{909134,-267928}
{-141458,526965}
{443290,-671130}
{-257352,812106}
{-239942,499237}
{-954140,-557273}
{-295051,661689}
{639141,558824}
{294388,-596730}
{502155,222764}
{187492,459506}
{-202302,-624363}
{-791444,602117}
{-689694,214661}
{364652,385745}
{-996980,589067}
{-289820,-245713}
{346489,-774418}
{-399370,497325}
{-542533,-562417}
{-282286,-116558}
{360922,-993724}
{-726068,284866}
{-842538,532914}
{578228,-961332}
{-765604,495696}
{-488172,285146}
{-633208,-883181}
{49094,-924473}
{-330957,172590}
{816164,-298571}
{-849888,309558}
{-128610,389830}
{-525137,-96187}
{915546,-44013}
{747395,501246}
{-445431,243504}
{862414,-870411}
{392049,-374277}
{37464,-707050}
{991723,97288}
{537904,530168}
{611807,2202}
{56872,674189}
{447666,-315689}
{852287,-25655}
{392080,523271}
{-602266,-632618}
{-882699,-629346}
{441880,-874052}
{-289192,449886}
{416701,366866}
{560268,-729945}
{387154,693889}
{-192530,245776}
{2979,-907283}
{-608300,824780}
{-733141,140865}
{130582,-886897}
{233326,448650}
{-936318,-761646}
{-971194,-139703}
{-709694,477019}
{-263874,635349}
{957929,-477852}
{-195957,-750402}
{-246468,910823}
{891061,310386}
{-575065,-706348}
{46065,228481}
{750031,-505430}
{126799,-441576}
{-637906,-331296}
{-575145,197402}
{-237494,819906}
{504695,-992933}
{720822,144517}
{582330,41145}
{-115496,-383263}
{-724354,-882522}
{-781267,-751621}
{-332513,-696523}
{-94245,217062}
{683718,-197199}
{946273,-689926}
{-751713,379462}
{-314646,-665002}
{143063,438257}
{-798340,-317739}
{657400,-219360}
{-567688,-869085}
{-683415,-174443}
{926499,-676789}
{113940,-582418}
{-374475,-504584}
{-313443,-960367}
{-651218,-761135}
{329365,-97262}
{935416,-185456}
{-551130,-285516}
{742768,674339}
{574054,-803793}
{541175,-984566}
{288216,3399}
{260035,285050}
{263528,523451}
{-867159,854773}
{587306,414415}
{-139591,705281}
{-901009,699173}
{-854449,333800}
{147169,-600597}
{-620232,33603}
{304958,-119702}
{-784461,627403}
{151761,-220339}
{-686070,-41996}
{953192,-547761}
{943408,-468803}
{737259,16280}
{992047,278249}
{-125438,24619}
{-409424,-318664}
{-730839,-889536}
{-983122,522486}
{709701,780952}
{-988806,262183}
{356153,120553}
{-365347,-682203}
{833752,-437682}
{877343,841359}
{813848,62089}
{180925,-770281}
{210320,-62232}
{319485,962189}
{-121379,-542337}
{-37041,14509}
{968360,-150966}
{-208537,490883}
{723218,-337853}
{693045,-831768}
{-177864,-139489}
{736916,691487}
{221417,-382019}
{13861,-166249}
{367218,-346423}
{-309539,-635139}
{427276,492398}
{-599624,60684}
{255165,793336}
{-820350,-887374}
{274145,-855723}
{184419,-788727}
{-339186,645892}
{9453,718480}
{772521,75549}
{572043,186630}
{854906,-819288}
{-20286,-272519}
{-13051,100937}
{-150212,-267606}
{61812,175121}
{231526,-26494}
{-141477,413189}
{275275,540727}
{-98284,842434}
{-103673,931502}
{761693,832694}
{477600,-956801}
{50796,-610678}
{-62520,-286369}
{-257714,-954517}
{817877,-700168}
{892257,71730}
{694552,149653}
{-591168,-405147}
{119646,126679}
{530867,-452765}
{411527,-834384}
{475692,239228}
{802644,765228}
{-481996,727829}
{-877188,-669790}
{-378329,55621}
{-473882,-186916}
{438156,116634}
{-415815,-37422}
{258418,222073}
{-734545,274460}
{-342757,-430086}
{-398271,-725298}
{-693311,-311573}
{218,171940}
{656670,806557}
{276592,482490}
{-157628,633070}
{728863,-627213}
{946818,-328563}
{-157174,-158686}
{-871780,-536177}
{-5747,-828872}
{-33691,771901}
{-34906,-400791}
{-995953,-603207}
{-978389,833435}
{324718,-788794}
{252857,-850877}
{-454738,33633}
{-132170,-641402}
{-53431,31642}
{186191,-799372}
{503292,943959}
{-669997,-925386}
{457889,995107}
{698659,-390881}
{270035,-132381}
{-842518,605065}
{-224083,-502786}
{587639,-629417}
{-223234,91110}
{-869267,-406445}
{-286173,-593401}
{-803033,-175227}
{-445795,-512272}
{-118389,702760}
{272543,-789745}
{-26201,988112}
{-29535,-179666}
{-132715,262957}
{-24661,440719}
{359138,-937760}
{-960553,-611744}
{85867,458412}
{-38548,737091}
{-704318,351185}
{-322922,-669654}
{-635461,-911526}
{825967,-524814}
{5189,-27036}
{431104,-81682}
{-990284,393880}
{-306750,130580}
{-893172,-781920}
{-12615,708731}
{-902684,-863697}
{527998,-432254}
{888084,-17428}
{-135070,-873158}
{157703,191183}
{-916508,-31019}
{322028,62772}
{783012,19719}
{428757,-932844}
{308925,526941}
{-861388,-553195}
{161978,-158809}
{211888,821134}
{-708755,-975075}
{-665092,-402426}
{-327848,-170796}
{-342559,-750358}
{24236,-366992}
{-340166,-919080}
{-383537,340325}
{-464879,242321}
{-532111,241416}
{773741,682305}
{-584486,895192}
{993741,97028}
{-959847,-422099}
{-421206,320656}
{456065,918669}
{-859438,131576}
{-415383,-625751}
{535333,-809211}
{-198155,565363}
{-905449,-728371}
{-163410,-165307}
{528646,-907860}
{183942,942654}
{506016,-953428}
{-965722,-629021}
{-924233,-139372}
{-179631,351282}
{885625,468874}
{-267121,152151}
{157142,298977}
{-405037,421462}
{-834359,869450}
{-991067,819634}
{-973700,-74685}
{-182239,-275408}
{-542618,635398}
{896962,124005}
{366058,-432186}
{-664612,237645}
{-265537,-336049}
{124063,-690402}
{-633187,769592}
{228052,-401788}
{-307781,-580409}
{-343234,295845}
{-645895,517386}
{-618679,846475}
{-862126,659318}
{856705,83951}
{151804,-823816}
{417043,-150526}
{781290,-448066}
{472347,352315}
{-508942,-947247}
{-624733,-48834}
{-13243,991547}
{576371,878339}
{447541,108031}
{446257,107906}
{544990,-870570}
{-336883,-654077}
{92585,-10443}
{432042,722676}
{-285928,833733}
{308219,108973}
{414224,-175841}
{-512560,606527}
{-876720,-593385}
{-218480,-614925}
{367283,-546883}
{-721644,281609}
{502279,388370}
{827412,-121756}
{-751346,139115}
{618345,-358453}
{259737,745665}
{717798,-307782}
{504456,-439903}
{642722,-270669}
{355352,510997}
{193380,942899}
{448851,-245629}
{-864655,80758}
{592918,-602609}
{224010,951294}
{-283554,-991564}
{-631208,108275}
{-439771,-687823}
{-770525,614876}
{749734,-805070}
{-20085,-257279}
{-749249,-960718}
{-807278,-220223}
{340206,535607}
{992519,994974}
{-263154,-620938}
{350516,-771554}
{-651817,-751636}
{499450,-803404}
{387303,740457}
{713131,-803912}
{-209465,-543250}
{501900,-671271}
{258018,835732}
{46521,-227282}
{702407,888739}
{506332,969055}
{974763,125214}
{707189,259728}
{787144,637136}
{378200,572597}
{-637614,763251}
{534112,-900972}
{-6449,-475374}
{350,-443415}
{-190937,-700004}
{16253,851779}
{318209,610941}
{834320,-851127}
{628865,674567}
{160408,-436494}
{-402246,198137}
{-393295,-414708}
{210180,-519358}
{-629943,-548331}
{378550,163059}
{-379807,-203302}
{665562,-690148}
{-971907,-511326}
{557009,813749}
{869515,53036}
{-898667,-824628}
{-462029,476760}
{-569228,-90448}
{-172504,476206}
{-208618,-701034}
{-811495,-591677}
{-440322,-318807}
{-670880,908030}
{462736,98155}
{-661114,802344}
{251734,-216376}
{223540,-299303}
{377435,-131183}
{-249695,-75931}
{646784,-518352}
{803581,405709}
{714537,-709582}
{115779,642992}
{-441715,310250}
{-70448,615913}
{-165388,-155311}
{988455,623599}
{-662981,989901}
{-123829,-251377}
{417973,-251016}
{991383,-419764}
{-271874,616852}
{-895066,-308705}
{-498360,994036}
{732258,677551}
{796583,-380299}
{100058,795778}
{629634,-570283}
{459300,-91112}
{275560,73495}
{459227,-749579}
{-364716,999900}
{-879748,-10711}
{863400,-633741}
{-59684,-999989}
{994811,-347333}
{-115817,185283}
{664908,80501}
{159478,-118720}
{573694,-139667}
{796069,-166769}
{-96886,659924}
{748528,-882888}
{-267183,-715948}
{-187164,-292876}
{197009,976206}
{-203457,-917681}
{-732044,-267590}
{-763224,743078}
{-271868,53678}
{-581414,-800734}
{685285,-268595}
{454911,-724520}
{934848,563906}
{832650,-952454}
{-575932,-129804}
{-209901,717764}
{-794384,539164}
{226507,-261392}
{-893578,302740}
{91457,-555907}
{-283483,201608}
{119897,717826}
{411104,553483}
{-239011,621273}
{-561187,409191}
{-537333,736485}
{-200569,334897}
{103482,873830}
{529115,-21598}
{266497,344840}
{105552,817105}
{688068,-377958}
{-635814,73947}
{-494731,-641056}
{368155,24325}
{-385255,-895602}
{-492091,81880}
{-693622,954689}
{362041,662238}
{-247170,854861}
{-864344,93128}
{257738,572875}
{-747135,-653029}
{-532354,-83757}
{984330,301532}
{-147855,995625}
{-65013,597003}
{216557,232165}
{899171,958475}
{-614976,-819801}
{165548,531499}
{-539959,-240845}
{-336392,720738}
{-317098,-31142}
{-411223,731293}
{-598508,-745680}
{325749,-173087}
{-791002,339834}
{-502716,-691450}
{523587,85461}
{-993172,862726}
{-559560,-729379}
{40511,635562}
{-942628,655198}
{122394,-246100}
{376670,906944}
{-975766,922060}
{-530687,-877831}
{850719,871127}
{152922,-899561}
{579676,-350953}
{953363,-827680}
{389933,507651}
{178213,164488}
{-12986,653331}
{131067,623031}
{-308716,392063}
{-131661,-173572}
{863746,-752141}
{86173,-892865}
{-172098,761208}
{-852109,22789}
{530743,964267}
{244280,-162094}
{599954,-533135}
{882780,-961452}
{-268230,-563633}
{-330410,349008}
{-894011,371319}
{554411,648213}
{-588728,783962}
{199776,-904504}
{-537211,568343}
{662844,-166515}
{280385,803976}
{223643,631804}
{781699,900772}
{-915731,458261}
{-161463,374464}
{706777,-716467}
{235105,-182477}
{333103,-347522}
{116139,-742784}
{-304481,975937}
{-414708,940788}
{944192,-353395}
{-159769,503892}
{-525327,-147532}
{-23666,-176880}
{197501,-7257}
{-675901,-653424}
{161626,103560}
{24566,-425272}
{961896,-592911}
{-25025,-25209}
{-835660,347783}
{21249,-253095}
{-567565,-50891}
{-47391,-260846}
{370673,-303850}
{445752,882497}
{26288,-566311}
{609209,638665}
{801260,341193}
{29609,-41259}
{-373139,359139}
{-314964,-629547}
{-21389,-599376}
{181018,393288}
{512777,-777120}
{-588117,603853}
{920731,-211885}
{539334,-547514}
{382294,-851503}
{45137,419894}
{451445,-52168}
{538140,-839770}
{-442054,691402}
{-551172,938047}
{-758799,422242}
{-958574,247604}
{913408,-75124}
{-617154,62071}
{551286,701063}
{-78194,-177340}
{-676221,550419}
{-200994,217794}
{-675395,776425}
{165289,-493335}
{-641634,-74241}
{-581976,327387}
{-250551,259685}
{606280,-367493}
{342766,65391}
{-924876,503553}
{-960220,752737}
{-822506,-204205}
{-333029,-241427}
{933258,85264}
{634262,31053}
{300474,78540}
{-834957,186999}
{-945616,397100}
{-489030,31342}
{914408,812674}
{-32493,680941}
{141413,668059}
{-629654,53215}
{616157,91866}
{-794186,247943}
{-524916,-645635}
{-313379,-362480}
{-431024,993722}
{229254,-947769}
{959367,-183341}
{833439,-556146}
{-886811,419208}
{963876,939296}
{349193,21236}
{-780406,408857}
{77369,-193447}
{-114239,-714289}
{794041,181124}
{-652685,-114073}
{-903781,-738990}
{237430,-393446}
{781714,-767694}
{316898,292049}
{-134627,-737889}
{663710,-840971}
{-868307,-122228}
{277863,-60486}
{325080,604797}
{996261,186132}
{931426,-858594}
{-167375,-679590}
{-154637,69367}
{-388155,313095}
{969431,295953}
{227122,465935}
{192914,-633212}
{-587474,-485649}
{-291668,285722}
{-13383,-279544}
{382789,504866}
{296247,64405}
{290283,-31469}
{-235296,-588107}
{-605135,654385}
{-559161,711508}
{521274,-828372}
{962541,-221176}
{493826,153272}
{-99500,-574250}
{615034,-944188}
{-621623,-797041}
{-272111,-419365}
{-628457,719099}
{646601,202886}
{692385,-472970}
{-187102,13281}
{399418,-194885}
{-193250,383281}
{-189865,-78628}
{-668745,-848746}
{665865,446931}
{633814,-921607}
{592378,-549407}
{576316,584582}
{668719,-508685}
{437038,-232339}
{-590787,644377}
{327459,-75232}
{60965,305789}
{-690480,-57975}
{-177469,-99336}
{207069,248018}
{-500383,774755}
{-685667,-601322}
{-836560,-572984}
{-257319,675842}
{688878,50062}
{-246024,699214}
{752419,695777}
{-966,872274}
{737496,957269}
{-691120,736615}
{-841287,-728696}
{957814,-935389}
{-904667,-63047}
{-611988,574183}
{-79309,-360892}
{-250753,-100123}
{-435691,-929912}
{-171479,-691488}
{-976125,-111370}
{-343220,-617628}
{-32209,398577}
{-961436,-45601}
{279718,-158019}
{-158157,37220}
{871033,-757657}
{670656,55277}
{387827,617717}
{731907,-497432}
{953019,-445312}
{-424267,-992199}
{415906,-752956}
{445359,204910}
{312805,-358904}
{-930211,148740}
{-617828,86082}
{38800,-150849}
{998023,424772}
{-124072,-644773}
{-85687,632541}
{-224903,847438}
{-318516,39669}
{657522,603762}
{473366,-143583}
{273358,-22483}
{-927592,-212168}
{-382725,591642}
{291668,517958}
{98631,91279}
{608736,184373}
{-319357,-578605}
{996479,-823388}
{-535119,59715}
{811627,-32873}
{165822,181263}
{-885696,492562}
{-101614,-919973}
{714789,-13605}
{410980,863868}
{-832898,195793}
{-570125,-867726}
{82889,94602}
{43612,-706202}
{-12084,-950633}
{301103,-861048}
{493450,-605536}
{503862,-348886}
{193656,741776}
{-837186,-145532}
{28599,-687286}
{-552998,-557018}
{110750,234279}
{378255,-464744}
{-6977,-813134}
{-58181,884599}
{225198,-534118}
{-272873,19457}
{-956784,-410683}
{-618730,-111862}
{-475350,-178331}
{959967,-762310}
{750353,-514783}
{-737463,-97370}
{-62753,580544}
{-829638,674098}
{-825244,-814703}
{570980,210451}
{309705,-936934}
{-587356,273614}
{793186,-701741}
{224776,-530308}
{-949098,660155}
{-747852,-602156}
{937532,-54066}
{-380421,73339}
{208797,-478297}
{-746515,689360}
{577307,-107347}
{-708710,-126611}
{785506,-992041}
{639517,624951}
{-529553,-85558}
{980533,118599}
{-724669,-503982}
{904306,529383}
{-102940,320693}
{792885,24954}
{-752569,-630246}
{611191,487632}
{971212,87717}
{-769087,-141072}
{-840212,964939}
{875394,-744628}
{649551,826982}
{549624,57823}
{-868932,-731277}
{-461764,657865}
{-310598,903218}
{-470398,91938}
{726343,-573625}
{588198,617069}
{420571,717183}
{295987,-309386}
{500074,-682039}
{-778070,913313}
{-603985,686851}
{-897819,421990}
{354166,262897}
{350865,-217110}
{842516,260130}
{746298,-821920}
{128677,-726708}
{-880862,-513914}
{493549,114727}
{-498054,52527}
{50831,831582}
{232389,-691632}
{19983,731907}
{-558277,531151}
{-94783,-112201}
{-416378,-15989}
{863879,-338292}
{667433,732651}
{-743243,-119960}
{-131423,-50536}
{281853,436186}
{373267,-45584}
{-225194,480694}
{339398,-106996}
{627399,-565209}
{-354608,50094}
{899091,-591982}
{-18645,-218918}
{-461959,-177627}
{622440,-303276}
{417995,-44704}
{799153,960671}
{596990,-276882}
{-379237,86446}
{15530,345840}
{839445,853173}
{-219862,655129}
{-772511,726936}
{260874,984899}
{-441840,-42077}
{26945,-27425}
{-645935,203010}
{310799,-732639}
{-113608,-970147}
{135111,-212772}
{-102179,-653626}
{229846,978579}
{-621091,-747515}
{-858114,572719}
{-407312,202512}
{-324578,-905354}
{39462,808657}
{19274,637693}
{479635,40005}
{-448342,-418166}
{-557739,-235969}
{459121,-956900}
{102915,621542}
{-613063,-421178}
{920896,864097}
{-251262,98622}
{311607,477377}
{194209,-347882}
{-579723,204799}
{429537,942275}
{-839610,-996944}
{90712,-623696}
{166455,-470276}
{-508081,185613}
{-263023,98136}
{-595532,-246179}
{-66867,-732598}
{-131176,-65854}
{-757188,941958}
{-999420,-378006}
{-571945,620591}
{454179,-418212}
{987694,692935}
{480866,276979}
{427091,-562637}
{-721447,-47551}
{209789,-845034}
{-555162,930581}
{-589822,725631}
{-875876,-279702}
{-178690,-483793}
{948750,-207290}
{-807347,971106}
{-435417,-44426}
{-8165,891413}
{-631000,727432}
{-891665,783321}
{633903,-149607}
{72658,472150}
{-912671,-434246}
{486365,-285809}
{424008,603987}
{-738195,-550998}
{-835893,-108514}
{286989,13595}
{-954859,251984}
{315102,567424}
{-440572,-984789}
{925521,-885719}
{-637831,818700}
{-503604,-300718}
{-685125,104051}
{301068,411504}
{317848,320441}
{-424621,-897721}
{-926534,-347629}
{-708604,238580}
{-241551,-277959}
{-945476,-121650}
{-987910,-639712}
{380347,-100401}
{-751703,368143}
{-345706,78516}
{-185371,161291}
{-177991,-277409}
{-975650,-683197}
{-652544,588723}
{-549049,966430}
{-835149,-664590}
{6173,800174}
{-335595,661118}
{-823334,451941}
{-740780,-420867}
{-803217,674553}
{-945910,133212}
{528709,-461353}
{684973,469207}
{677174,-80023}
{666570,-570735}
{-600549,9727}
{-270524,576256}
{571657,566499}
{551083,-531024}
{-317853,962148}
{-155317,212470}
{-737734,-882259}
{70633,-412707}
{475668,531009}
{-890028,856931}
{-913572,497749}
{-641641,-62944}
{58147,480818}
{493444,-82954}
{-22779,672481}
{936706,-283093}
{544620,195564}
{-476865,896331}
{-994424,-373589}
{459851,-114056}
{-980124,249962}
{288161,741744}
{-816629,-441352}
{536410,-202705}
{-94045,-515677}
{-969264,479845}
{-843087,-636750}
{289966,-339435}
{345680,780656}
{959313,-981781}
{973623,566273}
{666078,109561}
{-204246,-849533}
{74245,174195}
{-701311,-738768}
{-561750,816865}
{-223099,59770}
{-675417,995352}
{-983183,-196070}
{367601,446382}
{449369,782356}
{-662290,-959445}
{-767495,-910376}
{813415,755174}
{843259,737424}
{893494,686214}
{331398,-81434}
{706414,826345}
{342229,197896}
{-565251,-405118}
{-892553,-698990}
{42732,-779479}
{306106,441664}
{286676,-631773}
{528660,872571}
{-759522,427856}
{-307616,-624769}
{820092,-242611}
{-863879,-974109}
{432763,829600}
{788989,-975467}
{-436140,-212237}
{838946,236872}
{-302222,-218717}
{-808980,-1204}
{910371,897214}
{-222415,199358}
{624909,431045}
{-337219,-8060}
{-532249,775158}
{-342103,969662}
{195257,-772663}
{550363,188805}
{-54681,-753481}
{957341,969273}
{18794,-33144}
{325327,166371}
{-298500,-747270}
{-472057,-803428}
{942308,708549}
{-386956,990402}
{501872,-237232}
{733719,-78459}
{125320,145524}
{-671307,-826723}
{-771923,-647409}
{-809422,-948293}
{-545426,-281397}
{-591195,-892519}
{-534179,-589278}
{373254,-20409}
{297840,-949222}
{-996329,-975953}
{868435,-49229}
{-592696,466583}
{-209862,-107503}
{-538277,931122}
{-648272,-340352}
{-706636,38600}
{563694,-10620}
{800765,-883771}
{128432,-384054}
{967522,-414749}
{-117116,496939}
{522273,-246348}
{-948460,229070}
{-984461,178069}
{773991,-663674}
{-693762,-762454}
{998944,-580321}
{515643,143847}
{517321,806652}
{68846,247138}
{158198,190899}
{780877,-727811}
{76156,-166621}
{938929,-110611}
{594081,422836}
{-204501,-779482}
{244468,798415}
{-157631,367618}
{-558759,-495487}
{-445984,-931502}
{-133281,-810558}
{-545696,47079}
{-130599,-286498}
{555098,-575422}
{689111,149878}
{974888,-681071}
{594512,-910281}
{-918354,-81134}
{939904,-642343}
{-331359,143874}
{-677837,-315558}
{-533351,-69498}
{-301815,-587703}
{736872,-328847}
{-482329,-890378}
{-80908,970817}
{-381703,543409}
{339580,-693521}
{-154654,-287350}
{-418558,-428965}
{94724,-515574}
{803940,-199978}
{-602048,-205450}
{580368,740767}
{-344923,-712132}
{489958,-738920}
{-414731,851116}
{-420117,-72160}
{-815248,383437}
{950654,-423955}
{-192270,754157}
{361169,-771708}
{-297597,427594}
{407991,-432166}
{711283,174509}
{600361,-164740}
{352902,-553294}
{-650092,-856257}
{162151,651999}
{623835,266411}
{426044,227486}
{-379018,-175255}
{-979933,-740199}
{-633432,514400}
{971616,808389}
{-600441,501068}
{312056,322911}
{95271,375821}
{-801826,873850}
{-299958,-789643}
{-435868,-897182}
{471780,574133}
{-516273,102101}
{-84164,397805}
{-756235,850610}
{-347036,891320}
{-866737,366704}
{332773,483583}
{723187,356439}
{-792345,156861}
{-350091,-462330}
{-380630,830475}
{99349,25368}
{-944514,632245}
{-200356,14942}
{673795,-857268}
{-879289,-110447}
{181277,-17248}
{-44769,-484123}
{858212,599262}
{32680,440944}
{-59816,-306942}
{72137,348799}
{-338908,-661413}
{-938273,-408328}
{557667,-169416}
{-423654,-546334}
{-486636,276425}
{288724,15008}
{-790558,645712}
{680833,-127126}
{200577,-756436}
{-78897,-776898}
{-627338,-757499}
{118352,851357}
{486426,-161302}
{-363649,642190}
{53758,53901}
{-800911,272830}
{-488066,-177335}
{-712528,722027}
{-419046,909357}
{301857,-697884}
{925493,-81932}
{72494,961848}
{49021,-379342}
{715276,-888419}
{-718436,-807303}
{-538486,807827}
{-527354,-531928}
{-514894,135992}
{-125995,248027}
{-497544,-843241}
{-262622,-433496}
{911753,-218237}
{-906167,579650}
{-73368,-920683}
{-623159,948432}
{719420,615438}
{857847,-43903}
{110337,-420455}
{146724,-387855}
{-694364,688664}
{-150131,-563682}
{-174289,342720}
{-973974,-972499}
{931073,57307}
{-969900,-662809}
{-25353,-971696}
{937214,-230554}
{-484142,-750606}
{-224530,376271}
{-835651,-714766}
{-47140,540015}
{-275200,-804131}
{-217032,-843836}
{-550202,-932962}
{-212081,637491}
{119732,367495}
{739383,-743081}
{18255,903156}
{182108,80607}
{40492,-739407}
{-351677,-18408}
{435772,-426293}
{-633385,-899575}
{488880,-97378}
{47833,321795}
{853803,-168483}
{186620,-493219}
{652328,-521636}
{334367,-461383}
{9914,973491}
{988459,-914916}
{-658633,224100}
{-889752,809554}
{289344,779465}
{264125,740077}
{-542308,475957}
{-320256,202312}
{862014,-491969}
{-567366,-846310}
{-937677,-969463}
{-653303,-607981}
{312550,-937112}
{215627,-530128}
{457399,-190108}
{980423,107825}
{86721,211407}
{525177,-917084}
{165125,-845780}
{-702561,279575}
{-878205,628786}
{412373,-888766}
{-201996,-165926}
{508293,-61852}
{910545,-767601}
{367976,-935575}
{-608230,351529}
{-272113,844401}
{366289,281147}
{150598,166933}
{804286,90510}
{-125110,907593}
{944123,-989877}
{396877,-363698}
{-262302,-834396}
{-383330,203231}
{-188981,-565280}
{-209790,247672}
{-583572,-326653}
{-490546,-781336}
{-464938,783765}
{-252160,-903920}
{381189,-48877}
{-972610,32638}
{-291986,538170}
{-848631,552850}
{-124024,-696382}
{-150747,-86236}
{-285928,32997}
{535963,-571051}
{-712231,200170}
{-427535,-364930}
{867726,-258295}
{207441,704056}
{209147,983035}
{-915154,-531078}
{976271,776170}
{-19491,-947884}
{4146,453560}
{-936361,-188201}
{240089,557440}
{-776141,815995}
{-180432,-900681}
{-905298,-815167}
{-514332,912300}
{975555,302543}
{45236,-448382}
{611593,-304182}
{-601579,336211}
{-160116,918506}
{-988233,473132}
{769443,-812097}
{916634,-854597}
{103078,390389}
{950243,648411}
{993853,-932016}
{851213,-10150}
{-938931,388875}
{-747842,857692}
{-668806,-319558}
{-912683,-996127}
{-849795,682575}
{-262284,-880371}
{-320576,-370068}
{-599112,-701617}
{-827373,502204}
{-470999,610998}
{548182,-243742}
{623210,995125}
{181882,310039}
{45683,-700304}
{-521295,-575048}
{-969089,-695447}
{885656,408674}
{594544,14957}
{987226,-122089}
{-54067,-120438}
{831912,198615}
{139386,280854}
{-6288,818086}
{169564,808837}
{748182,448873}
{755681,522450}
{759530,871841}
{-798752,86544}
{459756,-545257}
{221077,815322}
{719011,-239741}
{-183938,462295}
{-303086,311845}
{-411997,320172}
{997334,22121}
{739790,463746}
{-430825,835687}
{-353613,-916267}
{802914,-479699}
{-241584,-437472}
{-890160,121936}
{-102110,-992183}
{189619,932527}
{-159969,647454}
{923776,761195}
{-171146,868512}
{351969,-479411}
{-845702,175222}
{-184698,556518}
{776266,941751}
{600003,413793}
{-307549,350765}
{-581385,27211}
{307921,-245089}
{799432,-771942}
{159882,-380995}
{-762823,186888}
{-523211,541972}
{39914,-401685}
{-54009,97286}
{382910,424923}
{-538721,-869220}
{431511,-501785}
{-106824,972974}
{857291,445734}
{325498,-22215}
{461969,231375}
{694850,-188370}
{-453160,-287089}
{-320303,367031}
{834469,-861708}
{-270095,847939}
{-513041,-26387}
{-799877,722451}
{-991002,296322}
{800988,282110}
{-134983,-283026}
{762507,725600}
{37372,56767}
{421987,-953354}
{-716877,-810566}
{-65341,-297097}
{5341,260693}
{-115109,-578975}
{630503,-742377}
{549057,508484}
{55283,930896}
{988456,449297}
{419487,-740584}
{-792879,59670}
{-668098,-123048}
{-863167,588797}
{-601023,923678}
{-799150,292006}
{34410,-850204}
{144149,765196}
{77862,566964}
{61958,187459}
{-946998,-550261}
{-49529,859332}
{-988730,356129}
{252168,160812}
{-389536,-346442}
{347514,615822}
{135915,296116}
{-327919,-964928}
{349581,-640578}
{-691244,-605160}
{801417,-986352}
{609424,-858662}
{676678,-569644}
{-316740,-449568}
{405250,-169027}
{784759,45083}
{-686141,570449}
{-185570,575857}
{136897,-559071}
{-709372,-782279}
{141335,-447240}
{-574387,947730}
{-197991,231304}
{287710,635588}
{-999048,-869735}
{900145,208602}
{-526298,338860}
{-703905,658718}
{510060,821814}
{-521265,582583}
{404799,-220504}
{-127273,-703358}
{-99127,347936}
{-537182,-73311}
{-324211,-817649}
{51809,-910354}
{100823,-164815}
{-20209,-378343}
{-79785,-154515}
{491938,370378}
{949465,108836}
{274852,-68626}
{631318,182677}
{-881141,281995}
{-825199,641050}
{-712708,-307415}
{655239,36550}
{838303,256741}
{643741,-311413}
{-584725,554656}
{-784813,417669}
{-348863,684915}
{664973,56468}
{-382356,207172}
{-862812,-703271}
