{-590136,-665351}
{-531144,-391597}
{916178,-494762}
{-577495,-617350}
{-63053,690768}
{95436,8627}
{-444037,179185}
{40820,-953882}
{653073,527392}
{604814,-48359}
{-665094,-534820}
{-340808,-649986}
{32768,30076}
{233122,-543272}
{-860020,-689101}
{72040,-676707}
{508484,464828}
{-160085,152787}
{574809,-586266}
{358275,-356476}
{-95504,37747}
{-425256,-524285}
{340474,186115}
{374866,-693126}
{-103918,33645}
{-189640,-89181}
{392538,-198564}
{-430198,660356}
{-941594,372828}
{316120,170624}
{147496,-106107}
{256559,-442710}
{994185,142979}
{-699786,-948274}
{944606,-880136}
{220378,937506}
{275592,47319}
{762945,285304}
{93181,469802}
{227642,-747216}
{425866,405652}
{159353,-736475}
{-537762,34261}
{675600,-920111}
{-837598,579902}
{-703873,29482}
{-775117,702293}
{-448794,-224585}
{376702,-311}
{21161,-677014}
{390394,-317063}
{720040,54183}
{723103,-676679}
{499290,-261029}
{-242443,-795665}
{-931330,-565897}
{-687486,362587}
{-858492,-304568}
{-787874,-833378}
{-895804,-102548}
{-40144,82880}
{3886,-850840}
{-344230,937567}
{703752,102090}
{-625169,-136882}
{59775,-251044}
{-100080,-392560}
{-490481,-651789}
{-792835,-588558}
{634077,561550}
{-604400,-772365}
{-558077,217888}
{894631,185404}
{-833221,839054}
{39368,966184}
{763722,60473}
{-389639,871777}
{-125427,520521}
{969442,-556479}
{722840,229263}
{-166136,90375}
{369615,969657}
{-679543,457332}
{590810,518319}
{203836,522664}
{-341922,-577590}
{891569,-357381}
{945435,231878}
{-519812,-666426}
{-770182,816910}
{608920,-929987}
{-310547,-180177}
{356901,362145}
{301524,47184}
{-629302,807501}
{509710,-723306}
{-398630,-437447}
{-62811,174034}
{47098,-871460}
{-70826,-909027}
{309976,-682048}
{-247905,-804592}
{652297,-970443}
{688469,-710027}
{120477,-292910}
{920331,-373518}
{-89464,843573}
{-815114,625016}
{-60768,255088}
{36295,-704381}
{708771,-369098}
{405570,-2837}
{226598,746335}
{281191,151355}
{-364830,49445}
{784525,-342031}
{-981525,672467}
{-175297,743410}
{-607168,-318306}
{-710132,-575784}
{653890,120657}
{-441970,-305735}
{785440,23741}
{-548141,933757}
{-481390,584483}
{-20068,96253}
{-477399,-158473}
{254202,-161258}
{574874,843172}
{-72427,342143}
{-541086,-464829}
{250156,137390}
{-523308,943733}
{86763,-689113}
{-454545,270191}
{-100342,-135337}
{750364,-210559}
{164413,717656}
{-437087,-313224}
{-99570,-455788}
{209485,-684754}
{-439506,378910}
{-739952,-639796}
{636050,34008}
{272140,-727704}
{-315770,-660552}
{-146343,-958599}
{942890,387291}
{-332406,967123}
{-482910,184461}
{-550633,-100153}
{117888,573095}
{-415728,345081}
{-783157,-2853}
{-16406,693913}
{412838,148669}
{190246,-35655}
{17322,-933016}
{-562873,-273136}
{-722829,-107788}
{184028,-907054}
{495500,-415184}
{-908358,-26700}
{708799,-584939}
{328159,127699}
{-359209,-431936}
{-130882,-639842}
{69803,-510766}
{718998,-739516}
{-846226,281901}
{-782295,-594278}
{-2469,945636}
{318309,-713110}
{652549,636599}
{-850118,155640}
{542569,210751}
{602725,-513062}
{141964,240531}
{-622064,452350}
{-51023,992161}
{-471320,-565350}
{368815,-425798}
{996888,-175852}
{-766343,-838021}
{373868,-336516}
{183043,-440090}
{448855,466639}
{-808924,387710}
{-201068,-441110}
{-673507,-307314}
{966845,-246848}
{-388268,-620754}
{-991449,-277967}
{-571317,-16597}
{647495,38549}
{-979035,-773661}
{897819,-268484}
{600178,-760219}
{58964,-818710}
{128934,-727868}
{433732,813375}
{-760891,-62219}
{831708,383303}
{564027,-509343}
{-890235,33171}
{-353624,575934}
{-837456,-415319}
{-352606,-123772}
{667520,-828386}
{804117,-355295}
{-28371,-483564}
{414061,572744}
{-289232,-313207}
{-436303,-610943}
{802284,-795648}
{-687947,-496725}
{-893565,820876}
{-252713,-852005}
{433268,-910483}
{365474,188623}
{-126139,334561}
{-909470,873200}
{-490265,-422140}
{-106765,-570678}
{-280974,216510}
{567724,-370271}
{441081,-403818}
{-800978,-979761}
{-612770,8057}
{296824,-789491}
{-587103,-2300}
{648996,-212697}
{964531,-500656}
{16220,-88743}
{188678,300855}
{603502,-435271}
{631936,-775511}
{-361585,271347}
{-295131,-161055}
{365124,911096}
{-321459,898908}
{-319677,-831981}
{-998713,-498011}
{-450450,336985}
{413609,48143}
{195996,-760881}
{-593138,472253}
{814188,324916}
{-313598,-510326}
{-729974,660130}
{993641,849400}
{-128420,44974}
{-817380,354222}
{-931109,504502}
{74037,-519507}
{878602,60870}
{-68246,862474}
{-432001,45405}
{-199242,-388231}
{599688,-388192}
{-44823,-430442}
{-894516,18676}
{948698,-412275}
{382606,-56498}
{562841,286071}
{-960075,-938984}
{263279,-5478}
{278919,798534}
{691583,-818173}
{-719418,591649}
{893533,532414}
{-995569,763990}
{544882,-590251}
{937035,182772}
{-374947,100278}
{-137419,496108}
{164786,933599}
{669630,-589318}
{566169,-876299}
{229142,157146}
{-727347,797480}
{795130,-383193}
{724001,342442}
{419282,208920}
{-189830,505271}
{-186264,-459620}
{-734820,-832670}
{-13205,774985}
{255711,-923433}
{-589715,-739417}
{-345595,212133}
{-438908,867445}
{-563571,-525196}
{504303,539267}
{-839234,721583}
{-398751,111489}
{106031,-223802}
{897046,-46460}
{-563576,526017}
{-198146,149721}
{803176,548551}
{-178232,65099}
{-496752,388403}
{320249,-68464}
{571813,159024}
{773984,-229998}
{-501077,-858543}
{186475,979439}
{201681,334128}
{-134305,-915879}
{222909,45059}
{322673,487937}
{-924289,-400343}
{889445,554331}
{423355,-608243}
{458136,-636480}
{115670,-558230}
{-888336,399532}
{296888,-172901}
{-76614,-69546}
{-863297,217674}
{137229,661761}
{221877,-207412}
{376184,858330}
{851500,778828}
{409166,888078}
{-141451,-881114}
{-758815,-737468}
{-939049,-893352}
{764146,-673860}
{862115,-184535}
{-762163,-767151}
{-977923,-871996}
{242837,648640}
{-858050,-120853}
{998913,757475}
{-850462,-51236}
{242936,119129}
{124867,898847}
{865028,-19191}
{-730475,267036}
{-688259,394599}
{-963930,-681672}
{410771,-937802}
{126970,875841}
{-232633,-511956}
{335633,281528}
{595299,-599109}
{228905,817584}
{300320,-500470}
{246133,264090}
{-139786,436637}
{709428,155162}
{344445,-818060}
{596419,917738}
{918807,35989}
{901490,-620373}
{584255,-503058}
{821484,524292}
{487538,-265025}
{791905,-657526}
{-124303,853427}
{-612173,430939}
{806509,-715690}
{-357501,946807}
{-456905,-809143}
{254011,-276658}
{-294362,-975515}
{480370,259615}
{145624,-843895}
{-402704,807276}
{778762,954209}
{377526,596517}
{-869380,149819}
{-739094,901939}
{-5158,675221}
{-547492,608701}
{84875,450913}
{-764428,-733790}
{299652,197950}
{107513,-548608}
{718627,-137281}
{-161902,-528175}
{953672,-652589}
{-175230,712779}
{232384,-784684}
{458878,58500}
{243471,472706}
{-569417,-846376}
{-238240,-782763}
{-59875,567204}
{-551332,-551709}
{999582,-23667}
{946678,265775}
{-363823,201083}
{-99225,-958278}
{-213603,993685}
{-343808,-370485}
{-124382,454229}
{675981,439276}
{-788925,-944526}
{-308292,178156}
{-53075,-316408}
{-571529,857941}
{-116337,755474}
{-146570,382328}
{582147,983667}
{-879494,-452188}
{-922884,922521}
{644013,-458789}
{-998416,-886387}
{-568383,-392074}
{632951,663365}
{792007,87472}
{-437747,-150780}
{12579,985660}
{-36680,722137}
{-45854,933279}
{-474622,-169712}
{-600990,246224}
{-227834,-50460}
{-510779,-430992}
{727571,784266}
{703240,231111}
{-715103,-976111}
{-652672,-360726}
{766052,-688798}
{-610724,637981}
{400108,895397}
{-863372,-377912}
{-426660,-368091}
{-450602,-906818}
{-589448,-963661}
{310815,-887913}
{-373324,-480907}
{-548731,-341105}
{844327,378225}
{-599889,817140}
{436814,674948}
{-821431,-571619}
{464693,171496}
{378165,370874}
{-191618,-254036}
{-7666,726187}
{387140,78190}
{-379048,532078}
{-636058,-703277}
{788791,905365}
{847175,-65991}
{691768,495328}
{-325645,142234}
{-900003,-222303}
{-491332,-792671}
{-751321,723241}
{531774,881865}
{-738413,-129546}
{-382588,810926}
{-669402,476241}
{611115,883856}
{-523895,798260}
{925151,441105}
{-434178,-582348}
{109363,323514}
{769940,433362}
{-685597,-263883}
{587540,-387043}
{-395598,-709772}
{-895557,-490217}
{135959,534177}
{-95668,54587}
{-617736,52806}
{-868162,-58703}
{-248954,-427256}
{-99708,-553648}
{-122196,-451797}
{-326948,-875460}
{873337,-551544}
{-563160,692535}
{-21231,568572}
{-268507,-443151}
{986860,390954}
{-203204,618873}
{-245019,861654}
{12683,553373}
{-183747,-892023}
{711048,-446303}
{-366896,140171}
{-197647,-671364}
{972228,-308072}
{-525418,-537831}
{-997615,-860903}
{173595,933317}
{519192,-622750}
{-446895,999517}
{-120925,967694}
{241508,21577}
{-219873,426166}
{-256594,34226}
{-400480,301504}
{827903,449917}
{-615658,-132831}
{178717,394842}
{790535,-136713}
{-520091,-282777}
{-6439,3753}
{-709939,-554240}
{970107,202992}
{-646063,182102}
{762575,842772}
{965782,796433}
{-118648,825358}
{609936,897203}
{854077,-916407}
{457435,192932}
{-363389,262549}
{-85833,789671}
{278085,345198}
{-388554,37180}
{-74777,664441}
{7672,-338087}
{-499597,-944264}
{243639,-421572}
{570119,-134978}
{647272,-541359}
{557090,687722}
{28187,-971346}
{-105940,-824677}
{234427,493860}
{-454255,209555}
{130817,-823421}
{833747,875388}
{-401546,-924875}
{-821802,422779}
{-374498,-989953}
{-66908,-112549}
{-14390,-553858}
{600031,-685039}
{-431538,431783}
{985358,-264803}
{-760915,-864039}
{-839273,-432706}
{-236439,-212707}
{-274286,641681}
{-487164,275821}
{-995951,-818042}
{-506319,211273}
{112493,-397079}
{-702752,-456124}
{-103433,-274294}
{348487,161719}
{-367756,-948448}
{-517439,-460613}
{-222128,-459377}
{83977,738622}
{-183724,-588377}
{-433818,947001}
{-970330,-395623}
{-226795,978588}
{-879243,967971}
{-188303,428569}
{744237,657377}
{595595,-24683}
{-50198,-184295}
{-176061,-576766}
{-871089,-20705}
{-48230,210935}
{-963327,-842653}
{125988,80559}
{196167,-216938}
{-652434,-608080}
{373182,-742147}
{960669,251131}
{291300,-448141}
{789629,304002}
{-874980,-904585}
{973376,-908193}
{241579,-516802}
{-885252,-115143}
{-954256,363174}
{694701,265181}
{-886142,362531}
{890897,-428725}
{368686,-285343}
{355451,-548602}
{318666,-9541}
{708786,17849}
{-18973,96464}
{995329,218175}
{-593466,-75739}
{-802737,768738}
{874772,-31983}
{-766116,864252}
{-164489,325697}
{35477,573314}
{-243069,286624}
{549923,-638367}
{641003,664750}
{255569,133662}
{-6067,-397563}
{783230,375463}
{-654107,-857992}
{-81705,262534}
{619584,-600170}
{-90956,-349894}
{989643,694198}
{966631,-931051}
{-30504,744880}
{-627427,-798452}
{377001,-8116}
{606248,820479}
{856807,-432337}
{-177684,716721}
{315374,-968037}
{275777,-254702}
{-746200,638514}
{675423,692158}
{-130407,-548128}
{489423,999486}
{826254,330991}
{-732552,726763}
{495629,848431}
{593885,77686}
{139713,750709}
{-708664,904559}
{143140,-94224}
{858292,497293}
{44030,725482}
{912995,-343008}
{665542,-180028}
{-813070,118010}
{-529412,-286419}
{830085,-595645}
{680663,124288}
{-820578,-778998}
{486863,641191}
{-993722,-808480}
{-694136,437189}
{283220,978488}
{460916,569207}
{492883,782726}
{-373221,-267998}
{-47093,-576906}
{69974,452313}
{239293,722959}
{286299,-440634}
{752345,-900651}
{721027,504262}
{-153209,-942953}
{-712500,757227}
{-257947,-330547}
{-70728,910117}
{80651,761950}
{-830222,936469}
{658704,-795828}
{-825477,-630638}
{624075,-23614}
{-303040,133165}
{-633473,407408}
{283571,-51222}
{-469099,-731172}
{534255,400387}
{-541758,-91187}
{-533302,-864419}
{-332413,-49448}
{-705873,-714940}
{683324,80545}
{-958372,-849616}
{944940,-763790}
{766927,-190651}
{878890,194418}
{-40661,125065}
{983869,-45526}
{-394125,-66084}
{-401313,-562843}
{796897,824154}
{511745,258028}
{752120,624355}
{-767516,80199}
{914608,736750}
{-898278,-106715}
{-61241,-888351}
{-837930,340738}
{-900652,-413661}
{271334,-728067}
{-157367,-172961}
{-689693,288558}
{495424,21275}
{807583,-723102}
{-300790,-849879}
{-99645,810545}
{392507,931192}
{-414393,687294}
{530178,-533642}
{-668914,-861170}
{366006,-595037}
{-528934,560912}
{966590,-5442}
{-638406,-585030}
{-40191,-213252}
{212478,-581843}
{797799,-999526}
{-974683,149548}
{261638,32776}
{-581223,-657296}
{-41477,-132546}
{478725,-747794}
{-789296,528999}
{-380090,-781430}
{744826,-681600}
{678649,578696}
{612732,-767858}
{-723660,-778765}
{-87891,482018}
{-665886,-122530}
{-190856,-493954}
{-280871,785833}
{-93337,263704}
{-817080,-230771}
{-972372,142264}
{942282,-979667}
{-869339,-633787}
{-691495,27403}
{926347,490295}
{833740,269912}
{-262059,217561}
{894517,-27448}
{483961,81418}
{-127740,-974915}
{-41268,50801}
{883518,-652113}
{636561,-572579}
{-937035,-434376}
{-894608,796732}
{-137269,174510}
{-549391,-565971}
{-835513,711208}
{-186585,-165041}
{877213,-916966}
{-996561,21072}
{-850535,169687}
{-625886,-52764}
{827599,-421383}
{1702,91119}
{565238,-750994}
{-82835,858924}
{-251688,-510819}
{-302432,218842}
{505840,898109}
{-354948,-931879}
{-696647,-596535}
{859114,-54063}
{-8479,-213172}
{758092,-88360}
{-884984,-776528}
{-649571,-340382}
{902398,-805635}
{226361,-476891}
{609273,658357}
{798078,-448236}
{-554476,-416371}
{770503,840847}
{622411,842902}
{-649742,945891}
{-458772,-327984}
{-44535,163640}
{-396800,159192}
{-52915,519935}
{-305835,438458}
{-996536,250323}
{933677,409426}
{313507,-135557}
{-662339,12911}
{-786916,879181}
{998548,-415593}
{201299,177353}
{427331,620471}
{932115,561312}
{482518,-967709}
{881553,-605304}
{85306,769265}
{-313265,-92936}
{-242317,-881774}
{999555,469250}
{-230437,369252}
{-479013,546842}
{938301,-313055}
{-136315,882245}
{-573572,-130842}
{-336953,-717148}
{-769307,541386}
{-695047,232745}
{-137354,606535}
{-88059,-133396}
{-667927,364712}
{883309,544363}
{-935465,-862216}
{-417483,-851688}
{-215283,511148}
{-440707,872813}
{-382889,-231426}
{151222,-15807}
{811274,-660391}
{-664475,188461}
{-916958,390855}
{667039,76727}
{672614,829651}
{-850268,728380}
{218808,222604}
{324629,-226178}
{-137430,-867484}
{128321,438842}
{-625122,416717}
{590739,-692982}
{599818,895173}
{-262093,-201742}
{101857,369430}
{-662758,599388}
{519176,157590}
{41315,729774}
{-426128,-995597}
{676933,798719}
{-248208,245336}
{-835942,991202}
{389923,882785}
{-474739,-408366}
{-467543,159911}
{-162387,212294}
{73174,123881}
{-414967,545358}
{-134989,-173475}
{-274770,427230}
{562306,-754373}
{792187,549460}
{247194,-287086}
{636055,-516596}
{707270,977837}
{563077,303910}
{350886,187497}
{-160560,-327347}
{924741,278411}
{281457,13654}
{-574240,-938232}
{318620,-438024}
{-613805,185125}
{457553,393447}
{966421,471093}
{714170,-886847}
{-917159,-392836}
{30126,-245765}
{-225731,-851660}
{-675823,607240}
{224042,-503508}
{-799901,527032}
{514898,-930301}
{-833564,-904977}
{19402,-986336}
{222803,690894}
{-934596,29883}
{-832237,937045}
{947989,-256373}
{-374506,32708}
{300029,-636970}
{298655,-402813}
{358259,-886086}
{-139747,-66594}
{-638032,-721760}
{252100,-526546}
{-617856,-947977}
{-84823,-400264}
{-462194,36943}
{-97680,115905}
{865903,-592499}
{-615969,116990}
{-792569,242767}
{16054,-763257}
{589231,-663271}
{-728918,95904}
{-619268,988959}
{609602,-209885}
{662354,518152}
{-498475,-569322}
{-510892,-854213}
{-99901,-197854}
{847202,400185}
{-443159,-804229}
{147436,297874}
{-453550,269541}
{347142,912725}
{459835,-136660}
{-812635,-16171}
{126841,638667}
{593650,-587161}
{-534942,-617734}
{221575,-476415}
{-941867,309527}
{52149,653124}
{741297,-1209}
{-299156,984967}
{231405,-918540}
{180984,898862}
{-415588,435303}
{950703,830788}
{176173,218575}
{-881067,777305}
{661484,-694794}
{795894,-905137}
{-340391,-889353}
{366374,274300}
{-304810,937625}
{658320,666581}
{427227,99814}
{-275354,449155}
{174132,934477}
{342207,-515824}
{-700287,240973}
{711891,-367121}
{-261875,790712}
{110157,-791686}
{-379447,-364176}
{-805618,110138}
{-475779,468274}
{-921226,19083}
{907775,206671}
{-293829,673364}
{-397037,512897}
{-476866,563077}
{-751581,-29612}
{-740584,-573946}
{702864,552847}
{-544817,-764100}
{-868986,109254}
{63062,-755517}
{283692,-4292}
{-609995,-135369}
{-494622,-437272}
{823232,-488566}
{-53436,187183}
{-650342,-87843}
{440553,200641}
{535214,-712}
{743071,-616462}
{-90873,714640}
{-435312,-857699}
{681628,303137}
{-906176,-370317}
{-478602,-594345}
{692257,459768}
{751144,-83375}
{-502484,-847280}
{-451668,215850}
{232330,664022}
{-938312,-167522}
{-12977,-401004}
{32997,929233}
{-308834,-989725}
{-886480,591191}
{-772937,500819}
{37389,-148583}
{308716,702177}
{335263,610013}
{444536,-839820}
{-524865,721288}
{-676552,930676}
{302610,470493}
{-478836,855651}
{-724979,304444}
{-372337,799221}
{431818,-574340}
{-938750,-872387}
{-220209,-334312}
{341684,978291}
{-305353,275340}
{457093,818914}
{653723,-215765}
{166976,-770659}
{-942719,993648}
{796156,863582}
{496707,-950125}
{499880,519684}
{-895698,626421}
{926014,-534862}
{605690,-642796}
{802612,-408459}
{276952,145297}
{786639,-126471}
{-243771,640236}
{-523511,104382}
{-473443,-290498}
{213135,-16191}
{-131486,-628490}
{-109440,-197927}
{957554,977999}
{389101,64536}
{-699566,-932023}
{-901690,-160783}
{-285707,-293088}
{832141,-836167}
{-5265,-416223}
{-538603,-19596}
{994373,795846}
{139063,-53345}
{-602152,580204}
{-540271,397473}
{-229268,-324820}
{555339,-25034}
{-662641,712308}
{-92406,734398}
{766497,507251}
{909125,262688}
{-582962,-533617}
{-620879,467710}
{-658650,-911555}
{-509014,-293091}
{-933344,-409896}
{255801,149527}
{-711536,964858}
{772873,-650435}
{107436,-516066}
{633642,-96960}
{-331804,-24779}
{982102,530972}
{-841769,-978194}
{122160,-156866}
{-339997,-491354}
{386268,505702}
{844341,-259018}
{-42543,-288772}
{-882993,733665}
{149921,817538}
{761004,126257}
{-960451,-753859}
{441846,-450315}
{905501,358817}
{-14784,-227822}
{492312,468673}
{348645,758898}
{503974,-8754}
{409165,185139}
{455135,-707062}
{702710,762094}
{-631894,-876551}
{775744,222504}
{-657966,643360}
{930514,23676}
{-15690,736463}
{204442,831471}
{897599,-593556}
{-214408,727018}
{513558,-11478}
{744939,-557357}
{-962159,-928016}
{-121472,364158}
{-21121,-599017}
{-59221,922139}
{487519,-557128}
{908343,-66728}
{924712,229701}
{-349188,-591055}
{-506273,241016}
{507760,320406}
{742794,791444}
{349910,758835}
{784776,-57854}
{-637107,633518}
{239788,-268468}
{168776,937321}
{415591,858293}
{-820510,-489231}
{616621,883817}
{31256,840958}
{995614,-27648}
{60393,231537}
{561385,926156}
{878027,442209}
{-78810,735468}
{516199,-499621}
{23872,617849}
{63088,-908159}
{876118,-209920}
{633973,755191}
{-978462,-444017}
{581820,-668605}
{742227,-596949}
{-147270,909745}
{-35505,-781770}
{-504899,-675794}
{-144234,-836026}
{364171,10562}
{791061,717620}
{-377805,-552009}
{-308796,-896956}
{801026,-182707}
{-852793,-935125}
{-654404,-257206}
{15131,132343}
{684447,-240434}
{115985,366886}
{-862778,-650820}
{-623351,-664639}
{391474,779406}
{-811822,-120456}
{-843948,-820363}
{989393,275380}
{614111,-186344}
{-473867,742385}
{27622,-545218}
{-496478,-593848}
{-575702,169216}
{87783,-890748}
{-185833,-827809}
{182315,886063}
{137501,-45021}
{-144135,-985012}
{-736109,-341230}
{-258585,-120537}
{308331,-740309}
{97924,-364844}
{-379165,495981}
{-332839,394905}
{972949,-118707}
{-264330,325839}
{633948,233024}
{120646,245318}
{680313,-862091}
{135182,-617492}
{456586,-112826}
{-532514,296764}
{-466156,659544}
{-37689,730925}
{170951,601168}
{-354509,-757574}
{-350611,-850058}
{883598,37140}
{-618021,166608}
{657698,655997}
{-397343,-372839}
{-819424,-143667}
{104712,837471}
{109819,-531042}
{733207,983223}
{885649,-993988}
{688829,172703}
{142466,-507378}
{662741,-11839}
{20980,-28036}
{900341,-621912}
{-979050,-989090}
{89552,-366060}
{511174,997369}
{39141,583527}
{-517272,758416}
{8120,217674}
{925762,-673292}
{148216,873261}
{485157,-876521}
{-353160,-68408}
{639626,619834}
{272847,-378874}
{331264,-525629}
{426043,-886985}
{26012,214905}
{-892479,819993}
{469014,-989343}
{976093,-242006}
{-160526,294485}
{-583700,741992}
{-847647,-291346}
{529423,-662493}
{-775606,729663}
{-484062,82718}
{283167,330748}
{-648311,-874979}
{-471592,760709}
{879822,-7253}
{-807320,38156}
{-476930,-410676}
{578047,-957619}
{-726992,-570683}
{149395,-787919}
{511183,643541}
{-869359,-556566}
{462448,513647}
{380919,125008}
{252452,147383}
{194521,929608}
{182336,-450172}
{-438720,166436}
{900987,451177}
{-251225,556524}
{-608562,-501940}
{-621973,365828}
{162632,-741924}
{-136711,797167}
{-208819,169278}
{-485428,634441}
{-182689,193757}
{-130359,-184587}
{-338950,728401}
{-831975,-872348}
{125939,870261}
{-804301,-100197}
{433264,697658}
{160687,-860604}
{936215,814291}
{-323141,323994}
{-722403,660013}
{665124,67484}
{146630,90712}
{-123670,-519549}
{-497384,-512624}
{-586303,-519948}
{946087,-107590}
{370114,-968318}
{520979,-165393}
{-679190,-14163}
{-689121,332249}
{-814286,406723}
{-106002,969741}
{811073,733321}
{342425,-63385}
{-309495,-323555}
{697032,-53574}
{721826,-239039}
{-172613,-742237}
{-941585,817068}
{-586806,258390}
{-794996,-673537}
{-388121,-368459}
{-287124,46588}
{180961,-878876}
{-686399,-350732}
{-726202,-364410}
{-760427,752372}
{-486785,-263610}
{-557972,-937700}
{-192568,162207}
{998172,500847}
{-345956,637418}
{53136,409866}
{599617,-484123}
{992753,-744275}
{-284256,-761317}
{-982031,788320}
{523674,-209789}
{196320,737978}
{-127358,574630}
{882045,478331}
{-795772,-878704}
{-717449,786561}
{-667862,362431}
{-283892,-861490}
{138275,-847912}
{818914,876871}
{998283,-645265}
{472995,398987}
{-123049,575790}
{937668,-879201}
{-947226,292420}
{-429380,-38684}
{262187,902250}
{-509483,545872}
{-267618,-425091}
{870231,-46378}
{-138766,-870776}
{-503017,-718963}
{-28605,-199860}
{-720791,25639}
{-162138,101076}
{-744007,-216384}
{-875084,-270738}
{-984052,-775593}
{-457784,-717752}
{951843,-448042}
{-485095,956933}
{404945,-225861}
{-947460,-757203}
{-492385,703091}
{133561,668281}
{-327944,758931}
{127239,-783527}
{-950395,-96528}
{-397970,-678374}
{-554531,888498}
{-268171,711956}
{-656287,165023}
{425874,944460}
{795676,58044}
{-217070,-557495}
{591639,158452}
{-707483,-829524}
{-778059,-801003}
{400720,325286}
{446504,-883854}
{-360612,-144694}
{-50202,634701}
{44308,471736}
{-364718,662556}
{-985513,-371214}
{-728599,-846800}
{-203674,-223324}
{699394,-41054}
{453990,-253291}
{906986,-289963}
{-598688,105740}
{910386,-72605}
{778874,696468}
{653035,673791}
{-233852,-543885}
{41291,-30249}
{-807686,517972}
{690032,184463}
{-569634,-807624}
{95498,894417}
{842548,900345}
{652650,389289}
{-508248,-338246}
{-555111,563319}
{-170535,77466}
{-889226,-704785}
{-589132,975877}
{911136,-559003}
{498175,-286263}
{-70480,555826}
{-127224,-646767}
{781067,563630}
{-809876,-849168}
{-940025,-713458}
{584859,732286}
{115125,-768177}
{787634,282624}
{248491,-473841}
{-732523,95049}
{367691,983691}
{336774,432165}
{423808,324453}
{-871956,504660}
{385026,-118879}
{-845776,-586272}
{758454,506980}
{-217718,41563}
{297707,799975}
{895110,-429778}
{414761,-327583}
{-366468,310795}
{623579,-961154}
{868178,-600619}
{-126037,-636106}
{-228127,447664}
{-739922,-678814}
{516778,953949}
{418321,-255254}
{150773,54782}
{32722,280705}
{81860,46029}
{-507423,551652}
{-396803,-298383}
{-765455,-290254}
{-641287,-732270}
{-562733,362895}
{-72072,-43356}
{-470612,-42693}
{242385,760369}
{-326356,-522356}
{-348336,896882}
{-834935,396022}
{-949838,535828}
{634315,781574}
{-353399,848180}
{185991,-894983}
{-16594,-696683}
{4371,-584608}
{-76776,984997}
{-187123,-387931}
{-27808,-686529}
{-859480,887009}
{811533,555390}
{663060,-462898}
{624223,541103}
{-415617,18299}
{644198,-922603}
{902813,5280}
{-271290,111243}
{678412,862149}
{-288939,-42965}
{904909,-631653}
{183942,713224}
{-335465,-610452}
{734819,847983}
{362087,-605252}
{-545073,282646}
{270245,268926}
{-599331,-511183}
{-817754,70370}
{352589,-119753}
{33616,704716}
{300258,443066}
{-405961,814221}
{-801811,-730016}
{278660,-631240}
{829332,419230}
{-803757,-685779}
{310192,881399}
{91235,630744}
{657312,-572337}
{-159125,-51305}
{1924,-32991}
{298762,-195574}
{325153,812178}
{-622903,322255}
{-858987,276904}
{308267,860215}
{-536955,-547350}
{-337609,175514}
{-416975,-657116}
{909737,-880829}
{467494,-919298}
{227961,-541992}
{-963706,-555669}
{282041,-274549}
{-366935,33574}
{-976053,562576}
{936094,627263}
{590881,-636218}
{719597,-185771}
{315567,71503}
{583657,588243}
{-561556,203192}
{240188,-151533}
{445854,609267}
{970799,-264776}
{-263120,657054}
{-975009,967273}
{607586,-88346}
{702947,-575439}
{-576379,711492}
{15396,-551307}
{-614132,880197}
{-434102,-183609}
{564466,198437}
{720486,-348548}
{-241483,-37812}
{-631982,-727432}
{910381,-61926}
{-338947,-905526}
{-810805,-56509}
{967695,-460627}
{117779,108633}
{380271,684835}
{-412575,-566185}
{-372896,-808416}
{769539,727552}
{520573,580065}
{-455798,613283}
{913691,-992652}
{-288472,-906733}
{76964,-290497}
{351212,52595}
{-187297,-7383}
{-768351,-65321}
{-405010,-657299}
{800459,-321299}
{-381490,782617}
{933734,338704}
{799415,-500237}
{522882,-393233}
{450841,-185514}
{172549,26613}
{-933221,-993867}
{472993,484827}
{147615,-42943}
{-993792,610546}
{47848,-980832}
{-700614,-317908}
{811680,-889146}
{309755,-598787}
{118171,-13653}
{-426318,482646}
{321421,-692280}
{425736,626918}
{-932109,-81313}
{500312,302676}
{458141,333219}
{-144580,-47870}
{43158,409413}
{597002,80407}
{417648,752135}
{594012,-872467}
{505300,158842}
{-389999,354602}
{690339,653034}
{138325,653168}
{-280926,-687958}
{-954640,314850}
{578051,771170}
{446036,698183}
{115914,-512445}
{-355541,391051}
{-73366,-436297}
{-263488,-430174}
{-152046,-422342}
{441995,34471}
{-322675,-710608}
{967776,757045}
{821313,145100}
{-655036,-259732}
{98734,-495592}
{-303994,-425136}
{-599397,-118223}
{103168,-579937}
{476834,-713053}
{254832,-565297}
{-776585,771497}
{-283546,197021}
{-245758,781502}
{136878,42790}
{54114,-296166}
{-313708,620124}
{722145,272150}
{-840272,571620}
{584843,-566976}
{-892845,287668}
{-975110,725353}
{-275807,-885262}
{-447656,42702}
{-576029,-107403}
{514502,-793649}
{253999,8629}
{708384,744229}
{376601,-295329}
{-619567,500696}
{307324,-262294}
{-567384,-71841}
{967824,-960085}
{77297,392597}
{-637500,-207136}
{-13830,502611}
{501762,-260640}
{-337121,535201}
{147293,436424}
{620992,-895089}
{687511,108138}
{-645905,614604}
{938961,-666287}
{291604,-861721}
{-966838,951693}
{-883697,-466903}
{321388,782665}
{-448592,49693}
{569925,419409}
{-695566,-536232}
{-892752,624316}
{-408415,-533220}
{-126896,197710}
