{-870060,524568}
{-503616,421264}
{-148650,-794433}
{-511449,954429}
{-299743,660824}
{520020,-23001}
{-407045,454355}
{-787546,-898680}
{66765,-448197}
{498179,392337}
{-132408,-553245}
{868944,-489944}
{-48082,-47}
{389791,-44103}
{147785,-693240}
{-636075,-502148}
{53226,-791720}
{-338304,235234}
{-370825,-633069}
{333151,445455}
{792280,-467834}
{-505549,-15906}
{-528896,-625664}
{-856564,386310}
{596655,-979695}
{-362086,442669}
{40406,-491179}
{717251,273289}
{-419134,-247099}
{-290059,96516}
{-9150,20924}
{886990,294002}
{585263,-937102}
{7124,-198759}
{974009,939587}
{663571,-237787}
{-509497,-525887}
{266391,655510}
{381582,659754}
{83667,270715}
{745953,-134778}
{-106087,-319107}
{-60473,-808353}
{-990069,-325248}
{-49525,817620}
{-510537,109957}
{668062,-679191}
{-760467,-457658}
{-157722,777995}
{-444472,-380903}
{-355795,265988}
{-753895,-882427}
{-479369,637836}
{-210174,-400525}
{554504,666964}
{29620,-821389}
{-235556,488151}
{-696485,221971}
{95308,435141}
{-634693,171122}
{536112,140967}
{75250,-661521}
{139706,944724}
{-971605,912168}
{-883995,924187}
{306372,-669757}
{-189615,287882}
{459463,-975369}
{-786461,778860}
{694826,9964}
{-287363,559357}
{239299,503126}
{390342,222271}
{-610468,-135393}
{33923,-142890}
{882279,525960}
{271593,-48949}
{-263698,356449}
{532102,-847027}
{-905829,413194}
{-295963,-29883}
{82991,225013}
{-107050,-128800}
{4660,-695067}
{-478078,798171}
{839929,-329835}
{-588924,-661931}
{45512,827922}
{266087,-284904}
{-541581,984493}
{396319,156459}
{286551,714232}
{632541,-24903}
{704020,-362999}
{-50098,824695}
{137052,992584}
{547420,-270717}
{824404,256132}
{887001,-658701}
{301116,-975179}
{922334,-924625}
{873319,-437796}
{-831052,574525}
{433606,889743}
{-881594,107025}
{415668,445219}
{-812748,513218}
{-995352,84518}
{-6976,544039}
{815266,-840710}
{762825,-132920}
{19340,-214454}
{-183121,643930}
{721636,938456}
{-711567,-203744}
{-940069,661603}
{-815905,345838}
{224474,-277486}
{157279,220727}
{951568,-114551}
{-793661,770476}
{884628,-86678}
{679103,-340112}
{97184,603214}
{244354,-544258}
{172597,-974627}
{-269149,543494}
{149034,873905}
{-935026,13489}
{871811,-934348}
{-427588,725583}
{-313172,956360}
{-796348,26353}
{-877860,-335820}
{-714833,-367724}
{55858,843561}
{-923008,-847537}
{994216,382729}
{-93341,465075}
{-955608,-964039}
{959051,757898}
{-509871,-983918}
{-10030,125568}
{-630269,93771}
{-863177,385092}
{760190,-279195}
{-394632,778543}
{684203,-620693}
{288471,998662}
{-509307,60043}
{371219,622224}
{-673240,-591762}
{-694302,912308}
{-263173,-345021}
{972771,526543}
{-903144,-337225}
{562825,26954}
{-355464,628467}
{-791109,-765169}
{-3684,-37762}
{-370782,-670978}
{-178570,-810260}
{658062,-363812}
{2537,-789819}
{555422,-674492}
{-422270,-156067}
{-72147,-196225}
{315164,292318}
{221056,838401}
{-16292,-587966}
{22460,754060}
{171313,-627358}
{879151,156120}
{-123306,-33298}
{-270422,308285}
{500511,-790032}
{119396,-639693}
{-314090,810043}
{697936,880048}
{-144979,632984}
{-327754,-362549}
{-619791,683514}
{662371,994300}
{-147899,-884448}
{-968262,402983}
{788799,-655901}
{-814127,392982}
{80353,20234}
{-852069,-377667}
{-815630,-399071}
{608477,640881}
{-214700,23670}
{86468,983812}
{-158179,398999}
{-694161,968411}
{-373445,-701120}
{-926926,215872}
{-695466,-220555}
{526813,60318}
{-423764,-442973}
{-29142,940997}
{-103495,-715125}
{-168975,-609168}
{-227677,286433}
{426074,897159}
{117248,-943982}
{-534648,-904073}
{606789,505642}
{810828,378750}
{305133,748978}
{295909,-53527}
{-186933,-196688}
{360765,-253045}
{767059,122073}
{-719827,778618}
{891690,999545}
{249397,135340}
{990668,584136}
{-242463,-847162}
{-496124,-79401}
{174695,-853402}
{-566473,-761959}
{-520120,-131413}
{-343335,632826}
{27750,702760}
{-170983,-823494}
{-443058,-879842}
{-233003,-314570}
{810189,867951}
{661945,-181459}
{688985,-630873}
{-480828,180549}
{68863,563995}
{-688704,171791}
{-95141,589443}
{529375,772842}
{-108982,-234724}
{789201,471491}
{766055,547504}
{403060,792460}
{648361,230268}
{-262441,-987326}
{490691,-204225}
{517779,359629}
{654858,-916187}
{-47534,959243}
{45538,97470}
{271799,-957521}
{-283382,-775724}
{626848,-421904}
{376815,-137604}
{158694,39853}
{-647084,-257609}
{-380716,-545206}
{-760598,393352}
{569604,-471055}
{-575661,-435807}
{-46825,838546}
{-39337,-836733}
{510381,11582}
{-869625,-370582}
{-523043,713593}
{595462,-834536}
{494817,55049}
{-589368,-791485}
{-867066,578333}
{-124679,-622934}
{810151,829524}
{-422207,485613}
{634392,-747389}
{-343149,-913418}
{-406014,-426942}
{-977822,-150073}
{885456,788288}
{-661971,682193}
{-45737,188894}
{-711821,-931694}
{-392211,-613064}
{779506,91825}
{531946,-699400}
{774193,391652}
{-614878,-188281}
{628160,-785968}
{-900690,178840}
{-167867,995722}
{308114,332437}
{-653766,-791638}
{-461530,-732478}
{-377509,-413870}
{341069,306233}
{991125,161625}
{585561,22824}
{969498,350504}
{145830,883731}
{625704,22307}
{684905,-878454}
{-915914,-91798}
{-412974,263210}
{8730,-295912}
{-283799,384717}
{374281,49406}
{455161,-356706}
{127004,723596}
{-170797,-429820}
{-894373,380692}
{-956648,229944}
{-587236,-78167}
{-400091,161329}
{235103,812982}
{180871,289628}
{-585700,156782}
{-133773,-880207}
{626719,-372491}
{423299,-67242}
{-165289,918568}
{-126792,858251}
{-327630,-570659}
{-877920,-334875}
{910511,-257115}
{-596758,109427}
{916719,325341}
{-602852,387550}
{-56491,-370520}
{-423012,-582178}
{418503,-259143}
{50122,-797040}
{604175,-41914}
{709975,942909}
{-670259,3708}
{-660833,-78251}
{734374,-937607}
{196041,426527}
{-191119,947965}
{-316686,-238873}
{-836158,158792}
{-469129,209824}
{-888449,930998}
{641790,-303604}
{-976520,52048}
{760994,-824104}
{719743,230353}
{554071,994289}
{-787014,454861}
{-291779,-395529}
{396717,248008}
{854275,933171}
{-792822,-40353}
{-500793,-542927}
{-673523,775464}
{279505,136322}
{-959832,322660}
{774367,950339}
{563216,-209591}
{786958,766784}
{-646479,-689093}
{-708592,404806}
{42297,-128207}
{987021,906821}
{-374211,-753962}
{-466170,319662}
{939645,483874}
{190513,-861880}
{94792,539762}
{-301490,185498}
{-161835,-702589}
{615234,132707}
{-357390,-138022}
{-627967,889944}
{-23935,331212}
{-661474,-606939}
{-262562,-559650}
{609767,426338}
{-614351,438957}
{256836,-219029}
{495331,-474784}
{851735,-209408}
{-775543,-127117}
{252210,193282}
{399255,597323}
{-53577,299122}
{671087,-897513}
{-828243,60647}
{510591,-965371}
{937157,-274994}
{-233897,149715}
{-691665,878}
{651427,136939}
{-140361,891432}
{692640,776370}
{-942484,881456}
{409447,852399}
{-21604,577802}
{-85001,-260108}
{-107513,-904584}
{-896187,-982444}
{996083,-884994}
{699817,-246604}
{535379,-132373}
{-11883,-328427}
{667662,325988}
{152246,566327}
{-884081,-537199}
{30931,853813}
{912017,752735}
{437168,291132}
{164396,954371}
{963775,-728267}
{-707527,-421097}
{-158849,-119531}
{976833,341696}
{-694873,553277}
{452815,-774221}
{823850,381029}
{525857,-683025}
{-655196,639567}
{502545,-222494}
{85086,-222824}
{35755,-588182}
{760029,374515}
{484469,621326}
{-732589,-815063}
{-856253,-266576}
{464878,392670}
{-3806,-147316}
{994190,669311}
{453160,-797571}
{917451,-944532}
{357820,-228736}
{86710,867354}
{-97385,-491410}
{-77071,-529685}
{-17744,-688270}
{-565641,-78876}
{133572,750489}
{-85530,-971442}
{779376,52258}
{-280976,-327547}
{90540,-459123}
{-221537,285488}
{-184308,769714}
{849837,287249}
{-762035,552932}
{251256,290915}
{761550,896717}
{-299784,-457885}
{-561721,-594935}
{-424315,-541038}
{372679,-395571}
{-714839,724424}
{757557,-324437}
{-838728,557944}
{-477026,679802}
{715924,-685634}
{91693,97900}
{679490,161629}
{-505187,311682}
{-795520,696898}
{-831961,80388}
{673686,-789465}
{-129992,964521}
{-643951,-160558}
{-449221,-770151}
{-934395,-217877}
{-44479,-178105}
{565665,911574}
{933336,-68313}
{667294,-794732}
{845543,680200}
{927905,-743637}
{-136214,24334}
{482567,-547188}
{-290270,367044}
{-637294,-772060}
{-307578,-214649}
{-216650,809156}
{-287132,-70186}
{-848612,-629161}
{-846110,92432}
{-414206,-374221}
{-883412,78910}
{56881,-128333}
{-209842,857831}
{389362,-525685}
{674841,-928531}
{928193,63776}
{-729686,621478}
{-314328,885367}
{773963,236944}
{-333746,713803}
{-226758,-7079}
{275617,-811115}
{647134,29408}
{815835,868129}
{767892,244911}
{-522304,279959}
{613054,645610}
{400679,-527386}
{-486543,762057}
{585729,749617}
{-349814,326689}
{909208,-748169}
{721422,277818}
{-123356,58492}
{111678,-238707}
{-100513,-658294}
{819059,-867716}
{-512021,674649}
{-951856,545983}
{751653,575162}
{287230,753800}
{966256,-702495}
{553392,108790}
{225795,277960}
{-224432,486639}
{800007,116787}
{718124,649925}
{-475421,-461351}
{115064,-728736}
{-64440,677753}
{-890933,-308736}
{109124,680080}
{-250870,588509}
{883505,-839739}
{405064,-589905}
{-751748,-680135}
{303404,-985131}
{-877100,-504175}
{4923,-884759}
{399606,447603}
{-768556,738353}
{778406,772188}
{104752,100953}
{450346,760310}
{226957,-640093}
{963821,-390588}
{-475678,82790}
{-395683,44260}
{-122003,334797}
{-879203,-120878}
{506076,-877453}
{39918,-228671}
{-420201,-889431}
{13032,-871265}
{-110863,882494}
{521447,-670784}
{746365,-580859}
{149564,-646520}
{-442067,-130562}
{-680234,267359}
{-746497,-521454}
{473807,285238}
{-865273,-91215}
{131484,-67168}
{-323078,58914}
{349763,-165281}
{-747906,-792315}
{-173576,565572}
{734964,716601}
{998244,830440}
{-688069,287233}
{-720653,-252900}
{2428,553371}
{17247,-181021}
{-51494,711791}
{-551509,-182142}
{882888,532242}
{900581,781645}
{321334,-445201}
{-941779,122715}
{-9914,-333398}
{913239,-829314}
{-6253,-708303}
{-855466,362734}
{789187,-656482}
{-294655,315414}
{-25502,176475}
{-977215,-948488}
{-493777,51289}
{-314803,-371747}
{-458705,397318}
{488993,-571022}
{-173527,-523444}
{-184128,-602672}
{117972,-213911}
{-78337,119314}
{-962783,-497628}
{606704,635640}
{986424,-898079}
{793011,309094}
{-215103,-953220}
{189896,-127362}
{853538,958554}
{22170,-540988}
{-803970,-299536}
{426490,-994583}
{-486633,-443829}
{-398760,-764681}
{103960,50094}
{-310790,-638724}
{37228,614701}
{712144,-81349}
{-712804,-926788}
{-353059,107705}
{851029,637835}
{304457,-900652}
{-157414,-739273}
{-646701,151030}
{12271,261826}
{-958419,240529}
{242559,847514}
{125684,-953810}
{25252,-263500}
{512659,-775126}
{-114896,175275}
{-410893,964025}
{-647535,666079}
{87524,-795674}
{592423,962701}
{116905,731819}
{26653,990367}
{-159470,-764884}
{-316888,72962}
{303463,-669445}
{781337,-75449}
{-760631,-235943}
{-551309,108159}
{152151,847371}
{-835296,755117}
{-640228,-824631}
{978659,-684897}
{-453078,-751619}
{-726864,-140274}
{-735190,877546}
{-611859,-991712}
{-825682,-461314}
{-195318,-692742}
{736431,792663}
{-933464,-515710}
{-387399,-657955}
{-131396,638755}
{-211444,-708583}
{-20504,105812}
{-57874,25662}
{302056,607239}
{272775,-272074}
{-914459,-148279}
{573613,-453118}
{-641462,127092}
{-126672,194708}
{535968,-511861}
{-904645,-365535}
{811427,763686}
{891174,-327439}
{823545,144488}
{-800452,-657664}
{-726478,-813318}
{-620431,518825}
{-345544,-787240}
{605208,456889}
{644047,537835}
{256335,-896351}
{859492,-32534}
{-156943,138854}
{-474953,-255069}
{997197,288781}
{841579,-592929}
{-747295,900420}
{-788893,482060}
{822027,680605}
{937748,378459}
{921836,15110}
{506484,-529171}
{-599572,364919}
{-930971,-443434}
{44665,-625105}
{300606,-915784}
{4073,-841150}
{-828026,-73509}
{292420,665148}
{914298,339582}
{-49268,992018}
{-180849,-695503}
{-297804,577571}
{-946271,758042}
{-608241,-410663}
{-374299,-223125}
{128290,984123}
{119590,-74955}
{546705,186096}
{-20923,471567}
{720706,435636}
{-579490,135819}
{829869,660995}
{67654,-389385}
{-290892,275531}
{215711,616339}
{935959,-8469}
{202534,-275608}
{47673,108715}
{-941921,-851893}
{309517,975956}
{-915507,610114}
{-775847,-653879}
{-754631,272473}
{591152,-165969}
{-279477,-235425}
{-189819,991313}
{-107174,422028}
{-874591,-830861}
{-800324,514994}
{363618,567728}
{957590,-845836}
{-639642,-342427}
{-490380,283268}
{-958991,-330439}
{-636284,519855}
{668950,819471}
{-347189,-45443}
{21836,-866055}
{490370,528166}
{-242194,-86128}
{-485443,931273}
{-680975,-29098}
{-532678,-346632}
{936668,-189400}
{19065,-513163}
{-885013,-538826}
{-609606,542392}
{974584,-102873}
{553415,-941460}
{332856,588647}
{75008,-104159}
{138379,-814032}
{-565401,235345}
{-743410,-862794}
{878162,-723315}
{70704,-349771}
{897333,377007}
{-817286,-614221}
{419431,422469}
{-530439,233754}
{-600694,-583252}
{-761769,215619}
{-888230,529675}
{802121,101551}
{726174,-929641}
{-481211,-435752}
{780740,-495451}
{613222,444017}
{716803,76518}
{510312,-155500}
{-749571,-357474}
{-601619,769643}
{974583,-389750}
{280142,393433}
{720723,-409059}
{-136587,584858}
{-398843,368960}
{-472013,307696}
{765134,-810273}
{679694,-213044}
{-316196,-628568}
{-465295,657220}
{-429384,556960}
{437853,-456360}
{-803195,-782849}
{-386778,533790}
{311213,37163}
{-960977,-645182}
{-890000,392010}
{-332748,578311}
{-152506,846603}
{-277089,-464053}
{-646781,-392489}
{374445,-703970}
{-825840,-676564}
{-546838,-100986}
{-632493,829131}
{60724,727373}
{-542713,-322088}
{395436,-418584}
{-551542,594274}
{774351,-611644}
{-594874,424004}
{-128451,-97048}
{-17986,244683}
{-333620,810441}
{-583029,733133}
{437169,-20680}
{999789,433196}
{-950197,411327}
{-370045,-205281}
{360320,777939}
{-747008,-494016}
{513177,-993960}
{955484,74670}
{397308,-418361}
{-747304,-689734}
{933395,-279570}
{454890,801935}
{-824180,749015}
{-120994,-170313}
{-547486,767375}
{891365,-932621}
{974395,204267}
{-202538,974697}
{32059,-957872}
{776117,857657}
{376678,-171482}
{849701,-168841}
{-24567,-937155}
{815260,241602}
{-220755,548350}
{-376868,-596225}
{814312,932875}
{-832401,709223}
{915702,-225249}
{-741000,718087}
{367305,718497}
{43514,-490717}
{-924467,243061}
{599112,747260}
{-911881,-522351}
{-507663,-471859}
{630778,-744265}
{128197,174342}
{-636091,-678066}
{-889936,-980873}
{244847,152734}
{581718,-775883}
{-98626,756379}
{-48306,66652}
{-443844,569361}
{791767,-586042}
{-673541,-144460}
{951389,896378}
{-867766,558695}
{467605,-943082}
{-669809,-209520}
{964696,434199}
{124088,-17579}
{784262,-862212}
{867729,-58278}
{132004,-52352}
{-40766,-967754}
{982623,-630102}
{647294,926045}
{-634293,57527}
{400802,-192735}
{-197228,679865}
{-580117,921073}
{729798,-748891}
{621470,-834434}
{-664477,293522}
{822656,-960759}
{98309,733829}
{-130391,721173}
{18508,-429575}
{-176179,347746}
{361071,-232039}
{-331779,105132}
{-49507,826526}
{655219,-847611}
{842568,289637}
{545002,-819078}
{448847,-680636}
{117799,-86501}
{-162016,-461410}
{-422011,8549}
{-520694,-343681}
{-659357,-966440}
{-809730,993384}
{-785387,436742}
{61113,-896258}
{-182757,657782}
{-338297,-357067}
{241232,-231826}
{-237690,456338}
{322297,-435970}
{197354,-5257}
{-241814,-772472}
{-596375,338}
{-688487,-642404}
{-332809,-787092}
{-402086,372966}
{-149923,573821}
{-289080,122746}
{-957644,506173}
{88502,539383}
{-465873,501008}
{-753339,699642}
{-661382,-697188}
{542651,221742}
{936457,-683294}
{-842353,-230470}
{934043,36452}
{533787,-744421}
{-671055,672518}
{907339,-547541}
{-377392,150686}
{833382,-131116}
{-723490,995374}
{-620449,402837}
{-480986,-614035}
{-52124,-51430}
{640882,-184571}
{133105,635440}
{495340,949040}
{-714053,617058}
{894565,-40382}
{875274,106503}
{919509,-408030}
{634491,731810}
{220406,342091}
{648493,-864009}
{319155,991053}
{-411703,507748}
{776040,-858280}
{-509849,-44570}
{-240818,-437988}
{-430559,-669180}
{-604679,-4475}
{544300,-434003}
{-718532,-933661}
{70164,473501}
{-26537,16015}
{333562,2742}
{-550184,968189}
{-129027,-150206}
{-204138,23876}
{-578664,648892}
{-401433,945930}
{60959,-836300}
{269710,660881}
{949899,-214652}
{104353,999324}
{857208,4085}
{859710,-846783}
{-485840,254068}
{-633724,877370}
{137926,819178}
{121482,566408}
{143681,89962}
{482399,-518414}
{-275814,437951}
{550460,92395}
{-817406,-960571}
{583459,-182811}
{588608,684521}
{482048,-299969}
{31987,392263}
{516216,-372492}
{-433175,964552}
{-613676,-56932}
{440409,-919211}
{-373942,-782252}
{104010,191138}
{717700,-730287}
{-399538,-264073}
{-551725,226282}
{965508,5532}
{766279,47264}
{-598466,-267554}
{-68495,-971956}
{-516578,277063}
{172700,-502464}
{-166897,-524990}
{-921601,-740520}
{-460604,-503291}
{-845515,989069}
{517029,-934888}
{306427,276529}
{-588436,575782}
{-597941,-888872}
{-363281,-1959}
{683632,-208988}
{7030,-408117}
{-262833,815026}
{-172306,-402385}
{693755,820238}
{-788005,-598825}
{-992764,669284}
{-420057,-159424}
{-932222,284923}
{599191,828797}
{127223,-678885}
{430733,778263}
{-797183,962178}
{513018,-489632}
{567198,861825}
{348658,-127943}
{-908161,-257130}
{624406,-406375}
{-248247,569658}
{685029,358967}
{-464919,585897}
{400645,2216}
{234444,992098}
{-440787,382481}
{51405,-893299}
{244037,-464439}
{384932,-208263}
{-900516,70670}
{888374,-380369}
{-250596,-293861}
{802124,105141}
{-961497,110357}
{164231,244211}
{-303328,419052}
{261245,-795220}
{-713045,-45693}
{-559457,927436}
{327146,813592}
{-62752,-890679}
{-443353,-555650}
{4691,52851}
{27009,33279}
{617718,450014}
{-212888,-450679}
{440268,100896}
{-117910,933682}
{870220,-723411}
{343895,958157}
{-597420,693606}
{-482911,431182}
{73882,-468389}
{-413901,96114}
{815682,-177080}
{629999,632755}
{-972121,850790}
{-672225,701601}
{819954,412573}
{-159089,440491}
{761950,-556742}
{-346446,-585518}
{-368366,132719}
{391859,535582}
{158637,198493}
{195317,-100506}
{-332299,836634}
{-393832,242860}
{-223002,-887131}
{-970957,250075}
{235245,374686}
{666767,-28081}
{296639,-656266}
{163668,25725}
{825349,505855}
{176481,-411961}
{585315,-487430}
{771739,-932594}
{-157298,-189586}
{-736047,-686469}
{999742,43140}
{-136505,696375}
{449723,699534}
{-987944,-25686}
{-929086,-166529}
{-287620,263307}
{-443400,787484}
{-189060,730631}
{335185,870710}
{361135,470543}
{-287814,955561}
{837070,367515}
{-12862,-503979}
{-670165,-745401}
{738678,-811511}
{525335,635039}
{-352911,-887709}
{109832,-561903}
{565327,-710402}
{17209,-687051}
{648960,849054}
{-476814,-951190}
{164337,-661730}
{-823341,-105690}
{-839516,-927298}
{870150,-865493}
{-525163,874872}
{-690811,90943}
{789951,658895}
{-52950,-519255}
{891284,943958}
{-514752,-446374}
{-43047,822115}
{-899871,-385672}
{-300500,4404}
{-859464,-849581}
{553844,953178}
{637059,342580}
{690416,-279964}
{336186,-77933}
{-618509,329428}
{143153,980412}
{12641,-953464}
{598663,-558518}
{-830018,-759301}
{21126,-32416}
{425418,-435208}
{-75718,659336}
{450188,-249605}
{740863,555493}
{-733331,-662608}
{-830499,-484501}
{-769820,164591}
{-901181,-20986}
{27888,88201}
{-487835,316332}
{-773300,-49862}
{-832952,304664}
{632811,-416776}
{-706898,160824}
{-182076,-786163}
{-40923,-409855}
{-300342,209416}
{282592,763198}
{-128684,-607052}
{418414,46417}
{397488,551533}
{364469,-618101}
{556272,-148302}
{-248411,-184505}
{93212,-373928}
{-956669,468695}
{-468684,565487}
{-505963,-975322}
{75097,-44834}
{-757710,23111}
{104197,-911177}
{766569,-938360}
{-526602,-235586}
{-967912,-568622}
{-298527,-360691}
{264513,-263438}
{899865,-816176}
{489707,-971557}
{-47698,465011}
{15413,674049}
{-234156,25285}
{-132414,675661}
{765016,-790930}
{927863,887638}
{881140,-485301}
{61599,-483249}
{376589,-442065}
{388628,934018}
{-544247,-861850}
{108709,-663101}
{-610861,421752}
{-508399,884949}
{50201,-278884}
{-864106,-258098}
{-747392,632697}
{-816276,277303}
{-81515,74181}
{-713662,-63948}
{709813,900244}
{832089,-644748}
{-673941,512590}
{722764,297240}
{989350,643173}
{-52149,-203145}
{-96627,-323889}
{-533109,653310}
{429036,-498131}
{-857244,-661913}
{103509,106230}
{-463690,851926}
{370406,-295663}
{-452573,-74718}
{294635,359488}
{-341943,-107663}
{-84849,550602}
{-785671,-991777}
{905517,270950}
{-19976,-340746}
{-136473,-331436}
{-653717,-656745}
{-323261,-813094}
{547529,954682}
{-563549,92969}
{-717797,-275398}
{701252,511020}
{-187723,-630109}
{-525173,-431741}
{367699,645741}
{623217,-393162}
{898091,321622}
{-853126,-329359}
{17837,231234}
{669605,958817}
{-631018,-700024}
{-550470,853581}
{-257249,-164626}
{-476655,569711}
{-905631,354885}
{-342924,-885176}
{325999,-598349}
{-858664,-889932}
{146090,-164372}
{-758719,-651727}
{-35772,414934}
{892640,405673}
{-912977,594024}
{481800,616661}
{-114108,840402}
{290674,-499453}
{-357287,170322}
{-200276,-168972}
{156900,-266975}
{605550,884808}
{-470204,774427}
{995030,-796802}
{-643096,-118908}
{404535,889034}
{-800685,-914826}
{918404,755509}
{-704703,643343}
{732131,347278}
{43980,-709837}
{68289,666647}
{-662340,163655}
{-922416,-347195}
{149043,242560}
{382818,-661251}
{57550,-916273}
{-869743,547514}
{-422253,471232}
{763988,720427}
{441933,-11701}
{-973770,-605947}
{139416,-708759}
{883574,128254}
{-230101,-767804}
{345075,-50565}
{-572667,776369}
{178175,799981}
{899377,984456}
{-207576,514458}
{475908,-906226}
{-630225,819106}
{-597505,-997168}
{-902227,228406}
{-88030,-848547}
{-538570,886314}
{-497207,829592}
{498170,570275}
{-85764,852060}
{510980,-613313}
{-258073,88063}
{176713,672192}
{-358244,-530948}
{-206263,-853259}
{843529,408252}
{-545398,352775}
{-973528,-902650}
{-875999,629991}
{644943,331370}
{-71523,-604898}
{561298,-845080}
{108605,471030}
{899688,812331}
{376309,-113246}
{-369940,352842}
{50358,417010}
{-219387,-553955}
{-270441,-239176}
{331696,-117799}
{819592,392434}
{-986611,-682864}
{-888371,231254}
{-849005,541248}
{-603929,631662}
{-743637,-151224}
{862968,882815}
{511654,634965}
{-107942,50524}
{269163,975972}
{84995,-452842}
{828321,351862}
{989347,-774064}
{-169140,784059}
{834187,-745272}
{704486,-677086}
{-444634,425480}
{-16495,-908329}
{-127175,553990}
{-392260,906245}
{-407876,151588}
{642595,-127623}
{158018,-341121}
{-771631,-674932}
{-782815,-967061}
{20361,-419300}
{273558,140032}
{397641,-565924}
{763584,901033}
{-690157,919960}
{-420050,229179}
{316286,-963443}
{41521,-935410}
{842891,246418}
{-846498,300766}
{469726,-568155}
{621200,676487}
{-16342,-678031}
{376026,-183570}
{-848320,309911}
{-596015,-951723}
{118528,-592352}
{-621590,246164}
{796806,843125}
{-802006,-247861}
{-153056,291738}
{870101,739893}
{622320,-608260}
{-332123,-694238}
{-795122,452676}
{-216706,26526}
{-513159,-950017}
{-426261,652011}
{-679268,145397}
{937556,-786287}
{-490591,815209}
{510026,-791865}
{-833035,-758859}
{-461880,581753}
{173535,-327201}
{766646,216111}
{441459,-513780}
{-802296,-457388}
{-250110,634100}
{-300542,-583783}
{189003,-701817}
{-646526,662920}
{-333838,-456855}
{-487831,-64895}
{71472,345302}
{-915740,-685153}
{-112285,-444484}
{263715,64903}
{407907,-140600}
{87288,392992}
{-312140,-558608}
{41311,284759}
{-239176,-23549}
{469751,839264}
{546454,513363}
{-830514,-299887}
{-381984,-292853}
{-281006,408897}
{54191,-430117}
{-628006,-245285}
{381936,22096}
{-496037,952223}
{663607,408158}
{599349,-251040}
{185531,487604}
{-748239,-578183}
{901005,416432}
{-760175,-396192}
{-449052,-512297}
{835147,543077}
{485602,-511372}
{177779,-584782}
{824806,-348347}
{5885,412472}
{-490328,-954399}
{9121,-911112}
{324377,-440260}
{924926,-658276}
{453071,-13976}
{450559,31159}
{708143,-403906}
{-861535,620917}
{163782,120863}
{962905,668075}
{-492382,-446804}
{610170,864834}
{311726,731091}
{-514567,-74648}
{-178755,-455237}
{813432,910651}
{-688469,-668616}
{100486,938655}
{963524,565674}
{-9037,-192433}
{827816,601547}
{-722772,83592}
{-673249,-941816}
{651982,982394}
{402478,991824}
{24698,132831}
{-315935,117413}
{647511,164234}
{751869,-854709}
{-960476,894667}
{514128,-157403}
{207447,506560}
{827804,149889}
{947360,-877723}
{499725,-106766}
{823482,659561}
{-555282,86989}
{-489568,667981}
{-336638,688306}
{-2178,191009}
{-730248,200983}
{623619,-977901}
{-110839,307577}
{-874168,-546670}
{518406,463705}
{-133814,48669}
{512567,533037}
{-487338,863227}
{583444,932192}
{179913,367404}
{513258,-743573}
{-679118,853873}
{-923901,242497}
{4761,-565166}
{65139,-32073}
{859248,-807062}
{996508,-168252}
{-167843,467173}
{-247635,-624025}
{-19486,-642777}
{832475,-519601}
{213438,873064}
{219968,-386552}
{318936,521906}
{-969865,-10363}
{744313,-855809}
{725280,437201}
{476230,206652}
{-2249,664440}
{848019,-49762}
{-961140,-147202}
{148427,-632519}
{877766,774499}
{-157417,651026}
{-628640,-145962}
{-205202,932074}
{-597366,978637}
{171014,513372}
{-983212,-449229}
{366681,-249930}
{761628,422024}
{173235,-320241}
{-198274,-943743}
{337316,647926}
{509327,-380066}
{-173459,330995}
{-109510,806809}
{-898970,757637}
{-118165,-616641}
{289708,-130273}
{-921584,-409957}
{949832,-712080}
{-202943,658000}
{541082,-51572}
{-287717,-645283}
{-433618,-884282}
{138078,-361683}
{956303,-434268}
{-565972,173783}
{-420607,-11961}
{-496509,-518452}
{177454,-206682}
{946904,207355}
{810382,450803}
{-111058,894746}
{-822942,-982246}
{-691737,-941716}
{560391,-254393}
{142136,-131489}
{-379867,340259}
{-227134,-744290}
{157750,985976}
{-526078,-373167}
{728233,737932}
{548440,-532313}
{-670323,202729}
{115048,169048}
{190888,858684}
{-56921,-455537}
{316564,1978}
{-359231,-710160}
{767557,507433}
{164738,-943327}
{863450,-166019}
{-998773,-510411}
{362875,-126181}
{-9065,-671467}
{60229,205270}
{85589,506924}
{400520,-687642}
{91100,-918819}
{295522,970046}
{938405,-520953}
{-886549,758075}
{-747352,739742}
{-139984,264039}
{-897441,-597220}
{822318,381718}
{-434329,-904966}
{-422372,-542645}
{910965,-699055}
{-229231,-211625}
{-405169,-339661}
{-933378,770728}
{-893163,128778}
{-171307,665897}
{-848031,-853987}
{-1371,149678}
{497227,709849}
{824362,-740039}
{391340,293184}
{-201899,674035}
{468857,-329040}
{-350307,-764300}
{-602798,-468740}
{-570415,-516504}
{-985651,831099}
{184825,39543}
{-687836,419382}
{-915138,503295}
{-933229,-542657}
{864271,372}
{-480740,-108235}
{-606030,155795}
{-888091,401692}
{113528,686079}
{810961,-728097}
{-235877,-628591}
{-100725,971141}
{-33702,987562}
{-440625,-602596}
{-239034,156834}
{-782283,-237038}
{555260,215674}
{-547078,-610818}
{-693662,470559}
{966155,-796381}
{413213,551299}
{-398237,455991}
{430785,-282895}
{208349,627378}
{-961551,129829}
{823823,-328581}
{17053,348870}
{-759339,-501565}
{-966192,-581888}
{206757,-520199}
