{797552,383581}
{-895081,-49221}
{-463445,-232290}
{237912,590560}
{299683,805717}
{-535145,621419}
{-847401,-482180}
{904459,-721637}
{563072,881651}
{-415951,932503}
{-664366,-171152}
{62327,-247992}
{-138730,38394}
{-912498,317882}
{-854621,158887}
{-39165,264816}
{-515192,-97387}
{-595838,-847538}
{-713182,199479}
{335899,-174517}
{-19679,-148503}
{-391224,-692075}
{784947,-41922}
{249985,981848}
{490204,-696319}
{-146123,-383243}
{-599545,190311}
{30193,-928573}
{-96239,-500548}
{-61960,251807}
{-80583,226517}
{-118967,-95744}
{806098,-213711}
{891418,367023}
{-179675,-463406}
{-440662,-296739}
{987554,542864}
{545408,933420}
{-606900,993558}
{886800,853537}
{-918364,682117}
{-182700,819243}
{606474,609243}
{-193126,-102536}
{-258768,748693}
{958571,467166}
{360548,-328336}
{-68524,458745}
{-767620,315167}
{708501,349695}
{-454057,399109}
{-420418,-864862}
{-665545,-520361}
{-332665,-226584}
{-485248,-977561}
{-255293,-577658}
{614165,10231}
{-64234,-193139}
{-355863,-202473}
{612393,-492466}
{717887,-939051}
{-555851,299264}
{-239055,-113370}
{-750128,35759}
{102352,-723957}
{-442916,721877}
{-27843,-612059}
{28682,-955172}
{-672849,834120}
{-578356,-269797}
{928707,830258}
{-592695,561626}
{430508,380133}
{239677,709202}
{544858,-944755}
{981283,-838608}
{-831146,-882830}
{-324610,-745412}
{572793,450650}
{960187,379033}
{816358,-819616}
{-861175,-842054}
{-887076,16570}
{-723732,40987}
{-564905,-964379}
{113442,-661331}
{322459,-370221}
{642756,-228837}
{-508420,-33646}
{-95769,331125}
{699506,-369702}
{721373,-978115}
{-853006,-212791}
{-207781,-171181}
{504602,368383}
{-809155,-124970}
{-164172,242667}
{-589815,-279784}
{921487,231057}
{-60175,-966136}
{707163,-398127}
{571548,-482183}
{147708,742007}
{-447786,-792937}
{581093,-908898}
{127894,-978728}
{-838168,729239}
{-937456,848522}
{-392800,-78061}
{-852955,77496}
{929309,476024}
{-723479,-26050}
{-341562,-993979}
{-123629,-37336}
{182490,415637}
{498948,-801563}
{-547805,893095}
{-476866,-919921}
{308593,-301768}
{183404,855143}
{781266,-512922}
{-340325,903690}
{-353831,-679761}
{101983,-263027}
{-397946,50546}
{-645212,799486}
{-403410,22874}
{466072,148778}
{764136,-670732}
{-248956,145776}
{-412247,455567}
{-825359,-682518}
{911714,616616}
{740530,66227}
{554354,249252}
{-522617,-786263}
{-578230,-909714}
{-549914,-429973}
{399525,994891}
{-159631,485187}
{928971,-183768}
{554902,-331938}
{-376097,-166680}
{497720,-185466}
{-409936,421634}
{-187667,440510}
{-292645,849075}
{-149806,560621}
{954563,266776}
{-512884,174218}
{-216903,787695}
{-293841,309071}
{-105339,219126}
{-619312,880199}
{-132035,-882733}
{582033,879118}
{-706242,83057}
{-781608,108106}
{598175,713134}
{387460,-151291}
{789909,304305}
{548553,358176}
{-950775,-480928}
{-202761,-587901}
{542939,-646627}
{928234,-841556}
{687532,-973923}
{-613893,-604790}
{-14130,331521}
{612097,-761770}
{967604,-95677}
{-639742,116365}
{873036,544225}
{554724,364676}
{458969,-835748}
{-982311,-995163}
{-868132,77622}
{-53378,-561599}
{637588,709846}
{377853,497009}
{107702,89155}
{-427014,941682}
{-829428,-477344}
{-736465,326678}
{-317688,-603324}
{799191,910548}
{859197,232607}
{965103,-6436}
{289348,772231}
{-586422,-120845}
{-9839,-746088}
{-70695,-869400}
{-32564,-796449}
{674644,268533}
{327388,770890}
{-749255,883795}
{909917,-273465}
{888436,430688}
{-992499,681578}
{805039,-7075}
{-60698,-669359}
{29018,787681}
{957532,167395}
{-372895,263888}
{744214,-816149}
{-450162,567923}
{942111,61352}
{-318976,-103252}
{390450,152014}
{747501,294373}
{535264,-448817}
{549958,227969}
{-287057,445320}
{809454,216878}
{781243,535712}
{-865158,998393}
{-930074,-675076}
{608602,-901106}
{949718,-89023}
{99626,-312345}
{-879609,-642401}
{-807908,-959126}
{656010,207868}
{-133801,295274}
{875168,-259948}
{-495298,664633}
{-29475,-463189}
{70647,-34283}
{-51698,157817}
{91462,-967256}
{-130279,-305637}
{899884,364953}
{-126760,295818}
{304455,-67072}
{232606,-981532}
{342793,-290509}
{247997,291096}
{-83768,605430}
{-951975,515126}
{548978,663908}
{23479,-297795}
{-438676,180364}
{450626,493036}
{733208,706410}
{750370,839164}
{-774357,-85183}
{-392660,96688}
{998888,-135874}
{238820,-868801}
{354034,-867279}
{-248058,-598078}
{-143858,-480970}
{338993,765365}
{801727,-358180}
{-450857,-654523}
{733963,990610}
{-261064,-168778}
{-427073,419757}
{396370,656397}
{-877821,471455}
{-494499,-848663}
{605866,-9110}
{-661710,-24965}
{-972529,-886954}
{-393484,-367189}
{91788,-14187}
{360279,-65385}
{844950,454913}
{-292158,-154173}
{-28916,473246}
{-345416,-604797}
{550786,-588536}
{-547482,-801826}
{-779670,-645929}
{5096,-378047}
{-766654,-226493}
{173533,475335}
{-62448,-411574}
{-483792,-762808}
{-26620,-15845}
{344066,-250371}
{152184,-782183}
{-126113,562825}
{30188,-988577}
{-169983,-443170}
{449492,677295}
{-389614,-486360}
{-828444,-508836}
{-356875,814745}
{-174006,-221838}
{275656,-229884}
{573980,-546566}
{200871,531892}
{-362979,-102145}
{-167787,-687327}
{-127709,-687240}
{992369,512143}
{-617410,503492}
{37142,235910}
{951836,392083}
{-290710,-321569}
{651661,924783}
{530719,852678}
{-845271,661512}
{-78899,-522512}
{426134,107874}
{-277878,-111396}
{644759,419419}
{-464452,-626158}
{-683203,-972560}
{-200047,-909349}
{883653,919955}
{781513,177359}
{-505468,707921}
{-666017,531559}
{841295,283244}
{210465,-940359}
{-497340,-663088}
{256653,-779704}
{180294,-139855}
{-660624,-687952}
{-639447,-467937}
{215188,134739}
{468972,880728}
{-882883,-610104}
{252502,114607}
{-364126,204958}
{-112468,506226}
{-180527,-976182}
{590049,125437}
{962113,-380218}
{233657,629022}
{-119030,15260}
{-512317,-436186}
{-542678,-939363}
{985958,983736}
{158265,-504958}
{-922535,590550}
{-927571,-315732}
{268712,-796267}
{183878,796275}
{-941395,609637}
{873605,-176217}
{513086,-544546}
{638370,456664}
{716898,-445551}
{573479,-324194}
{-224535,-266933}
{-931988,-660107}
{814167,394453}
{337241,102832}
{767623,-558677}
{733881,-966896}
{618052,-95245}
{210728,-552222}
{576899,-399176}
{919361,419266}
{847526,458297}
{-939889,-72092}
{727007,-632002}
{201608,-430164}
{48342,-529691}
{981847,249833}
{419566,586130}
{226790,590952}
{856115,777582}
{-647377,503513}
{-998943,872269}
{-252910,538711}
{-346340,115822}
{-668813,405431}
{14663,-464303}
{-515457,-834269}
{141502,-167573}
{980023,-200261}
{843599,735015}
{-374962,-434760}
{-860626,86488}
{434736,654815}
{-1979,-727852}
{-692871,407506}
{-210968,-660252}
{-283163,-725454}
{451542,-741770}
{-252692,-584806}
{764111,-679754}
{-163212,-166745}
{490684,-201127}
{493715,54927}
{-702212,-932672}
{-94190,-630636}
{-118593,890737}
{104433,-521602}
{-665335,585889}
{572923,30737}
{-684229,-765662}
{-358998,-401125}
{-54266,83583}
{-510422,-694189}
{123623,-37299}
{578966,615099}
{-278757,-591347}
{472121,-433786}
{372448,-852793}
{538535,-829655}
{-106214,-741258}
{-664456,282649}
{-57370,-53134}
{-915850,399136}
{906221,83284}
{-649565,-53190}
{-235017,790458}
{196900,366353}
{-570349,-956749}
{-98555,578382}
{-114844,-310760}
{-336749,262298}
{-737377,-139809}
{-381153,-927455}
{-135982,908222}
{-375023,154495}
{937684,-217174}
{387639,-710663}
{464072,-51676}
{768318,80788}
{-178057,929636}
{450596,-212378}
{-612000,437959}
{-432174,-969393}
{259195,406096}
{-19122,-667818}
{656681,-839513}
{-70467,967693}
{-177896,-844733}
{-272916,252069}
{696211,908938}
{-319481,498241}
{-583396,-744011}
{539595,641210}
{686820,-176772}
{919522,42810}
{-560291,244410}
{944655,-755122}
{-705007,287748}
{60887,121664}
{208825,283800}
{314501,500193}
{924232,-277107}
{821430,-941172}
{725961,733427}
{200559,348478}
{671106,967054}
{422214,894777}
{-991391,-416457}
{-622086,-825711}
{593616,-390071}
{459735,833765}
{553822,374809}
{574239,696946}
{878012,-977339}
{-789715,-968264}
{50690,-605495}
{-819870,737594}
{-571023,865530}
{495905,-734952}
{-784985,-841106}
{-870046,-604569}
{239049,566781}
{-972521,-328368}
{438264,732986}
{883569,-190118}
{635242,-40846}
{273440,-217871}
{-922557,936149}
{634028,577657}
{159622,938840}
{197981,673852}
{719571,-412877}
{-395916,-613228}
{-695641,680804}
{948371,64505}
{476152,700527}
{59869,-538754}
{-941120,-870133}
{781801,812344}
{987821,141508}
{-346715,-451894}
{-927309,529937}
{-549872,-783604}
{-113594,691701}
{280812,-429953}
{-745048,-398031}
{881068,-65217}
{954095,289624}
{516959,380165}
{-911214,-356944}
{541542,524108}
{143176,347098}
{483263,201417}
{114134,792157}
{-328322,-901089}
{619597,-138724}
{-969229,99321}
{-947490,-860028}
{596812,-662666}
{155442,-200974}
{-823813,904014}
{-520339,970148}
{590542,-686575}
{-580448,865193}
{-862688,-430118}
{-420778,817708}
{711280,-794576}
{8636,-23926}
{-434940,807395}
{661109,840938}
{-648778,-980289}
{871311,297400}
{-328494,-62675}
{-54662,803861}
{879256,-151163}
{-630985,757341}
{621528,-539702}
{342277,-52786}
{-426650,257278}
{-915554,-550459}
{-800696,-30318}
{-12015,139799}
{951114,-297663}
{-984551,648022}
{-138237,407214}
{86861,27066}
{-530073,-329972}
{839023,-245172}
{493564,-13575}
{628168,915350}
{962837,679879}
{305014,71965}
{-552623,-960765}
{-976179,671496}
{-790675,-507376}
{-400397,787915}
{-546538,918039}
{991864,-753988}
{-564900,420587}
{-798766,-831666}
{8729,509373}
{-298760,46657}
{-700835,-237631}
{825081,-513691}
{382534,-64824}
{-783617,-847597}
{-289676,218431}
{-279234,-476830}
{-361025,-309870}
{-685570,786220}
{-947560,-524634}
{604895,-181257}
{507052,-880325}
{583392,-639186}
{-996105,998510}
{426212,81802}
{-980041,484021}
{-785199,-607512}
{331090,23896}
{-207468,441912}
{969735,-5188}
{-568657,463194}
{-20489,-358600}
{455541,-752438}
{-387572,-138189}
{-25198,-424027}
{-914845,-329271}
{-171577,355331}
{-130417,-212937}
{-41892,-782336}
{-656333,27582}
{618336,584453}
{-534978,697178}
{986842,-471962}
{-606127,542497}
{609414,-956015}
{295347,-957405}
{882082,918121}
{399174,687287}
{762722,-60416}
{-994382,894874}
{397297,-919908}
{-686567,-818127}
{878732,554311}
{-461592,-29817}
{769955,919086}
{-412140,223637}
{878112,-991061}
{-560146,890714}
{-289768,997866}
{791525,-309314}
{-108632,362834}
{893840,432396}
{-859088,351421}
{476353,-964590}
{-859111,263955}
{397082,-413698}
{-483789,-700185}
{746055,982569}
{-391623,424911}
{775052,-467755}
{-245788,942366}
{912734,113604}
{-899604,-228099}
{50727,-502035}
{-53359,-846829}
{730218,172601}
{730297,-444301}
{-491818,176486}
{768230,-496746}
{-544306,489806}
{506408,740594}
{-359701,-610152}
{963348,249473}
{-841876,333904}
{538086,596020}
{-245758,323008}
{891357,731950}
{467102,-398070}
{939660,49144}
{-899793,749420}
{153275,-75204}
{-939467,567322}
{-742812,544454}
{935847,-521057}
{-205714,-299864}
{474762,-164825}
{-355098,-232281}
{-910265,-155028}
{17592,577189}
{676340,-953110}
{-344851,407720}
{-883525,-144899}
{181784,-799054}
{-142698,-589467}
{214846,271185}
{-358947,-707149}
{-693445,-852097}
{465847,-307434}
{821269,-609894}
{-162430,-349529}
{-718057,-519260}
{-149459,877050}
{485973,-526415}
{-611446,739959}
{-554900,-193173}
{-915761,-349943}
{-734261,997320}
{233130,-759405}
{13930,330440}
{942889,-564695}
{911222,310781}
{-880172,864557}
{-161294,-492817}
{-76836,-369582}
{-321097,226286}
{-713751,23912}
{301353,-409570}
{117339,-191603}
{-620873,588226}
{-71622,973115}
{-29011,865471}
{308692,-953943}
{-120453,-702515}
{-684419,80384}
{-636277,-748513}
{501218,300675}
{479498,141633}
{860183,-339536}
{99179,550539}
{-958558,74658}
{203208,-950214}
{540598,910398}
{-39051,448989}
{636025,-699358}
{157063,703642}
{-474238,461937}
{-766683,499787}
{-35455,-841251}
{-870117,-163289}
{340561,624587}
{-251096,-956880}
{-341738,521142}
{-534226,-71545}
{-786461,-100380}
{-64457,833883}
{-211611,894076}
{-985096,529441}
{649551,742267}
{-227603,-306266}
{-392381,105142}
{-89190,-453571}
{228669,-984294}
{-191117,948539}
{11807,-521456}
{899978,-841059}
{-723424,-968674}
{319470,-557368}
{-139346,638458}
{357696,-141186}
{-164479,434991}
{-462154,-795324}
{-226142,-989364}
{404675,712647}
{-450745,-116124}
{-993259,-565}
{373000,398139}
{731052,354061}
{220303,288125}
{691080,674918}
{437227,80339}
{-50200,-488500}
{-511305,-308159}
{-315115,674166}
{-947748,937311}
{167128,-611328}
{117421,588389}
{-19900,244221}
{-483086,-817529}
{636046,552731}
{947652,-688912}
{688114,-950881}
{-990881,351658}
{-216561,63939}
{899438,142483}
{952634,894965}
{-229765,-487504}
{55520,50160}
{938125,-265937}
{-139148,-299098}
{623509,-806536}
{-650741,692552}
{41302,506514}
{258739,-466653}
{150971,391313}
{512892,728163}
{699045,114252}
{729417,-486720}
{-101105,229994}
{682230,-339022}
{313079,-754467}
{765514,-97320}
{-175277,159975}
{448606,176183}
{-882237,504342}
{-740785,1577}
{802817,112234}
{191116,-727078}
{815291,113012}
{702665,534288}
{-217465,603109}
{582400,332221}
{106725,113289}
{-346124,207898}
{383437,152486}
{808387,115746}
{-879608,241481}
{957591,-497212}
{507031,-841127}
{-435110,-591066}
{-46910,-426344}
{374720,-60474}
{472874,-369708}
{129522,-941938}
{-751212,-109901}
{996186,883857}
{-744433,111146}
{935331,-239878}
{-443566,893774}
{818964,-94941}
{722706,-610098}
{-987102,861359}
{-253952,447114}
{96872,-753354}
{-611453,539348}
{-85210,-566022}
{-963947,865561}
{969542,593248}
{-462149,-544475}
{-755380,-187563}
{-414092,-777968}
{-2647,389268}
{914320,197881}
{-226340,565305}
{742197,-973198}
{-428366,-922485}
{769790,858266}
{428291,52999}
{-717505,-390345}
{880788,371250}
{-708229,831636}
{-851533,124856}
{864806,342466}
{-182997,-220685}
{768909,-996455}
{-161778,76580}
{917419,-154933}
{246538,630312}
{-613814,-407836}
{377387,96074}
{-149244,-572363}
{740490,-803527}
{-390498,-743596}
{404932,-987057}
{-805601,639056}
{-186672,-525405}
{-249813,-784331}
{-984432,-906392}
{355945,502915}
{-271802,-642832}
{143420,770074}
{725103,-389202}
{899120,-101340}
{334623,-404776}
{-78485,-248635}
{-106510,233591}
{-633781,-595889}
{-561447,-123380}
{143646,290218}
{169083,-436450}
{-744676,-672493}
{-683036,-182234}
{-303373,342937}
{585896,-427837}
{831535,-680758}
{-780945,134847}
{-734591,-830339}
{-141484,-490375}
{841579,965459}
{-277134,-804634}
{-578562,27390}
{-279598,-939633}
{997453,541112}
{980028,739987}
{-138024,618292}
{355614,165668}
{790034,-240305}
{-797319,166174}
{-748008,95836}
{167291,-657237}
{211357,-980139}
{392808,-906003}
{-808951,847339}
{-151459,-398755}
{181133,-527160}
{-720997,-909831}
{-405398,-533609}
{-78133,-774431}
{-907695,999375}
{993194,868333}
{-948170,-485207}
{765677,78120}
{-560020,-962261}
{298614,-787021}
{914756,-313699}
{-511475,-319378}
{-879697,-756670}
{261128,-193533}
{-377672,-864426}
{599701,608658}
{547826,959238}
{998507,587450}
{66886,943149}
{-26276,-34529}
{-136778,-297362}
{934701,644203}
{688136,-974221}
{-969674,447557}
{-709294,882438}
{153051,139560}
{-889535,835299}
{900734,-340282}
{661027,953918}
{647040,-426599}
{143747,623011}
{502196,630919}
{-514361,-437788}
{20241,924350}
{178556,344085}
{-147974,635301}
{-359010,923229}
{-224336,341224}
{-269146,2}
{590302,-501331}
{-181275,290574}
{34966,-111291}
{-493070,-811311}
{695242,-968546}
{-72827,-578801}
{278599,-183746}
{-439758,356086}
{333169,-653222}
{-833534,715961}
{-195718,-600521}
{838127,366831}
{-413941,106119}
{782648,-783933}
{641943,645991}
{-669927,148759}
{-896492,517541}
{782776,598525}
{97752,-704280}
{-166376,506246}
{-443486,585585}
{-334283,805881}
{-855696,-94926}
{972448,47217}
{564166,598964}
{-835259,-843934}
{-952034,905889}
{137823,735725}
{542999,844443}
{-690827,-890508}
{620693,-109143}
{-747618,-980579}
{-758118,-658724}
{332529,563385}
{-569370,-439970}
{918408,844001}
{497005,375687}
{-857265,289852}
{-770127,108096}
{73854,-348027}
{223715,-943847}
{546407,-359306}
{-13504,378468}
{11969,-430316}
{-429411,-733805}
{109196,283132}
{941151,-434067}
{516902,365476}
{825844,815361}
{853553,525026}
{529440,835967}
{162961,568883}
{-109285,-397546}
{-844843,616304}
{108906,800998}
{350964,-403424}
{-994295,-586057}
{430449,751903}
{51575,19797}
{-372652,-325407}
{409867,-218917}
{-922132,559202}
{-404091,-693844}
{45171,-968862}
{-353050,924313}
{184500,780387}
{264084,487611}
{-425863,-674171}
{-535972,608940}
{765309,44638}
{-46840,-961454}
{-872749,-168476}
{3731,46296}
{-287503,-461307}
{182364,-743822}
{761936,443958}
{-829580,311508}
{-739538,-282787}
{-613128,433888}
{-693054,230173}
{-213652,-403516}
{-658650,89740}
{-332240,967742}
{-251554,-947582}
{501595,-676022}
{133735,583009}
{-721548,751238}
{137759,629885}
{813379,-889565}
{-416723,831542}
{331366,880138}
{247980,701053}
{-605307,546206}
{-372881,-485904}
{-146110,-27528}
{255551,-672280}
{-209313,-59456}
{-578148,411998}
{-727280,529433}
{-638353,-761834}
{-644558,-501201}
{437253,630366}
{261245,-422731}
{315307,-585725}
{693853,-669156}
{-54679,700015}
{891789,275718}
{496932,-810801}
{864091,677428}
{854605,-440205}
{-484187,151145}
{-476445,842613}
{-419051,442299}
{-111422,-292687}
{-927259,88850}
{642957,-84179}
{248651,-845390}
{-587899,737605}
{667030,-390078}
{-662620,313773}
{-781459,-592399}
{-935384,451589}
{971991,-805332}
{958590,-158993}
{-206615,347495}
{-808477,385099}
{529348,137481}
{-44866,310636}
{-725825,-756204}
{306620,560848}
{-748233,930557}
{811188,951062}
{130930,330816}
{939154,-451913}
{-528090,178968}
{-40647,436280}
{911139,464678}
{400277,-533368}
{428704,-892330}
{590472,-257694}
{697445,697808}
{-822924,-623600}
{-739114,-960969}
{810672,583231}
{108232,-458068}
{-110433,-694017}
{492358,297527}
{466736,322731}
{180729,319278}
{688759,391665}
{263945,-244632}
{305380,314926}
{912771,959120}
{319928,-80839}
{-757982,-413615}
{-489086,-425896}
{-275384,710467}
{-206551,-910514}
{-491763,-582112}
{-20007,-729255}
{-707031,955981}
{860010,357745}
{970684,-879707}
{26205,648084}
{569277,-784231}
{-497680,-283323}
{-886889,305085}
{280971,-358172}
{759714,-51960}
{-906470,756214}
{-181064,855422}
{-978522,-27357}
{-899054,-360625}
{-543331,-904675}
{-27881,374113}
{-281099,-333853}
{-83435,179034}
{314017,-385556}
{-126666,739350}
{-262981,-171485}
{615294,-558767}
{731556,-144341}
{191701,-105287}
{-287737,550611}
{-861953,-879576}
{701892,226550}
{24608,452244}
{-251106,-968124}
{-711337,62023}
{-27331,720828}
{-243318,247330}
{-302255,-420727}
{-46084,-377176}
{565435,-613532}
{606625,-396132}
{726504,761130}
{446645,399232}
{548018,730007}
{464675,840891}
{-293776,-968136}
{561921,-643335}
{986037,754397}
{-841142,-968892}
{-70283,42485}
{71673,-27902}
{-598776,929527}
{253744,867379}
{32034,-924379}
{217825,276808}
{-343079,833522}
{-737233,788865}
{-569432,361442}
{310066,297795}
{147252,490792}
{-516238,-985515}
{-230683,179226}
{-996106,-689369}
{-524238,-41903}
{-843802,105984}
{217616,91337}
{-856770,-955024}
{-134953,442016}
{-840984,717963}
{-374422,38674}
{-908721,228210}
{250932,-212928}
{-137880,-544966}
{-304838,-401678}
{-62434,-202628}
{-839515,367078}
{109173,270665}
{537727,372621}
{-555882,397906}
{-389444,-457046}
{966746,401320}
{-675313,-951692}
{-678199,-453635}
{-317463,-716712}
{-942753,-428731}
{-333714,445426}
{-402183,733409}
{-972666,-355950}
{-229464,210994}
{-78767,-161023}
{-317005,-793180}
{-953871,579604}
{52765,-895601}
{-809688,-794575}
{702858,-558996}
{755436,-133433}
{190714,-408175}
{25612,-26448}
{-183856,14083}
{885017,71347}
{120522,-842760}
{-826475,-179078}
{202315,723355}
{-171518,979649}
{719714,631715}
{-957023,124941}
{33288,315604}
{-769712,374585}
{872399,-338942}
{373178,-783704}
{293093,-570243}
{882345,345343}
{-456214,-902883}
{190718,109613}
{203847,-660810}
{-330667,-382291}
{252739,-457437}
{-276252,719909}
{266697,70954}
{-877042,306598}
{430354,-264991}
{755803,-363578}
{-836820,-451708}
{59782,-407551}
{73731,975437}
{143127,956327}
{-22495,595865}
{962079,751292}
{111942,-532004}
{427885,827396}
{-919971,950690}
{631602,-847773}
{-778728,-573816}
{555553,-850179}
{-75923,-996085}
{348506,-948933}
{319156,846694}
{-895019,530244}
{990191,-350239}
{-394673,327126}
{539720,95254}
{468083,-191820}
{-391477,100506}
{972280,-237430}
{-567375,-75475}
{795211,314380}
{-123652,-407194}
{899630,-691725}
{-672260,-53120}
{250911,202848}
{-469845,419370}
{871294,-770559}
{-777923,-938060}
{-488753,358534}
{-954057,-649229}
{537046,811534}
{-683430,868149}
{-628095,-613728}
{-892851,-577062}
{-726897,239810}
{-712155,77951}
{-948808,331811}
{-239212,275049}
{-877491,22563}
{988237,13760}
{-998707,-232769}
{179085,692700}
{675951,-929300}
{147378,-107511}
{-999236,36049}
{-457360,51704}
{-434680,-895771}
{-483478,557746}
{537019,-892242}
{-118845,177584}
{-554450,701401}
{151134,835014}
{-766734,425815}
{700660,77443}
{551787,-595255}
{882744,-35949}
{462015,-691366}
{-550130,-412655}
{494333,843408}
{-959966,832835}
{67982,987792}
{-736170,940981}
{556947,841721}
{-207736,-896452}
{842859,-806110}
{-975267,53067}
{-369818,633566}
{-93394,93481}
{-243549,967017}
{-665006,-304674}
{962733,-698641}
{-61063,877218}
{219908,333909}
{-420590,-183273}
{-801950,-638691}
{320237,93718}
{-850443,-580504}
{-968733,-255899}
{68571,-138931}
{-586631,-70554}
{699476,1713}
{-309939,-428973}
{520324,-44231}
{-318334,-922848}
{717185,-202723}
{-907029,-654380}
{-450160,-142232}
{-809459,361830}
{-135749,-665999}
{-67029,-594577}
{162634,946414}
{813757,686743}
{409611,735357}
{385086,-329237}
{701546,909036}
{202754,-575437}
{634409,-302692}
{-336406,-807290}
{-54575,17006}
{178462,917773}
{-111713,-941711}
{79864,-369044}
{779415,-847914}
{-548945,320673}
{-664786,-403290}
{-39132,18731}
{519781,-999039}
{776486,804816}
{-606940,421997}
{572972,505213}
{587619,-853056}
{-294976,-356915}
{-834092,-960953}
{-7783,3929}
{-52420,-262806}
{-475278,754103}
{-851148,-324519}
{4138,-295005}
{701358,765320}
{-840288,-474594}
{400939,584601}
{-452229,491785}
{-628498,-370553}
{-822213,222991}
{337754,615979}
{895742,970650}
{-577544,630432}
{-376703,610710}
{-577572,741863}
{-302340,571449}
{988239,590111}
{103656,520810}
{-879112,-820303}
{-84770,927451}
{-563919,80145}
{-699908,755264}
{-923164,-344278}
{249273,193340}
{-376228,-566461}
{115052,-439794}
{-261057,-324515}
{-88046,8141}
{-846847,629587}
{-334639,-861232}
{918975,1806}
{-121236,-405758}
{497097,-495848}
{-614988,-161811}
{714238,740373}
{-256791,491248}
{392299,-687391}
{542683,-984741}
{272631,-148404}
{-218692,-928331}
{563381,-364937}
{-878320,-572913}
{-13074,-431839}
{-98798,892003}
{80920,-218034}
{-165013,122260}
{-226320,-868512}
{-861826,197800}
{-221020,640574}
{607985,-210395}
{563771,927924}
{83820,672165}
{-436317,-825344}
{-129972,557475}
{736767,-838304}
{-222827,542298}
{117340,580185}
{-433357,383383}
{951314,659696}
{168231,-236873}
{-740558,242878}
{-528319,-263822}
{-226338,-382178}
{175228,-448511}
{144346,536392}
{-337775,574830}
{-268081,361220}
{-603384,596359}
{178809,-251470}
{158088,-9213}
{-654417,870591}
{352865,640712}
{347796,111912}
{133877,-493158}
{-476765,393769}
{-489471,942590}
{-829365,412407}
{-227851,-890379}
{850010,230411}
{598569,-255584}
{-566725,-668935}
{-91237,658059}
{-53469,166650}
{-41955,-729720}
{821799,-895771}
{-600746,-450416}
{-584116,690629}
{70448,-684548}
{-350709,-893274}
{-552573,528448}
{-121659,667482}
{322837,590432}
{94826,-712784}
{790851,-183325}
{-881025,594650}
{-857167,144144}
{151178,168320}
{625749,-346793}
{428866,948022}
{-448475,414838}
{24656,275871}
{327820,227472}
{370149,197316}
{138318,472189}
{-897377,-511748}
{374277,-789034}
{909814,-73344}
{-794008,938588}
{-134303,671170}
{710654,189466}
{239263,-863617}
{765241,185578}
{-494814,-222742}
{592865,672233}
{785829,-897966}
{752259,917000}
{-88010,385683}
{-5310,-916465}
{998931,-659154}
{-634386,945289}
{97555,998291}
{216804,230097}
{453099,100968}
{483114,-128918}
{124636,888287}
{-608251,930019}
{103331,-408351}
{470903,385416}
{558668,-295877}
{-609727,-296604}
{172535,-786684}
{934040,745273}
{-948703,-744121}
{956810,-201133}
{781811,-834857}
{122,858170}
{-159476,334262}
{717019,350529}
{-546937,-63702}
{-571313,576652}
{-961033,-113967}
{994912,-14982}
{-961584,-584933}
{625610,520495}
{634148,-72788}
{-522621,-277719}
{79028,69034}
{-668895,688857}
{966458,584768}
{-154923,-775089}
{5087,78211}
{840123,934282}
{-490462,343935}
{948887,601140}
{-481574,715256}
{-834359,-817395}
{-243934,-799184}
{38911,515363}
{-452793,-711694}
{710780,285684}
{-171544,-251322}
{-288272,-185345}
{-559635,-957314}
{-823212,-713310}
{213869,-466003}
{-123764,852277}
{-574940,906472}
{-209944,523959}
{377274,538919}
{-146242,472391}
{624864,99871}
{241411,33719}
{-881172,263558}
{481088,-618493}
{679804,-378745}
{-754119,308236}
{-196483,-315438}
{-571418,48603}
{-736033,-681355}
{-998654,469723}
{-214796,403260}
{-849116,-788910}
{65216,-937168}
{-107356,-469227}
{92557,-646565}
{90992,-897255}
{-880641,-322969}
{812182,-796118}
{-44472,278359}
{258129,941008}
{271921,179678}
{-642077,-201616}
{952069,435607}
{-61848,907086}
{-948469,-858782}
{-59744,-343126}
{-372775,34804}
{207253,472748}
{-372485,-376951}
{819831,267694}
{945247,-851960}
{-73160,468083}
{-26097,337776}
{500262,227057}
{-302387,-503941}
{-237672,-507313}
{147614,661717}
{462830,-776344}
{669710,933671}
{424346,-801497}
{765616,-573283}
{-338674,-138914}
{-62201,669200}
{-656542,947030}
{-579276,-808601}
{575156,968683}
{250245,24734}
{-341105,-162032}
{2503,409597}
{54154,500738}
{-228364,-453229}
{383449,207561}
{-46003,-41830}
{-119604,384525}
{949864,599938}
{-272489,-434688}
{534284,-134669}
{911295,223293}
{842343,543063}
{595280,-225516}
{-766786,-780942}
{-796358,293238}
{611725,555689}
{-173645,-677706}
{871660,814867}
{484780,-959611}
{751681,-71413}
{771797,25241}
{82774,-461972}
{-8648,-143852}
{-685385,-541586}
{245415,603958}
{-68664,937027}
{-493983,399065}
{-917809,-111122}
{-804407,-746688}
{461046,-284812}
{-867,645566}
{-646704,63782}
{961941,527692}
{-605064,-102547}
{879854,-863209}
{9090,-487268}
{629193,-219177}
{961114,-115432}
{-451153,166732}
{466649,26974}
{935254,-977694}
{-56383,-676362}
{-618852,-252399}
{-32399,-478438}
{-492121,-788830}
{-238603,-933714}
{-665260,343112}
{367959,597496}
{961752,-362028}
{-692429,-472872}
{96458,976222}
{-464937,-827449}
{670773,-447290}
