{770083,606608}
{-853433,367163}
{722790,689865}
{923250,-724278}
{116912,-182197}
{987875,-861080}
{-254901,-215302}
{-581177,361345}
{-205841,-929609}
{615962,223896}
{-229200,32437}
{481981,-477139}
{677723,-630681}
{-161803,-755837}
{-651614,142499}
{-427758,475311}
{-401417,729871}
{-257189,-393129}
{867527,157338}
{700780,985401}
{-330812,-562599}
{626341,464817}
{326573,-29244}
{629660,-906429}
{946474,85454}
{-590066,-208551}
{422648,-844100}
{518866,-538930}
{964080,897792}
{456963,-868375}
{488424,56366}
{-439172,-186160}
{599095,-626308}
{-787197,-202251}
{-719248,888771}
{394349,-643289}
{-84727,948849}
{-422188,-843726}
{-751840,-65694}
{862888,95157}
{78967,206640}
{74822,113006}
{-973742,550682}
{-984976,-245019}
{253550,611393}
{48089,623349}
{355210,-27939}
{977897,-235577}
{-363060,-960026}
{369609,-750452}
{111807,748440}
{532104,684985}
{-742825,-498391}
{269995,-627841}
{329281,398801}
{-297376,882540}
{595095,616819}
{-434096,345053}
{705403,679685}
{123950,541660}
{-661047,-176187}
{680289,593246}
{-978308,-835247}
{-144923,454620}
{78850,223221}
{475707,95847}
{180266,937116}
{-140202,-170990}
{555824,769290}
{-669704,-245682}
{391580,-960695}
{317213,-795021}
{-523751,-427508}
{623515,-699067}
{-817388,626496}
{151956,-795837}
{-663162,462392}
{-483159,17876}
{307501,-448241}
{912384,57776}
{298502,954091}
{45639,762797}
{-844839,-339115}
{705278,223074}
{-255576,-738305}
{-912040,131973}
{771750,881255}
{341974,157265}
{-461314,-599493}
{801512,-888479}
{270081,-161644}
{918044,-380798}
{588684,912354}
{-912282,757264}
{143039,886663}
{614547,-680989}
{673782,-619813}
{-679769,-158642}
{772884,-443709}
{-223504,864546}
{462108,831411}
{-858225,-95418}
{264190,523277}
{-544507,991598}
{3245,249080}
{638201,151363}
{-246508,-620511}
{-456577,-282200}
{298955,811573}
{739284,-195442}
{407570,-400710}
{-441483,-725864}
{-522217,164741}
{901166,-90001}
{-948176,-617686}
{-714069,-841937}
{568995,688702}
{-597499,830251}
{121362,994145}
{141767,-526073}
{213450,342901}
{-43917,-780790}
{143414,-396844}
{-335360,389005}
{410789,-731132}
{961852,-531855}
{-310842,-164558}
{283005,153592}
{-418444,648071}
{-447895,-972953}
{-345834,485791}
{127076,-104047}
{471002,64651}
{915061,553066}
{159504,715511}
{-445254,457465}
{884096,-363058}
{-52894,478798}
{-705808,-116921}
{-357883,-889249}
{93146,-298737}
{-68905,-271107}
{87926,-189419}
{-374221,433877}
{789418,145805}
{651446,759539}
{-107690,708636}
{134427,-331457}
{-588783,272778}
{-496,923097}
{567502,-658602}
{-796398,755538}
{-926413,-428126}
{-525945,453610}
{-101123,136206}
{-797129,-500122}
{-97858,-80598}
{-872284,-223776}
{153209,-418507}
{-493355,-535422}
{-593886,-516125}
{188211,790464}
{-650481,-561884}
{394333,870520}
{390404,627545}
{991811,-220972}
{-733698,613126}
{850522,-683819}
{630594,-82736}
{-169679,626640}
{799869,-304767}
{-769029,-723392}
{163402,940620}
{202256,337231}
{838069,-200005}
{617403,-651496}
{83767,-585302}
{125930,110604}
{918964,157000}
{627657,-884425}
{749828,-983272}
{505135,406537}
{-307858,-68792}
{-8864,-691757}
{491519,-383077}
{-7498,98746}
{427553,-132954}
{173137,-364768}
{360921,-393547}
{-705541,246258}
{-443624,975658}
{-72336,-582120}
{-981472,218303}
{-977378,-433932}
{-91295,460140}
{-621263,-705896}
{209946,885239}
{418026,965884}
{-2044,351137}
{645954,675235}
{-416953,653395}
{247585,799261}
{-691211,-121811}
{121306,331655}
{445649,-283737}
{-385388,280822}
{228160,498812}
{-83715,538538}
{586083,-931998}
{316257,691048}
{27656,-356939}
{677565,998715}
{942487,542386}
{50571,752306}
{-973667,189843}
{943663,595049}
{-438813,400412}
{776803,-799537}
{941317,990421}
{-882070,-779093}
{790085,-707929}
{-144686,156385}
{-748351,694234}
{74610,-740258}
{853328,305492}
{-750628,471588}
{-780005,-829325}
{-969642,-523628}
{-448395,-637381}
{-728791,229933}
{658495,-687654}
{-250448,-283526}
{-605580,-252406}
{212547,85151}
{704502,691624}
{-559892,-952369}
{-483807,119867}
{420515,208238}
{-310966,330613}
{-360802,183689}
{721657,-359589}
{-197088,963754}
{-914714,-94231}
{-389128,1392}
{191848,-122531}
{-508059,-209871}
{-263659,-898938}
{673122,627843}
{555721,-365981}
{469170,691397}
{503611,-376988}
{-387727,284173}
{55138,710437}
{-774472,900721}
{-979291,-181091}
{-919284,84189}
{833364,783312}
{-298405,-204916}
{297336,213254}
{997284,-783137}
{941130,134117}
{-932380,753731}
{871494,-601080}
{780755,821281}
{172439,-435151}
{-79300,791359}
{-740471,580198}
{-539038,827174}
{-375406,-195767}
{-551626,774953}
{-921320,250895}
{-98301,834692}
{-676768,260083}
{-909910,169703}
{93053,-425132}
{-631735,-112258}
{-769094,351925}
{776023,-262338}
{21409,436415}
{585409,908950}
{540949,55242}
{738974,-138237}
{-493346,-464117}
{371173,650720}
{402900,-460986}
{166521,-913264}
{-755057,826141}
{139283,639640}
{904123,168090}
{-438327,-512121}
{906696,-575252}
{589612,936636}
{265615,-208432}
{639445,620066}
{508372,253465}
{699796,-846388}
{-624985,-284012}
{357803,-31982}
{290869,-60867}
{-351705,-391491}
{-432122,-49455}
{758618,-984567}
{-152726,-433145}
{168134,974939}
{-331008,893430}
{92081,-471809}
{532646,-781931}
{-567177,20169}
{291844,589365}
{294644,354451}
{-848962,-818391}
{-104126,-328715}
{-607777,160943}
{-666056,-601307}
{-202427,120051}
{75158,324402}
{-246844,-454463}
{-524697,-507357}
{115008,909255}
{156074,691267}
{-978613,982208}
{-521962,-361870}
{966752,-49491}
{-659141,-445911}
{-806160,-965973}
{-746287,223014}
{836076,-117428}
{-888737,-793000}
{-697904,549017}
{-358722,-981254}
{-911307,-404382}
{-404638,-994933}
{-787665,-60152}
{471233,-913746}
{-415435,-336458}
{-358367,-208520}
{-904665,-794636}
{-186922,-625859}
{-325133,-705675}
{-917532,-459067}
{-698511,-757647}
{-802386,995552}
{221064,-558992}
{461467,672701}
{-525048,-666517}
{280224,-847197}
{359614,-853627}
{-771978,19339}
{868912,-158731}
{-966877,-926117}
{-4791,-285871}
{-771119,869388}
{-462907,45134}
{-865278,866988}
{963703,539035}
{70306,-724668}
{-853860,647514}
{-74679,-527176}
{-577238,-64227}
{-808618,681522}
{506518,-51654}
{-137486,633686}
{-676256,873868}
{-768095,722779}
{518932,-961190}
{462421,-191581}
{338411,-906515}
{-707923,455552}
{-833191,623236}
{944348,627364}
{-985141,922664}
{136764,-412188}
{-52732,-286306}
{-898742,-73311}
{252194,-902681}
{-604860,211557}
{-865439,-964226}
{610213,985888}
{-611320,867088}
{590991,-922280}
{689652,195874}
{204971,825546}
{-286009,-454282}
{-604958,-365918}
{-500631,-317181}
{440232,-743196}
{-248617,836636}
{-926558,-520329}
{-4499,-723102}
{503888,-185135}
{795373,199265}
{-823755,389226}
{413825,-990728}
{46473,-942609}
{381205,-653197}
{56657,-960971}
{-408228,789127}
{751219,702012}
{-650678,-465421}
{-984959,835817}
{598053,808340}
{-597465,458116}
{48690,323432}
{803338,203503}
{-486974,-642180}
{522389,-303282}
{-763968,-202997}
{-141850,703209}
{-902356,902929}
{780995,-996990}
{509357,-490530}
{-123323,-561259}
{242160,-848489}
{-66129,974615}
{438973,134522}
{-253423,-357725}
{-867778,655599}
{658697,-33954}
{-491509,-999248}
{255516,-225128}
{282443,-299224}
{262385,-734169}
{488449,319180}
{-224920,-897651}
{-456058,-259968}
{724337,801308}
{-336905,349176}
{-398059,127096}
{684919,66073}
{-218658,-167161}
{187431,967480}
{-163246,505048}
{455378,771058}
{95936,432558}
{-409918,-580761}
{874537,-6977}
{-652677,25257}
{910292,-615441}
{678761,510074}
{-485049,-498310}
{817137,638640}
{-360231,901414}
{-371430,-96624}
