{83072,383527}
{-777324,465860}
{-663055,716213}
{504929,485211}
{138371,-126612}
{306872,326954}
{359254,-846904}
{-933272,792519}
{157301,514305}
{765586,-858249}
{639231,-926711}
{326001,935700}
{-252674,-958413}
{204771,-175765}
{864735,847608}
{-917792,779801}
{920645,-528217}
{311268,-633370}
{997927,613157}
{972002,788299}
{129666,339719}
{-550576,416962}
{56653,250314}
{-460194,-86535}
{842719,-67068}
{-556717,622984}
{-260518,-397069}
{303496,-494194}
{450578,804599}
{867897,934964}
{-523129,-454492}
{252391,-364161}
{192779,767596}
{-650167,822638}
{145219,180203}
{923573,-400378}
{26808,893804}
{-945037,-856254}
{-51042,488486}
{370273,-917043}
{320876,349546}
{112215,918727}
{-428888,-224650}
{773326,245110}
{348503,-731838}
{4678,-317202}
{-417337,396153}
{-176835,906160}
{-516332,-987253}
{-464887,-404481}
{4907,283233}
{-772658,615366}
{704255,970199}
{972294,-801653}
{-93089,-732738}
{-29499,286134}
{413101,211376}
{-179365,-327260}
{-281987,-999505}
{-657336,731305}
{999072,589023}
{-988904,-397994}
{-106979,388915}
{769629,-200808}
{-466935,-616216}
{-65041,-349071}
{553970,920173}
{481944,-91395}
{871480,489380}
{589593,497874}
{-18105,-833051}
{80337,-525963}
{964544,712071}
{-604154,895112}
{446716,406428}
{985261,446674}
{696741,754122}
{-341927,501406}
{657283,703265}
{-405314,803391}
{889906,-917941}
{-132101,170682}
{665336,544475}
{111931,544335}
{964202,-613506}
{68950,184660}
{-967867,982353}
{-635652,-261537}
{-856703,538115}
{29529,-86119}
{-322905,-863960}
{-140242,-762009}
{-225249,-410572}
{8924,-538932}
{520156,868471}
{825526,199863}
{-864985,189530}
{-483774,589378}
{906244,760015}
{898631,-669429}
{-416036,936579}
{230731,-438750}
{996794,-425193}
{-474227,541546}
{881534,-752224}
{6725,690485}
{-831938,-996453}
{9521,372946}
{782882,887517}
{785034,282999}
{-151986,641145}
{851748,-2423}
{-432265,-135586}
{-614748,388957}
{313569,-695752}
{-88290,267148}
{896722,403283}
{-999431,982082}
{912974,-814628}
{-324415,16500}
{-571698,714170}
{-496656,670129}
{-7035,651816}
{-471576,484996}
{110626,-50052}
{93060,298471}
{-692358,289253}
{930150,-291951}
{-494838,-243790}
{-627747,838719}
{798298,-767107}
{446496,638171}
{177380,-704178}
{757355,313473}
{-634247,-503483}
{945479,621742}
{-320054,-468810}
{779451,-138081}
{-316561,366122}
{194288,875677}
{-248014,197608}
{101002,-492080}
{150806,336644}
{790997,-92100}
{-342418,614350}
{386937,-736616}
{694617,-503553}
{-662529,-297573}
{-477583,434410}
{43260,869332}
{-440552,845851}
{201361,-379598}
{17359,184146}
{-783378,-144792}
{60498,885400}
{-64572,633569}
{715152,-676238}
{512968,507977}
{-270045,-703568}
{328776,15184}
{114112,-268930}
{-157091,-893985}
{617565,-940617}
{480855,-261291}
{679164,509916}
{483099,-182650}
{-408719,-743049}
{6381,602130}
{-994562,-54983}
{-321781,887743}
{-728351,-139983}
{-958043,442210}
{-857303,866337}
{-7017,-130543}
{-453703,671732}
{668823,617577}
{-663421,852037}
{-140026,961548}
{123635,114580}
{-21303,-237383}
{545915,-737507}
{152705,-487168}
{-260141,-584992}
{-951261,629348}
{912128,-636882}
{258161,920531}
{-218458,-981974}
{628900,636868}
{323076,246245}
{-760924,-600689}
{410812,-468529}
{-425248,495253}
{97759,908028}
{-767563,774715}
{900668,262781}
{494545,-704381}
{792523,-330401}
{202538,-93010}
{672269,493922}
{-177914,471890}
{639809,-187091}
{-726975,-911891}
{755494,-157208}
{592820,-104657}
{-367713,-975788}
{921648,-702101}
{-148836,-209932}
{-222196,-157922}
{-61739,787875}
{-343818,-934856}
{-911437,-386348}
{-509151,-408098}
{481563,447115}
{-971182,515625}
{900737,483767}
{925879,-503437}
{-23700,-813331}
{28076,-22328}
{-358750,443768}
{-455181,744765}
{272749,858453}
{-896593,400947}
{-618134,920263}
{563401,-568628}
{233510,-510119}
{-130145,719598}
{-459623,875295}
{570730,-370046}
{848937,605910}
{-639575,-579858}
{-928570,838719}
{960818,-116070}
{-307804,-492913}
{-677136,445343}
{-412876,88561}
{-496195,-827085}
{724105,-127660}
{476850,139886}
{726137,-415888}
{904450,918281}
{676647,-168702}
{142204,-9040}
{490182,-538685}
{-74707,850008}
{-354262,-680990}
{-203684,-755030}
{836479,-653774}
{739876,-990182}
{-983248,288804}
{809928,-199030}
{-432444,-286486}
{-140484,-342962}
{-632661,-844358}
{-400326,-803165}
{807304,14731}
{28991,-700}
{-200795,-174689}
{142846,-829332}
{-148434,119439}
{289309,302163}
{-523352,-795314}
{264407,678981}
{573915,174388}
{217124,652144}
{501591,947142}
{237552,738226}
{929289,193403}
{357065,696066}
{160586,804094}
{608356,-52201}
{-695286,822175}
{920177,367328}
{338151,103202}
{127940,998688}
{-736092,-831325}
{-206155,-973573}
{537268,828733}
{297738,364892}
{107523,-942434}
{179884,-486466}
{661230,649236}
{-949596,-401897}
{358512,297342}
{-279110,-968408}
{-567079,-480500}
{196574,-376341}
{550957,-368796}
{-147034,285875}
{-963431,-634433}
{-101533,-635712}
{788050,580212}
{-722468,-883537}
{382758,672863}
{246426,-401929}
{404976,565223}
{144486,397273}
{-304709,-57941}
{586534,903287}
{145205,441742}
{-69116,675719}
{-726313,-31206}
{953284,807121}
{240858,-428769}
{741941,-11760}
{-376247,-8390}
{281853,-337364}
{-432174,-813231}
{-141383,-953164}
{-874530,-358934}
{-973003,-704571}
{-56897,-599206}
{-996382,-882487}
{-717667,853909}
{-321052,-945078}
{488879,254515}
{284256,-16457}
{-229047,23596}
{-59945,-934411}
{-417006,434180}
{-181580,-304514}
{-207542,-417266}
{-349696,800320}
{-676150,987336}
{-781013,156190}
{-897685,249109}
{463453,-592972}
{235634,293845}
{-343817,353460}
{-275281,-116951}
{170067,-500550}
{-490605,325123}
{528678,-837176}
{-698099,902491}
{-788303,42009}
{-522613,-478150}
{971213,-973287}
{120834,-908470}
{44507,-655618}
{-933904,843729}
{980554,407442}
{285688,840204}
{-805395,134926}
{255066,-749936}
{-481684,-991271}
{-850460,-411918}
{-345758,948579}
{-85275,260742}
{-991710,262980}
{496616,-869888}
{22394,667018}
{654888,-22237}
{177174,257588}
{-950247,-441100}
{-774041,-94165}
{-218983,443644}
{541590,-6589}
{846806,858717}
{-918289,-665160}
{498185,709747}
{737905,739992}
{155339,-984156}
{607768,307196}
{951727,555943}
{-12962,-50021}
{-957508,765967}
{471470,-967471}
{-155523,-163514}
{163050,-100077}
{-121596,-284768}
{681052,-74614}
{898303,-126094}
{-711588,289531}
{121852,581889}
{-523624,-599976}
{-263574,91073}
{703995,782012}
{793883,73453}
{695743,107712}
{297123,23808}
{446920,-233303}
{405837,-199093}
{-401549,-127106}
{-81058,610246}
{-927829,610643}
{-496037,196645}
{350663,822824}
{-575162,-174996}
{-196970,-627853}
{741991,-532267}
{626014,327162}
{-877552,492124}
{885164,45590}
{-823862,609979}
{-65091,340809}
{-797933,-699334}
{-961104,597710}
{-154131,883632}
{307849,5716}
{185200,-27780}
{156105,970064}
{834106,-154490}
{531343,57949}
{-529604,324178}
{602968,-712300}
{570365,-574242}
{843724,-100613}
{633297,-136285}
{201764,-287867}
{723389,453565}
{456155,-102506}
{-305795,-513464}
{385571,-702860}
{858694,871149}
{894059,768339}
{-100155,-835256}
{-529472,856288}
{83978,26091}
{858366,562891}
{592280,591423}
{-339117,970786}
{-89883,-937226}
{-332195,548296}
{-610188,-252768}
{543673,429518}
{-455906,686285}
{-102705,-996932}
{-881029,191336}
{401135,454955}
{4055,511960}
{-97744,287099}
{-480806,-884590}
{204420,-170630}
{769717,-11596}
{-661588,-85907}
{-633880,-281262}
{957864,-563032}
{128397,816668}
{-172246,971073}
{-680632,-196030}
{-169770,-582377}
{260573,-848908}
{120999,464778}
{730557,-308392}
{755,168838}
{-501914,-392294}
{126271,-364211}
{219028,728954}
{-963901,365284}
{-905303,665134}
{667506,-299679}
{-912950,604982}
{34994,-561358}
{-796326,248067}
{317017,-284998}
{-209517,-961843}
{843782,-953390}
{541318,812385}
{785434,643884}
{-275634,130587}
{-59685,-366035}
{164095,-815606}
{263378,54157}
{-633056,683312}
{-861626,262920}
{-292223,-167264}
{224368,-294538}
{578513,329129}
{-154069,531207}
{346265,-836277}
{-484416,601038}
{-943432,-631307}
{-958050,-763498}
{-6531,846428}
{260409,249400}
{603091,514119}
{310691,593824}
{-947637,-785099}
{-357532,586522}
{-707485,143019}
{149055,434306}
{355778,423484}
{-458699,-973609}
{-769912,-337448}
{570051,-256058}
{398371,468239}
{-945792,-93866}
{-309589,-837311}
{-661902,-651229}
{-589349,670866}
{747596,-109836}
{-169199,635108}
{-415556,293937}
{969321,-606829}
{335436,86888}
{456080,-622168}
{232813,-691160}
{-348108,-870210}
{-43498,168708}
{982830,-988948}
{731981,-249310}
{-563559,-134913}
{75333,-62519}
{182998,-686394}
{-476583,-756473}
{-739579,-475893}
{162227,514275}
{485417,61940}
{-304605,-955698}
{685889,285658}
{-349410,329634}
{551365,-985219}
{912081,-371138}
{923872,-471735}
{528632,-231154}
{-526230,-749945}
{-641344,735998}
{833252,-125453}
{-369833,752069}
{-989615,467645}
{-515977,71853}
{-722813,-44446}
{-566597,-265492}
{-605694,442161}
{-758079,611268}
{-199813,292491}
{228808,-527843}
{300346,157116}
{871270,-293170}
{-291056,-845527}
{131715,468979}
{163454,502945}
{-607797,31362}
{369434,932755}
{-886913,-335163}
{493084,559080}
{-239747,-958436}
{-708365,-425455}
{951979,95988}
{-842572,-73964}
{-713147,294977}
{466179,-199321}
{-725328,-577349}
{-63762,-101264}
{507178,389811}
{900660,92622}
{746699,-5070}
{787544,76637}
{221360,620269}
{-636345,559129}
{-909573,-617083}
{-791407,313842}
{-296546,551126}
{-555919,86843}
{-350858,-447386}
{-689447,676091}
{-932637,-598345}
{-671448,967653}
{-812452,591353}
{821582,939441}
{645847,833834}
{-171313,-59881}
{-531089,-179072}
{549790,649842}
{-188520,-88406}
{442659,959487}
{-159293,377467}
{493033,136001}
{844474,377644}
{-927510,537958}
{463291,-197633}
{90691,14007}
{-132659,176178}
{676972,348928}
{-723503,854138}
{-561803,-873914}
{-996973,940562}
{207581,901580}
{-714048,683954}
{-983686,-639449}
{-318873,728663}
{-988290,-350608}
{322485,-446826}
{713385,327562}
{90796,-634839}
{265142,969251}
{672630,-820928}
{869664,-809660}
{794502,-184381}
{-615912,-494583}
{-258234,859684}
{-780649,681976}
{-492369,-688322}
{-408731,-773700}
{-829275,256176}
{-55003,-924474}
{604157,-150796}
{-162342,-195464}
{623787,-910695}
{797893,312879}
{-464983,84770}
{177272,-473574}
{-453098,-260983}
{-314084,394605}
{-812810,-175308}
{227779,432727}
{-981419,-293000}
{-491590,-106570}
{644078,348786}
{49811,-864896}
{-70609,48008}
{311334,-339933}
{25013,136293}
{441511,622858}
{-949442,-239239}
{-558735,397604}
{537151,542662}
{605748,126869}
{-51934,98049}
{-135990,-524410}
{-471722,932296}
{229723,373161}
{508009,-138695}
{958211,-788056}
{319687,-119321}
{-256773,120291}
{939567,190474}
{-174821,-755061}
{-375586,596774}
{-761009,821473}
{-582336,372760}
{-533465,591405}
{-491532,297086}
{-475415,-575511}
{-672716,-9037}
{-517867,-531078}
{969954,54260}
{97786,36977}
{872900,776166}
{-570552,-778016}
{596795,847387}
{529477,-5690}
{-225880,-568228}
{-778826,-674199}
{745657,998240}
{-122691,560564}
{963454,920456}
{222799,633088}
{292072,-410303}
{-940371,60740}
{949220,946997}
{-246773,-513822}
{-868153,354371}
{-65777,-504935}
{-288663,-600234}
{-642360,-849555}
{-232295,-792980}
{-712849,-857415}
{1186,427112}
{944105,240388}
{971495,-321601}
{28193,-103500}
{-770425,865317}
{937056,-865716}
{-11727,860515}
{-30913,-423644}
{-559339,-280059}
{791690,834201}
{-633706,837455}
{-500836,15754}
{163189,202543}
{114442,-788095}
{245452,-887745}
{-403537,-826965}
{-680644,503319}
{-664469,272516}
{-11819,-997074}
{569426,-820914}
{930898,-351358}
{-610215,-727008}
{-343560,169031}
{963140,-746972}
{621518,-153114}
{624808,-102660}
{572601,186280}
{668060,-911640}
{549150,-199795}
{-957949,-533530}
{-60053,567104}
{217055,703974}
{-601365,-643059}
{319718,899799}
{-882452,71343}
{611772,186466}
{-801478,-320285}
{-831563,579433}
{-74875,-951808}
{-497612,-649003}
{-31369,-362148}
{-74779,-761905}
{866526,544740}
{-371728,-157718}
{154466,932632}
{368817,-914644}
{177100,772623}
{40732,810688}
{232186,423188}
{-953282,301194}
{-55338,335103}
{-95638,-118770}
{-489323,273132}
{-600465,338832}
{-572726,-489276}
{51578,-204058}
{509797,627728}
{849337,-319884}
{-293354,-368739}
{666307,-676096}
{-575910,532270}
{174002,953940}
{982556,-397185}
{-780177,354897}
{265488,271551}
{948546,-56498}
{283421,-149391}
{431246,-105358}
{-811714,183530}
{-27228,769443}
{617683,599415}
{286369,206332}
{973936,185181}
{624817,164379}
{-185415,857967}
{-176257,-623818}
{-637951,492186}
{981817,711961}
{-465254,34357}
{-784187,821980}
{-755571,199101}
{-285838,807126}
{714250,87914}
{665415,396977}
{-556079,487043}
{-187789,174392}
{-547377,-923165}
{486437,-126683}
{-789303,-140895}
{207764,-64893}
{-131611,-331020}
{-901539,-137389}
{135658,32510}
{860434,494989}
{-971151,776373}
{200296,218094}
{747340,101738}
{-344008,-914116}
{-356437,-309643}
{-973132,-234091}
{589963,-469235}
{29002,895206}
{-900877,-976239}
{611632,127769}
{71821,351073}
{-914638,-928448}
{-510324,47549}
{685123,-629244}
{103740,762481}
{-581202,-651394}
{366262,-620249}
{-340465,855365}
{496025,865115}
{-990127,-718737}
{550153,-20904}
{-84925,547360}
{267127,-839908}
{-486026,-848907}
{155933,-830183}
{735673,-945683}
{-928984,-679360}
{-122859,-456559}
{682881,-426786}
{164610,956473}
{802487,317065}
{324680,-659300}
{672125,495510}
{-212028,157995}
{251990,-97120}
{753950,-566360}
{-586640,204636}
{-485791,219986}
{994488,95289}
{-221521,318280}
{-281070,-819944}
{773482,-189607}
{-852292,-437319}
{-877405,561570}
{996825,-733795}
{964314,-807892}
{-9331,-796468}
{694768,161497}
{-447036,24433}
{477878,-282988}
{19267,454909}
{723986,-397716}
{301185,240424}
{603790,-742799}
{469995,880973}
{691012,-177599}
{23910,395564}
{416073,-868957}
{-398860,-887512}
{858844,880655}
{-935237,-425527}
{206392,-189146}
{-744590,-359648}
{112587,610647}
{-257779,193784}
{-684764,146191}
{-386605,243467}
{-837429,-923977}
{-282198,-830191}
{-554827,683476}
{607954,-253516}
{617370,894038}
{-870375,-67500}
{669061,194259}
{-765894,-338113}
{598847,894487}
{130092,-406634}
{-781012,-502835}
{-651733,-146504}
{-620515,144251}
{165361,601525}
{-943943,408587}
{-752009,350156}
{-8789,268899}
{-524817,-342301}
{-284141,731792}
{119986,-723477}
{-955837,786888}
{116478,474119}
{-702695,-807255}
{-147905,842558}
{-439052,-332575}
{-823988,-788197}
{557011,562503}
{916784,972997}
{190705,30817}
{148296,404602}
{906142,824194}
{-406266,-247739}
{-333706,809186}
{292189,784323}
{154369,-563196}
{-669803,980772}
{814575,204690}
{35024,-332361}
{339648,-513711}
{378804,109730}
{860264,870205}
{-553297,-38651}
{-38350,-297317}
{175037,-605659}
{-808177,470982}
{-938141,-821365}
{-515396,-60700}
{615025,-606710}
{-126344,-664740}
{-168439,-424305}
{-342237,433441}
{-36710,-25386}
{-367948,725087}
{336710,-620875}
{400026,-746305}
{370504,8837}
{-866928,-731988}
{-895469,760656}
{-396415,-273479}
{751697,-315010}
{313733,-944233}
{-105047,-21047}
{-283681,38622}
{157365,-188032}
{-758036,-578160}
{-594813,-928209}
{51411,942852}
{-500553,441252}
{-334957,501727}
{987590,982076}
{-808625,-443955}
{105155,990284}
{70506,553694}
{-425757,-175045}
{-683590,798776}
{-412757,-553926}
{144010,-224716}
{96925,402870}
{745988,390039}
{515811,751333}
{-985764,-770136}
{-305428,-407189}
{-581577,-210158}
{964492,-779046}
{-338235,-758601}
{247551,859210}
{-45294,881680}
{148070,-665922}
{456539,63853}
{-381237,269484}
{195506,994146}
{280725,-786998}
{-295451,572620}
{744069,573539}
{-199576,350468}
{606731,-518479}
{970946,-343735}
{-90373,-833496}
{-129860,-482875}
{-119331,-548044}
{852470,-994784}
{589491,-385901}
{-23540,-173712}
{-789757,-730539}
{830022,631383}
{205992,761772}
{811019,-264936}
{551517,-382130}
{-489142,524}
{-945236,904700}
{159792,636046}
{807602,228749}
{959358,-595016}
{-362009,538201}
{119932,621876}
{653117,593935}
{899419,739391}
{-499384,368928}
{-241001,-127224}
{890057,-723224}
{-253105,-51763}
{712025,306641}
{-911601,540404}
{488021,225475}
{247298,-269092}
{-127455,924358}
{161492,-972557}
{963055,-419463}
{-51017,868272}
{61189,-631997}
{658928,-56006}
{-825239,52887}
{283346,856218}
{-960000,-816256}
{-869156,691541}
{-521590,-85367}
{100728,-854148}
{647051,690206}
{-695543,971427}
{64692,-630317}
{-864793,-795838}
{-785609,464784}
{437903,523973}
{304326,-50598}
{-81478,-122469}
{427888,-71506}
{77387,-681212}
{585746,-527117}
{-835062,-793830}
{-490546,-312432}
{-451936,406441}
{-964245,-198314}
{-880285,-811251}
{-170458,468602}
{962689,426923}
{-498341,-517472}
{313993,472571}
{606914,-251486}
{139907,852111}
{-114966,-186872}
{926707,-340421}
{-917880,863509}
{-995836,-947502}
{-762971,-827578}
{813273,-400001}
{122150,-516035}
{827914,403207}
{455568,975129}
{-625201,-997939}
{-161572,-942148}
{670379,-651584}
{-391620,547312}
{334808,-143578}
{117299,-756014}
{-64756,925092}
{-267798,-939598}
{-252769,954579}
{798984,90247}
{304873,-421210}
{776491,901386}
{-434334,-86755}
{-741575,533845}
{520488,-363653}
{-396156,-199784}
{-240787,100264}
{-569588,546131}
{-969342,-570954}
{-972862,-894129}
{-72800,995827}
{-342151,139204}
{-25607,169423}
{324608,107686}
{-560570,-160663}
{-916961,523118}
{711133,-669132}
{121909,128187}
{62642,-527584}
{-690685,785931}
{-206645,175053}
{880061,-652146}
{-9188,607786}
{38101,849450}
{261975,-470227}
{600341,-615593}
{-759427,-104775}
{846965,203401}
{883059,-621861}
{-698192,722248}
{-605314,670528}
{-979438,429647}
{557057,-180794}
{535287,375879}
{458064,781824}
{-408358,-395636}
{400678,573035}
{810002,-324749}
{-662316,-577229}
{33752,438663}
{-943749,-785206}
{934344,-292247}
{-678737,215934}
{96294,897011}
{666065,-114340}
{-802328,-409880}
{952865,-143394}
{549483,-95925}
{-201513,-490765}
{-79213,46763}
{894082,845044}
{911267,5846}
{730600,-571897}
{77775,-34568}
{524384,-535756}
{-278518,85596}
{-31310,652887}
{914872,905472}
{-999348,-836327}
{-11068,6444}
{-480858,311593}
{-115617,107772}
{42622,232367}
{793708,-319671}
{931324,-491039}
{190707,-173646}
{665524,-619168}
{-889144,455259}
{-240952,-447134}
{631513,515070}
{235432,513775}
{-102398,-409655}
{324503,398415}
{-815703,223764}
{619032,-676318}
{-987043,-396676}
{-935429,-103063}
{435714,-759576}
{884069,255783}
{625296,-538688}
{-84630,983509}
{-27663,418557}
{-87202,673370}
{-263451,339238}
{432354,-284319}
{-578934,94711}
{-317246,-967970}
{52930,410840}
{962260,74891}
{638619,192117}
{106823,318564}
{454032,-569153}
{-618604,-309952}
{-415866,-697539}
{273657,712653}
{209164,982648}
{554839,-716845}
{-69486,437777}
{292948,-65082}
{-932643,-670364}
{-524706,267283}
{-903479,192183}
{148829,540721}
{-65326,566415}
{-617906,-850621}
{710721,382201}
{-563237,787647}
{-600018,47125}
{475325,65294}
{-797730,592937}
{-717811,-823051}
{-694025,440300}
{709724,-517822}
{579317,-942613}
{865805,-156933}
{225269,109044}
{36966,-597897}
{-468815,299753}
{-361490,-488262}
{549267,404444}
{737982,716435}
{340787,978353}
{426305,672414}
{-857843,870668}
{992797,-248003}
{-696396,685236}
{189058,150400}
{139059,-34315}
{995610,-712839}
{928296,-542988}
{863475,6174}
{-552359,134625}
{382404,525265}
{448884,-173685}
{-420998,-413267}
{397428,955597}
{-716831,247933}
{-396625,-518226}
{561821,499917}
{438241,-659334}
{-535670,-417945}
{-432099,140996}
{434214,931653}
{520344,-261678}
{74183,-919299}
{856030,249408}
{-480425,532030}
{-383866,-257810}
{931462,422590}
{-267384,735156}
{154847,570239}
{-591055,949364}
{378526,-654547}
{306186,-652406}
{171778,742276}
{-931299,-512179}
{194340,-744819}
{-53852,-200321}
{702280,402389}
{-120975,-995572}
{738914,252555}
{-591071,-387209}
{-644896,-836993}
{-648069,-957453}
{-320939,-822633}
{-737743,101990}
{312012,251855}
{-893131,450987}
{934544,232641}
{-164001,288463}
{-749334,903590}
{-511626,758311}
{118810,244354}
{122395,815074}
{-369223,-385893}
{351355,931396}
{577421,811513}
{-302386,-68818}
{-780930,486121}
{870449,162118}
{-862374,-882811}
{271316,-456175}
{-801812,-939891}
{715947,439065}
{-72321,-71788}
{-906052,-944926}
{-150012,498036}
{-230977,-46718}
{-66627,115118}
{145911,496982}
{-450361,100889}
{-826658,-978175}
{-346030,-792185}
{227567,-939063}
{205155,916540}
{615753,566482}
{929785,538822}
{771393,-23418}
{991176,906561}
{219760,753810}
{-971696,336371}
{320102,95340}
{749531,-998389}
{530635,-47662}
{764970,536115}
{-659287,-276615}
{239339,-505293}
{586409,543389}
{-842095,794365}
{-192192,242953}
{938584,307006}
{324711,448137}
{-978152,-663041}
{-580783,-806400}
{-641330,-797722}
{126293,-822841}
{-257869,-167584}
{25409,391783}
{-688877,951710}
{-90456,-140266}
{902597,743045}
{742963,822002}
{-898137,-130530}
{-479332,29816}
{-89075,-705761}
{126436,-596976}
{-833332,347400}
{-985531,547894}
{-290974,890007}
{877382,-455228}
{850230,318447}
{-57629,-103761}
{64163,-779689}
{-944065,-42911}
{-480848,738183}
{396478,-873006}
{-614014,-758387}
{-512018,785413}
{-317873,-247306}
{-489121,559205}
{679089,-780883}
{-752557,-919049}
{-732605,218282}
{980307,-853533}
{372798,85715}
{-344034,-284061}
{-11985,74407}
{-400934,572890}
{-491005,-740175}
{177565,995465}
{-353453,557752}
{-823534,965079}
{-541704,118146}
{-958920,66143}
{489074,-472011}
{-292661,-7029}
{398672,-64225}
{-924926,-4906}
{-310436,-649138}
{-492443,367300}
{183509,438383}
{-443153,631833}
{-163575,-340733}
{-148743,758402}
{-613465,-160650}
{400816,372268}
{765215,363721}
{-672620,-328802}
{734967,-517057}
{790210,-628845}
{-771232,-928520}
{-835840,-22887}
{509548,-543194}
{386093,140115}
{-973866,445963}
{-234856,21113}
{60448,-184941}
{-242557,-841441}
{-301864,970762}
{456881,-624007}
{-177185,-913792}
{-119660,751585}
{76241,258510}
{490812,-836419}
{-373291,438917}
{-353646,148135}
{568818,-311712}
{112544,29126}
{-621419,-890007}
{33822,353104}
{839140,-458159}
{-928236,918211}
{-834438,435873}
{155985,-843593}
{-221403,-787500}
{-609523,660676}
{278042,9020}
{-710773,-458926}
{-10737,-916863}
{211663,277498}
{229199,-752683}
{-334378,-146985}
{788578,-408228}
{-751111,666042}
{138084,896516}
{74184,917269}
{-272527,-542394}
{-187703,-567289}
{-570261,320586}
{953245,460420}
{920556,658422}
{456050,-256318}
{-36523,442991}
{508275,714129}
{712890,301990}
{594913,-835995}
{-226248,588312}
{-661150,-921315}
{-954378,771872}
{941199,523061}
{699522,125428}
{363310,-507098}
{-614579,-495292}
{715366,411665}
{-43364,-121106}
{567208,-804720}
{-659156,-932013}
{-641779,-133573}
{458123,-67596}
{-617059,416133}
{902283,478128}
{798210,77761}
{889770,-583087}
{278287,978562}
{-1395,93294}
{-402645,-502974}
{4369,-719201}
{-663764,371564}
{-602256,-220693}
{257984,279038}
{15821,123229}
{-768431,-268550}
{-49363,449999}
{107212,868276}
{42041,733009}
{278307,-790351}
{-472764,318027}
{-827998,397001}
{-977689,-174926}
{659021,71443}
{323821,715891}
{992914,-542614}
{208640,740760}
{417193,-404509}
{-579153,-139205}
{-356599,769469}
{93435,117405}
{424870,16338}
{-228789,698223}
{-353394,256656}
{553457,-85980}
{-565526,379107}
{731524,-70328}
{-610016,459408}
{821190,-492906}
{284160,513250}
{759973,253150}
{970809,712399}
{544222,13415}
{807367,772925}
{466332,-664011}
{-201548,298298}
{-218731,-787298}
{818948,-52839}
{-30519,-729285}
{-371295,-44093}
{-758562,-543763}
{-5528,660317}
{-678440,66706}
{966247,-939725}
{674709,-243367}
{546069,628075}
{-639196,577916}
{-317542,444506}
{235015,197531}
{-860454,-230902}
{-700675,455880}
{662614,888898}
{641126,386476}
{465470,-763782}
{890410,-152154}
{519205,321054}
{621927,513263}
{894933,-539773}
{41774,781028}
{-909757,-597208}
{357687,256575}
{-516734,446322}
{-917553,133593}
{713636,-709478}
{10231,336443}
{485405,500771}
{-908868,-268565}
{-507221,406504}
{367956,206564}
{238933,810332}
{-769863,-630243}
{-435571,856060}
{-599459,350966}
{-105717,-130542}
{-689033,351707}
{-301879,579661}
{939789,73023}
{-957611,853707}
{-345779,247970}
{-860668,-745652}
{815032,-63490}
{985354,935333}
{630139,389139}
{563749,638852}
{-792024,719257}
{113729,514106}
{-93911,277857}
{384604,414706}
{638626,638883}
{-190727,816866}
{416752,-789884}
{-693304,-521036}
{140610,753460}
{-331756,-269346}
{-548140,380246}
{89211,650879}
{-791647,388815}
{419475,840240}
{930185,-816728}
{-58857,-627314}
{-96556,9306}
{166838,-372478}
{344355,166221}
{66175,716901}
{143861,-877196}
{-348395,-918063}
{384556,420566}
{-109553,-679880}
{-465652,-152920}
{-486338,-384466}
{796622,-301257}
{-404787,757619}
{160872,630483}
{389247,306346}
{801836,-735715}
{811791,-635997}
{-623280,-946931}
{314314,-458809}
{-400584,-492233}
{815223,872518}
{403164,522361}
{51545,84712}
{-555620,283268}
{754521,-163352}
{-226680,-5917}
{960179,-170430}
{-261791,684632}
{-431013,90107}
{-60149,-663586}
{441175,2074}
{-605723,401204}
{-241606,-256544}
{-193337,527780}
{245687,-32777}
{-397871,621491}
{274558,-218558}
{842566,-1900}
{-667440,836034}
{-326315,670406}
{-320292,-73206}
{707910,-667145}
{336195,-498075}
{-935832,118448}
{868163,100595}
{737650,-31466}
{624969,-196751}
{623236,556204}
{-831105,457157}
{748895,-529611}
{-861223,856155}
{702749,44442}
{-830108,-800138}
{-766032,491346}
{736103,379282}
{592253,-821366}
{-83394,480871}
{958323,472877}
{-593665,-653598}
{340632,867325}
{-361576,738497}
{54565,-37106}
{954939,-187005}
{870374,-970548}
{-323892,341555}
{498899,620259}
{661963,-907478}
{490395,173335}
{-479263,16576}
{-178673,361495}
{-988570,-680802}
{-75370,-368209}
{-139766,-199976}
{-524196,249729}
{131089,188754}
{-450507,991954}
{310919,500597}
{-99210,623203}
{-410592,983722}
{-992353,922224}
{580194,-807783}
{979434,-809048}
{251716,-250506}
{-396889,-668993}
{-287988,-715900}
{-31681,993479}
{-680106,-965234}
{-366129,841576}
{-46656,569211}
{-225369,-173611}
{894560,697808}
{-703577,-517757}
{-54889,-897263}
{609758,-47342}
{-423439,480821}
{937032,-772889}
{490254,-528277}
{-238857,229706}
{163004,943366}
{331313,895145}
{-731777,-991272}
{238646,-631399}
{-88188,970152}
{-471615,-527407}
{-603638,-232989}
{794570,494412}
{-427208,861154}
{-935898,181722}
{67204,-527708}
{248606,486434}
{-308325,-399013}
{718124,778807}
{-500602,201255}
{-992990,289744}
{651943,-215718}
{-425695,292513}
{607433,-835748}
{-497827,229832}
{815765,104590}
{73763,892649}
{413691,906536}
{-308070,-345377}
{384176,-584852}
{-477035,-858269}
{697585,-459006}
{-534697,-520062}
{836183,402849}
{-26547,-521310}
{-907901,846919}
